"D_:0","D_:1","D_:2","F_D_:0","F_D_:1","F_D_:2","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,0.074847,0.017819,0,4,1,0.1,-10,0.2,0
0,0,0,0.021507,-0.01057,0,4,1,0.2,-10,0.2,0
0,0,0,0.085406,0.015049,0,4,1,0.3,-10,0.2,0
0,0,0,0.02196,-0.012716,0,4,1,0.4,-10,0.2,0
0,0,0,0.085698,0.013186,0,4,1,0.5,-10,0.2,0
0,0,0,0.025986,-0.010116,0,4,1,0.6,-10,0.2,0
0,0,0,0.080598,0.0085517,0,4,1,0.7,-10,0.2,0
0,0,0,0.032318,-0.0029381,0,4,1,0.8,-10,0.2,0
0,0,0,0.071797,0.0014611,0,4,1,0.9,-10,0.2,0
0,0,0,0.045115,0.0049289,0,4,1,1,-10,0.2,0
0,0,0,0.059967,-0.0070122,0,4,1,1.1,-10,0.2,0
0,0,0,0.056094,0.0098219,0,4,1,1.2,-10,0.2,0
0,0,0,0.051605,-0.015671,0,4,1,1.3,-10,0.2,0
0,0,0,0.067438,0.017299,0,4,1,1.4,-10,0.2,0
0,0,0,0.040087,-0.022899,0,4,1,1.5,-10,0.2,0
0,0,0,0.07254,0.020307,0,4,1,1.6,-10,0.2,0
0,0,0,0.036192,-0.023804,0,4,1,1.7,-10,0.2,0
0,0,0,0.079751,0.026414,0,4,1,1.8,-10,0.2,0
0,0,0,0.027312,-0.027469,0,4,1,1.9,-10,0.2,0
0,0,0,0.083169,0.030054,0,4,1,2,-10,0.2,0
0,0,0,0.029754,-0.027166,0,4,1,2.1,-10,0.2,0
0,0,0,0.081715,0.020683,0,4,1,2.2,-10,0.2,0
0,0,0,0.035211,-0.025956,0,4,1,2.3,-10,0.2,0
0,0,0,0.078406,0.021895,0,4,1,2.4,-10,0.2,0
0,0,0,0.032519,-0.020565,0,4,1,2.5,-10,0.2,0
0,0,0,0.079929,0.022511,0,4,1,2.6,-10,0.2,0
0,0,0,0.027838,-0.013885,0,4,1,2.7,-10,0.2,0
0,0,0,0.076774,0.016934,0,4,1,2.8,-10,0.2,0
0,0,0,0.030655,-0.0097034,0,4,1,2.9,-10,0.2,0
0,0,0,0.0729,0.010075,0,4,1,3,-10,0.2,0
0,0,0,0.045011,-0.0019868,0,4,1,3.1,-10,0.2,0
0,0,0,0.063585,-0.0035846,0,4,1,3.2,-10,0.2,0
0,0,0,0.048164,0.0067226,0,4,1,3.3,-10,0.2,0
0,0,0,0.060664,-0.0090079,0,4,1,3.4,-10,0.2,0
0,0,0,0.055462,0.01538,0,4,1,3.5,-10,0.2,0
