"D_:0","D_:1","D_:2","F_D_:0","F_D_:1","F_D_:2","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,0.028326,0.0018697,0,1,1,0.1,-10,2.24e-12,0
0,0,0,0.016116,-0.010613,0,1,1,0.2,-10,2.24e-12,0
0,0,0,0.035149,0.008625,0,1,1,0.3,-10,2.24e-12,0
0,0,0,0.017692,-0.0091519,0,1,1,0.4,-10,2.24e-12,0
0,0,0,0.036437,0.0098017,0,1,1,0.5,-10,2.24e-12,0
0,0,0,0.018527,-0.0083528,0,1,1,0.6,-10,2.24e-12,0
0,0,0,0.036219,0.0095573,0,1,1,0.7,-10,2.24e-12,0
0,0,0,0.018131,-0.0087528,0,1,1,0.8,-10,2.24e-12,0
0,0,0,0.035345,0.0086598,0,1,1,0.9,-10,2.24e-12,0
0,0,0,0.020619,-0.0062452,0,1,1,1,-10,2.24e-12,0
0,0,0,0.033711,0.0069842,0,1,1,1.1,-10,2.24e-12,0
0,0,0,0.023686,-0.0031549,0,1,1,1.2,-10,2.24e-12,0
0,0,0,0.033881,0.0071183,0,1,1,1.3,-10,2.24e-12,0
0,0,0,0.025656,-0.0011957,0,1,1,1.4,-10,2.24e-12,0
0,0,0,0.031781,0.0049385,0,1,1,1.5,-10,2.24e-12,0
0,0,0,0.026732,-0.00015336,0,1,1,1.6,-10,2.24e-12,0
0,0,0,0.030345,0.0034412,0,1,1,1.7,-10,2.24e-12,0
0,0,0,0.02733,0.00042157,0,1,1,1.8,-10,2.24e-12,0
0,0,0,0.027797,0.00083744,0,1,1,1.9,-10,2.24e-12,0
0,0,0,0.027252,0.00031588,0,1,1,2,-10,2.24e-12,0
0,0,0,0.028872,0.0018956,0,1,1,2.1,-10,2.24e-12,0
0,0,0,0.031123,0.0042072,0,1,1,2.2,-10,2.24e-12,0
0,0,0,0.030982,0.0040173,0,1,1,2.3,-10,2.24e-12,0
0,0,0,0.028901,0.0019525,0,1,1,2.4,-10,2.24e-12,0
0,0,0,0.027034,2.5133e-05,0,1,1,2.5,-10,2.24e-12,0
0,0,0,0.029345,0.0023827,0,1,1,2.6,-10,2.24e-12,0
0,0,0,0.021475,-0.0055991,0,1,1,2.7,-10,2.24e-12,0
0,0,0,0.030507,0.0035449,0,1,1,2.8,-10,2.24e-12,0
0,0,0,0.020827,-0.0062413,0,1,1,2.9,-10,2.24e-12,0
0,0,0,0.031939,0.0050036,0,1,1,3,-10,2.24e-12,0
0,0,0,0.024134,-0.0028823,0,1,1,3.1,-10,2.24e-12,0
0,0,0,0.034013,0.0070903,0,1,1,3.2,-10,2.24e-12,0
0,0,0,0.021442,-0.0056109,0,1,1,3.3,-10,2.24e-12,0
0,0,0,0.035222,0.0082818,0,1,1,3.4,-10,2.24e-12,0
0,0,0,0.020825,-0.0062392,0,1,1,3.5,-10,2.24e-12,0
0,0,0,0.033644,0.0066848,0,1,1,3.6,-10,2.24e-12,0
0,0,0,0.018595,-0.0084776,0,1,1,3.7,-10,2.24e-12,0
