"D_:0","D_:1","D_:2","F_D_:0","F_D_:1","F_D_:2","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,0.027397,-0.0011136,0,12,1,0.1,-10,1,0
0,0,0,0.031037,-0.0047726,0,12,1,0.2,-10,1,0
0,0,0,0.015041,0.010935,0,12,1,0.3,-10,1,0
0,0,0,0.035587,-0.0094151,0,12,1,0.4,-10,1,0
0,0,0,0.01769,0.0082488,0,12,1,0.5,-10,1,0
0,0,0,0.025361,0.00067313,0,12,1,0.6,-10,1,0
0,0,0,0.03145,-0.0053541,0,12,1,0.7,-10,1,0
0,0,0,0.016667,0.0092619,0,12,1,0.8,-10,1,0
0,0,0,0.034637,-0.0085211,0,12,1,0.9,-10,1,0
0,0,0,0.019857,0.0060758,0,12,1,1,-10,1,0
0,0,0,0.025802,0.00020578,0,12,1,1.1,-10,1,0
0,0,0,0.029501,-0.003475,0,12,1,1.2,-10,1,0
0,0,0,0.017134,0.0087556,0,12,1,1.3,-10,1,0
0,0,0,0.030687,-0.0046636,0,12,1,1.4,-10,1,0
0,0,0,0.022011,0.0038802,0,12,1,1.5,-10,1,0
0,0,0,0.023723,0.0021832,0,12,1,1.6,-10,1,0
0,0,0,0.030437,-0.0044993,0,12,1,1.7,-10,1,0
0,0,0,0.018716,0.0070966,0,12,1,1.8,-10,1,0
0,0,0,0.031058,-0.0051145,0,12,1,1.9,-10,1,0
0,0,0,0.024249,0.0015889,0,12,1,2,-10,1,0
0,0,0,0.02128,0.0045429,0,12,1,2.1,-10,1,0
0,0,0,0.030599,-0.0047084,0,12,1,2.2,-10,1,0
0,0,0,0.016665,0.0090803,0,12,1,2.3,-10,1,0
0,0,0,0.029162,-0.0032694,0,12,1,2.4,-10,1,0
0,0,0,0.025131,0.00068391,0,12,1,2.5,-10,1,0
0,0,0,0.019888,0.0058921,0,12,1,2.6,-10,1,0
0,0,0,0.033376,-0.0074705,0,12,1,2.7,-10,1,0
0,0,0,0.018377,0.0073615,0,12,1,2.8,-10,1,0
0,0,0,0.030485,-0.0045831,0,12,1,2.9,-10,1,0
0,0,0,0.024682,0.0011324,0,12,1,3,-10,1,0
0,0,0,0.019325,0.0064527,0,12,1,3.1,-10,1,0
0,0,0,0.030193,-0.0042992,0,12,1,3.2,-10,1,0
0,0,0,0.019283,0.0064617,0,12,1,3.3,-10,1,0
0,0,0,0.026147,-0.0003011,0,12,1,3.4,-10,1,0
0,0,0,0.027038,-0.001213,0,12,1,3.5,-10,1,0
0,0,0,0.019577,0.0061824,0,12,1,3.6,-10,1,0
0,0,0,0.034455,-0.0085118,0,12,1,3.7,-10,1,0
0,0,0,0.018811,0.0069293,0,12,1,3.8,-10,1,0
0,0,0,0.027429,-0.0015707,0,12,1,3.9,-10,1,0
0,0,0,0.027368,-0.0015352,0,12,1,4,-10,1,0
0,0,0,0.01581,0.0098926,0,12,1,4.1,-10,1,0
0,0,0,0.034414,-0.0084786,0,12,1,4.2,-10,1,0
0,0,0,0.016393,0.0093181,0,12,1,4.3,-10,1,0
0,0,0,0.025253,0.00057606,0,12,1,4.4,-10,1,0
0,0,0,0.032141,-0.0062444,0,12,1,4.5,-10,1,0
0,0,0,0.015872,0.009829,0,12,1,4.6,-10,1,0
0,0,0,0.034944,-0.0090004,0,12,1,4.7,-10,1,0
0,0,0,0.020707,0.0050572,0,12,1,4.8,-10,1,0
0,0,0,0.022416,0.0033865,0,12,1,4.9,-10,1,0
0,0,0,0.032271,-0.0063436,0,12,1,5,-10,1,0
0,0,0,0.013961,0.011734,0,12,1,5.1,-10,1,0
0,0,0,0.030444,-0.0045435,0,12,1,5.2,-10,1,0
0,0,0,0.022992,0.0028007,0,12,1,5.3,-10,1,0
0,0,0,0.021884,0.0039004,0,12,1,5.4,-10,1,0
0,0,0,0.033469,-0.0075187,0,12,1,5.5,-10,1,0
0,0,0,0.018711,0.007046,0,12,1,5.6,-10,1,0
0,0,0,0.028694,-0.0027966,0,12,1,5.7,-10,1,0
0,0,0,0.02716,-0.0013002,0,12,1,5.8,-10,1,0
0,0,0,0.017972,0.0077655,0,12,1,5.9,-10,1,0
0,0,0,0.031886,-0.0059658,0,12,1,6,-10,1,0
0,0,0,0.01583,0.0098885,0,12,1,6.1,-10,1,0
0,0,0,0.027749,-0.0018774,0,12,1,6.2,-10,1,0
0,0,0,0.027763,-0.0018744,0,12,1,6.3,-10,1,0
0,0,0,0.019459,0.0063112,0,12,1,6.4,-10,1,0
0,0,0,0.033956,-0.0079979,0,12,1,6.5,-10,1,0
0,0,0,0.018736,0.0070235,0,12,1,6.6,-10,1,0
0,0,0,0.028924,-0.0030574,0,12,1,6.7,-10,1,0
0,0,0,0.025868,-2.2102e-06,0,12,1,6.8,-10,1,0
0,0,0,0.017965,0.0077894,0,12,1,6.9,-10,1,0
0,0,0,0.029646,-0.003727,0,12,1,7,-10,1,0
0,0,0,0.020625,0.0051826,0,12,1,7.1,-10,1,0
0,0,0,0.025275,0.00056756,0,12,1,7.2,-10,1,0
0,0,0,0.029698,-0.0037776,0,12,1,7.3,-10,1,0
0,0,0,0.019287,0.0064846,0,12,1,7.4,-10,1,0
0,0,0,0.031898,-0.0059687,0,12,1,7.5,-10,1,0
0,0,0,0.02446,0.0013943,0,12,1,7.6,-10,1,0
0,0,0,0.020541,0.0052542,0,12,1,7.7,-10,1,0
0,0,0,0.031368,-0.0054229,0,12,1,7.8,-10,1,0
0,0,0,0.0147,0.011039,0,12,1,7.9,-10,1,0
0,0,0,0.031888,-0.0059645,0,12,1,8,-10,1,0
0,0,0,0.020269,0.0055485,0,12,1,8.1,-10,1,0
0,0,0,0.024476,0.0013568,0,12,1,8.2,-10,1,0
0,0,0,0.031477,-0.0055382,0,12,1,8.3,-10,1,0
0,0,0,0.018385,0.0073964,0,12,1,8.4,-10,1,0
0,0,0,0.033598,-0.0076663,0,12,1,8.5,-10,1,0
0,0,0,0.020281,0.0055376,0,12,1,8.6,-10,1,0
0,0,0,0.022381,0.0034353,0,12,1,8.7,-10,1,0
