"D_:0","D_:1","D_:2","F_D_:0","F_D_:1","F_D_:2","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,0.026228,0.0025111,0,1,1,0.1,-10,2.24e-12,0
0,0,0,0.029493,0.0057669,0,1,1,0.2,-10,2.24e-12,0
0,0,0,0.013823,-0.01021,0,1,1,0.3,-10,2.24e-12,0
0,0,0,0.034458,0.010659,0,1,1,0.4,-10,2.24e-12,0
0,0,0,0.018249,-0.0058106,0,1,1,0.5,-10,2.24e-12,0
0,0,0,0.024658,0.00066289,0,1,1,0.6,-10,2.24e-12,0
0,0,0,0.030035,0.0061178,0,1,1,0.7,-10,2.24e-12,0
0,0,0,0.016451,-0.0076516,0,1,1,0.8,-10,2.24e-12,0
0,0,0,0.034088,0.010212,0,1,1,0.9,-10,2.24e-12,0
0,0,0,0.020104,-0.0039547,0,1,1,1,-10,2.24e-12,0
0,0,0,0.024675,0.00065477,0,1,1,1.1,-10,2.24e-12,0
0,0,0,0.028445,0.004485,0,1,1,1.2,-10,2.24e-12,0
0,0,0,0.017778,-0.0063407,0,1,1,1.3,-10,2.24e-12,0
0,0,0,0.030507,0.0065215,0,1,1,1.4,-10,2.24e-12,0
0,0,0,0.021703,-0.0023987,0,1,1,1.5,-10,2.24e-12,0
0,0,0,0.023039,-0.0010902,0,1,1,1.6,-10,2.24e-12,0
0,0,0,0.030169,0.0061296,0,1,1,1.7,-10,2.24e-12,0
0,0,0,0.019781,-0.0043985,0,1,1,1.8,-10,2.24e-12,0
0,0,0,0.030604,0.0065279,0,1,1,1.9,-10,2.24e-12,0
0,0,0,0.023537,-0.00060347,0,1,1,2,-10,2.24e-12,0
0,0,0,0.021413,-0.0027891,0,1,1,2.1,-10,2.24e-12,0
0,0,0,0.031052,0.0069692,0,1,1,2.2,-10,2.24e-12,0
0,0,0,0.017598,-0.0066378,0,1,1,2.3,-10,2.24e-12,0
0,0,0,0.028334,0.0041898,0,1,1,2.4,-10,2.24e-12,0
0,0,0,0.024828,0.0006725,0,1,1,2.5,-10,2.24e-12,0
0,0,0,0.020955,-0.0032764,0,1,1,2.6,-10,2.24e-12,0
0,0,0,0.03346,0.0093681,0,1,1,2.7,-10,2.24e-12,0
0,0,0,0.018407,-0.0058315,0,1,1,2.8,-10,2.24e-12,0
0,0,0,0.029594,0.0054498,0,1,1,2.9,-10,2.24e-12,0
0,0,0,0.025101,0.00095346,0,1,1,3,-10,2.24e-12,0
0,0,0,0.020523,-0.0036886,0,1,1,3.1,-10,2.24e-12,0
