"D_:0","D_:1","D_:2","F_D_:0","F_D_:1","F_D_:2","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,0.052192,-0.0021761,0,12,1,0.1,-10,1,0
0,0,0,0.059082,-0.0091606,0,12,1,0.2,-10,1,0
0,0,0,0.028665,0.020732,0,12,1,0.3,-10,1,0
0,0,0,0.067702,-0.018151,0,12,1,0.4,-10,1,0
0,0,0,0.033609,0.015598,0,12,1,0.5,-10,1,0
0,0,0,0.048202,0.0010805,0,12,1,0.6,-10,1,0
0,0,0,0.059681,-0.010355,0,12,1,0.7,-10,1,0
0,0,0,0.031663,0.017501,0,12,1,0.8,-10,1,0
0,0,0,0.065718,-0.016358,0,12,1,0.9,-10,1,0
0,0,0,0.037747,0.011412,0,12,1,1,-10,1,0
0,0,0,0.049094,0.00014327,0,12,1,1.1,-10,1,0
0,0,0,0.055979,-0.0067883,0,12,1,1.2,-10,1,0
0,0,0,0.032616,0.016414,0,12,1,1.3,-10,1,0
0,0,0,0.058169,-0.0090571,0,12,1,1.4,-10,1,0
0,0,0,0.041767,0.0071698,0,12,1,1.5,-10,1,0
0,0,0,0.045001,0.0039492,0,12,1,1.6,-10,1,0
0,0,0,0.057525,-0.0086185,0,12,1,1.7,-10,1,0
0,0,0,0.035564,0.013249,0,12,1,1.8,-10,1,0
0,0,0,0.058895,-0.0099826,0,12,1,1.9,-10,1,0
0,0,0,0.045881,0.0028771,0,12,1,2,-10,1,0
0,0,0,0.040455,0.0083004,0,12,1,2.1,-10,1,0
0,0,0,0.057754,-0.0090372,0,12,1,2.2,-10,1,0
0,0,0,0.031764,0.016844,0,12,1,2.3,-10,1,0
0,0,0,0.055102,-0.0063749,0,12,1,2.4,-10,1,0
0,0,0,0.047257,0.0013619,0,12,1,2.5,-10,1,0
0,0,0,0.037816,0.010834,0,12,1,2.6,-10,1,0
0,0,0,0.062811,-0.014107,0,12,1,2.7,-10,1,0
0,0,0,0.034974,0.013597,0,12,1,2.8,-10,1,0
0,0,0,0.057619,-0.0089125,0,12,1,2.9,-10,1,0
0,0,0,0.046403,0.0021564,0,12,1,3,-10,1,0
0,0,0,0.036889,0.011667,0,12,1,3.1,-10,1,0
0,0,0,0.056804,-0.0081857,0,12,1,3.2,-10,1,0
0,0,0,0.036345,0.01214,0,12,1,3.3,-10,1,0
0,0,0,0.049353,-0.00074401,0,12,1,3.4,-10,1,0
0,0,0,0.050618,-0.0020862,0,12,1,3.5,-10,1,0
0,0,0,0.037315,0.011196,0,12,1,3.6,-10,1,0
0,0,0,0.064601,-0.01597,0,12,1,3.7,-10,1,0
0,0,0,0.035333,0.013086,0,12,1,3.8,-10,1,0
0,0,0,0.052243,-0.0037297,0,12,1,3.9,-10,1,0
0,0,0,0.050978,-0.0025548,0,12,1,4,-10,1,0
0,0,0,0.030229,0.018125,0,12,1,4.1,-10,1,0
0,0,0,0.064596,-0.016058,0,12,1,4.2,-10,1,0
0,0,0,0.03021,0.01815,0,12,1,4.3,-10,1,0
0,0,0,0.048259,0.00021328,0,12,1,4.4,-10,1,0
0,0,0,0.059554,-0.011091,0,12,1,4.5,-10,1,0
0,0,0,0.030022,0.018283,0,12,1,4.6,-10,1,0
0,0,0,0.065836,-0.01739,0,12,1,4.7,-10,1,0
0,0,0,0.038244,0.010033,0,12,1,4.8,-10,1,0
0,0,0,0.042975,0.00535,0,12,1,4.9,-10,1,0
0,0,0,0.059876,-0.011461,0,12,1,5,-10,1,0
0,0,0,0.02622,0.022047,0,12,1,5.1,-10,1,0
0,0,0,0.057318,-0.0089075,0,12,1,5.2,-10,1,0
0,0,0,0.042388,0.0058945,0,12,1,5.3,-10,1,0
0,0,0,0.041279,0.0069674,0,12,1,5.4,-10,1,0
0,0,0,0.062158,-0.013825,0,12,1,5.5,-10,1,0
0,0,0,0.034913,0.013256,0,12,1,5.6,-10,1,0
0,0,0,0.054208,-0.0059491,0,12,1,5.7,-10,1,0
0,0,0,0.05004,-0.0018357,0,12,1,5.8,-10,1,0
0,0,0,0.034136,0.014002,0,12,1,5.9,-10,1,0
0,0,0,0.059219,-0.010979,0,12,1,6,-10,1,0
0,0,0,0.029165,0.018944,0,12,1,6.1,-10,1,0
0,0,0,0.052225,-0.0040803,0,12,1,6.2,-10,1,0
0,0,0,0.050494,-0.0023625,0,12,1,6.3,-10,1,0
0,0,0,0.036608,0.01141,0,12,1,6.4,-10,1,0
0,0,0,0.062944,-0.014869,0,12,1,6.5,-10,1,0
0,0,0,0.034538,0.013442,0,12,1,6.6,-10,1,0
0,0,0,0.054398,-0.0064367,0,12,1,6.7,-10,1,0
0,0,0,0.047246,0.00078261,0,12,1,6.8,-10,1,0
0,0,0,0.033891,0.014048,0,12,1,6.9,-10,1,0
0,0,0,0.054558,-0.0065707,0,12,1,7,-10,1,0
0,0,0,0.0376,0.010309,0,12,1,7.1,-10,1,0
0,0,0,0.047197,0.00062037,0,12,1,7.2,-10,1,0
0,0,0,0.053927,-0.006081,0,12,1,7.3,-10,1,0
0,0,0,0.035632,0.012129,0,12,1,7.4,-10,1,0
0,0,0,0.05912,-0.01136,0,12,1,7.5,-10,1,0
0,0,0,0.044385,0.0033853,0,12,1,7.6,-10,1,0
0,0,0,0.038558,0.0091493,0,12,1,7.7,-10,1,0
0,0,0,0.057075,-0.0093671,0,12,1,7.8,-10,1,0
0,0,0,0.026949,0.020715,0,12,1,7.9,-10,1,0
0,0,0,0.058822,-0.011301,0,12,1,8,-10,1,0
0,0,0,0.03561,0.011977,0,12,1,8.1,-10,1,0
0,0,0,0.045742,0.001699,0,12,1,8.2,-10,1,0
0,0,0,0.056187,-0.0087349,0,12,1,8.3,-10,1,0
0,0,0,0.034004,0.013452,0,12,1,8.4,-10,1,0
0,0,0,0.061795,-0.014516,0,12,1,8.5,-10,1,0
0,0,0,0.035628,0.011782,0,12,1,8.6,-10,1,0
0,0,0,0.041936,0.0053372,0,12,1,8.7,-10,1,0
0,0,0,0.054745,-0.0075398,0,12,1,8.8,-10,1,0
0,0,0,0.026981,0.0203,0,12,1,8.9,-10,1,0
0,0,0,0.056676,-0.0096687,0,12,1,9,-10,1,0
0,0,0,0.040665,0.0064464,0,12,1,9.1,-10,1,0
0,0,0,0.038413,0.0086135,0,12,1,9.2,-10,1,0
0,0,0,0.065988,-0.019191,0,12,1,9.3,-10,1,0
0,0,0,0.02827,0.018769,0,12,1,9.4,-10,1,0
0,0,0,0.054059,-0.007318,0,12,1,9.5,-10,1,0
0,0,0,0.047179,-0.00038957,0,12,1,9.6,-10,1,0
0,0,0,0.028572,0.018266,0,12,1,9.7,-10,1,0
0,0,0,0.06146,-0.015027,0,12,1,9.8,-10,1,0
0,0,0,0.025623,0.021111,0,12,1,9.9,-10,1,0
0,0,0,0.048635,-0.002247,0,12,1,10,-10,1,0
0,0,0,0.052535,-0.006215,0,12,1,10.1,-10,1,0
0,0,0,0.032078,0.014395,0,12,1,10.2,-10,1,0
0,0,0,0.061191,-0.015161,0,12,1,10.3,-10,1,0
0,0,0,0.033791,0.012534,0,12,1,10.4,-10,1,0
0,0,0,0.044229,0.0018427,0,12,1,10.5,-10,1,0
0,0,0,0.051608,-0.0057356,0,12,1,10.6,-10,1,0
0,0,0,0.026338,0.019794,0,12,1,10.7,-10,1,0
0,0,0,0.052777,-0.0071675,0,12,1,10.8,-10,1,0
0,0,0,0.038129,0.0076481,0,12,1,10.9,-10,1,0
0,0,0,0.038691,0.0069804,0,12,1,11,-10,1,0
0,0,0,0.05695,-0.011696,0,12,1,11.1,-10,1,0
0,0,0,0.028098,0.01759,0,12,1,11.2,-10,1,0
0,0,0,0.057308,-0.012279,0,12,1,11.3,-10,1,0
0,0,0,0.037477,0.0078083,0,12,1,11.4,-10,1,0
0,0,0,0.036667,0.0085163,0,12,1,11.5,-10,1,0
0,0,0,0.051027,-0.0063199,0,12,1,11.6,-10,1,0
0,0,0,0.025232,0.019927,0,12,1,11.7,-10,1,0
0,0,0,0.049484,-0.0049779,0,12,1,11.8,-10,1,0
0,0,0,0.043393,0.0011238,0,12,1,11.9,-10,1,0
0,0,0,0.030772,0.013954,0,12,1,12,-10,1,0
0,0,0,0.058009,-0.014122,0,12,1,12.1,-10,1,0
0,0,0,0.028806,0.015682,0,12,1,12.2,-10,1,0
0,0,0,0.049783,-0.0059959,0,12,1,12.3,-10,1,0
0,0,0,0.040659,0.0031543,0,12,1,12.4,-10,1,0
0,0,0,0.028831,0.015201,0,12,1,12.5,-10,1,0
0,0,0,0.049451,-0.0062052,0,12,1,12.6,-10,1,0
0,0,0,0.029133,0.01458,0,12,1,12.7,-10,1,0
0,0,0,0.042698,0.00048255,0,12,1,12.8,-10,1,0
0,0,0,0.041596,0.0013717,0,12,1,12.9,-10,1,0
0,0,0,0.032433,0.010714,0,12,1,13,-10,1,0
0,0,0,0.05382,-0.011637,0,12,1,13.1,-10,1,0
0,0,0,0.027664,0.015222,0,12,1,13.2,-10,1,0
0,0,0,0.043117,-0.00094356,0,12,1,13.3,-10,1,0
0,0,0,0.039576,0.002439,0,12,1,13.4,-10,1,0
0,0,0,0.023819,0.018659,0,12,1,13.5,-10,1,0
0,0,0,0.053685,-0.01263,0,12,1,13.6,-10,1,0
0,0,0,0.019147,0.023112,0,12,1,13.7,-10,1,0
0,0,0,0.043548,-0.0025064,0,12,1,13.8,-10,1,0
0,0,0,0.042184,-0.0013979,0,12,1,13.9,-10,1,0
0,0,0,0.023502,0.017918,0,12,1,14,-10,1,0
0,0,0,0.053121,-0.013371,0,12,1,14.1,-10,1,0
0,0,0,0.024666,0.016159,0,12,1,14.2,-10,1,0
0,0,0,0.034334,0.0057821,0,12,1,14.3,-10,1,0
0,0,0,0.043234,-0.003911,0,12,1,14.4,-10,1,0
0,0,0,0.016635,0.023906,0,12,1,14.5,-10,1,0
0,0,0,0.045732,-0.0070781,0,12,1,14.6,-10,1,0
0,0,0,0.02824,0.011062,0,12,1,14.7,-10,1,0
0,0,0,0.025992,0.013183,0,12,1,14.8,-10,1,0
0,0,0,0.0502,-0.012939,0,12,1,14.9,-10,1,0
0,0,0,0.014585,0.024664,0,12,1,15,-10,1,0
0,0,0,0.044142,-0.0071998,0,12,1,15.1,-10,1,0
0,0,0,0.02956,0.0080052,0,12,1,15.2,-10,1,0
0,0,0,0.020411,0.017515,0,12,1,15.3,-10,1,0
0,0,0,0.042445,-0.0065149,0,12,1,15.4,-10,1,0
0,0,0,0.013227,0.024558,0,12,1,15.5,-10,1,0
0,0,0,0.035576,5.0503e-05,0,12,1,15.6,-10,1,0
0,0,0,0.031313,0.0041966,0,12,1,15.7,-10,1,0
0,0,0,0.016806,0.019539,0,12,1,15.8,-10,1,0
0,0,0,0.042414,-0.008767,0,12,1,15.9,-10,1,0
0,0,0,0.01798,0.01743,0,12,1,16,-10,1,0
0,0,0,0.026296,0.0079154,0,12,1,16.1,-10,1,0
0,0,0,0.035039,-0.0021877,0,12,1,16.2,-10,1,0
0,0,0,0.0047573,0.030746,0,12,1,16.3,-10,1,0
0,0,0,0.039946,-0.0086564,0,12,1,16.4,-10,1,0
0,0,0,0.010639,0.023323,0,12,1,16.5,-10,1,0
0,0,0,0.022794,0.0092517,0,12,1,16.6,-10,1,0
0,0,0,0.031759,-0.0013259,0,12,1,16.7,-10,1,0
0,0,0,0.0073196,0.025522,0,12,1,16.8,-10,1,0
0,0,0,0.031354,-0.0021116,0,12,1,16.9,-10,1,0
0,0,0,0.016644,0.01391,0,12,1,17,-10,1,0
