"D_:0","D_:1","D_:2","F_D_:0","F_D_:1","F_D_:2","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,0.049961,0.0048074,0,1,1,0.1,-10,2.24e-12,0
0,0,0,0.056157,0.010948,0,1,1,0.2,-10,2.24e-12,0
0,0,0,0.0263,-0.019532,0,1,1,0.3,-10,2.24e-12,0
0,0,0,0.065697,0.020201,0,1,1,0.4,-10,2.24e-12,0
0,0,0,0.034754,-0.011251,0,1,1,0.5,-10,2.24e-12,0
0,0,0,0.04714,0.0011902,0,1,1,0.6,-10,2.24e-12,0
0,0,0,0.057288,0.011452,0,1,1,0.7,-10,2.24e-12,0
0,0,0,0.031422,-0.01469,0,1,1,0.8,-10,2.24e-12,0
0,0,0,0.065167,0.019432,0,1,1,0.9,-10,2.24e-12,0
0,0,0,0.038335,-0.0076906,0,1,1,1,-10,2.24e-12,0
0,0,0,0.047168,0.001179,0,1,1,1.1,-10,2.24e-12,0
0,0,0,0.054249,0.0083337,0,1,1,1.2,-10,2.24e-12,0
0,0,0,0.033989,-0.012216,0,1,1,1.3,-10,2.24e-12,0
0,0,0,0.058336,0.012287,0,1,1,1.4,-10,2.24e-12,0
0,0,0,0.041406,-0.004821,0,1,1,1.5,-10,2.24e-12,0
0,0,0,0.04411,-0.0021892,0,1,1,1.6,-10,2.24e-12,0
0,0,0,0.057664,0.0115,0,1,1,1.7,-10,2.24e-12,0
0,0,0,0.037879,-0.0084976,0,1,1,1.8,-10,2.24e-12,0
0,0,0,0.058594,0.012318,0,1,1,1.9,-10,2.24e-12,0
0,0,0,0.044978,-0.0013799,0,1,1,2,-10,2.24e-12,0
0,0,0,0.041206,-0.0052909,0,1,1,2.1,-10,2.24e-12,0
0,0,0,0.059336,0.012976,0,1,1,2.2,-10,2.24e-12,0
0,0,0,0.0338,-0.012757,0,1,1,2.3,-10,2.24e-12,0
0,0,0,0.054312,0.0078209,0,1,1,2.4,-10,2.24e-12,0
0,0,0,0.047414,0.00095674,0,1,1,2.5,-10,2.24e-12,0
0,0,0,0.04042,-0.0061574,0,1,1,2.6,-10,2.24e-12,0
0,0,0,0.063865,0.017449,0,1,1,2.7,-10,2.24e-12,0
0,0,0,0.035451,-0.011127,0,1,1,2.8,-10,2.24e-12,0
0,0,0,0.056945,0.010399,0,1,1,2.9,-10,2.24e-12,0
0,0,0,0.048057,0.0015377,0,1,1,3,-10,2.24e-12,0
0,0,0,0.039755,-0.0068742,0,1,1,3.1,-10,2.24e-12,0
0,0,0,0.056968,0.010409,0,1,1,3.2,-10,2.24e-12,0
0,0,0,0.036487,-0.010129,0,1,1,3.3,-10,2.24e-12,0
0,0,0,0.05078,0.0041464,0,1,1,3.4,-10,2.24e-12,0
0,0,0,0.053218,0.0066825,0,1,1,3.5,-10,2.24e-12,0
0,0,0,0.039067,-0.007579,0,1,1,3.6,-10,2.24e-12,0
0,0,0,0.063211,0.016616,0,1,1,3.7,-10,2.24e-12,0
0,0,0,0.036551,-0.010124,0,1,1,3.8,-10,2.24e-12,0
0,0,0,0.055563,0.0088463,0,1,1,3.9,-10,2.24e-12,0
0,0,0,0.052602,0.005908,0,1,1,4,-10,2.24e-12,0
0,0,0,0.030593,-0.01618,0,1,1,4.1,-10,2.24e-12,0
0,0,0,0.065196,0.018502,0,1,1,4.2,-10,2.24e-12,0
0,0,0,0.033131,-0.013585,0,1,1,4.3,-10,2.24e-12,0
0,0,0,0.051196,0.0044843,0,1,1,4.4,-10,2.24e-12,0
0,0,0,0.059641,0.012943,0,1,1,4.5,-10,2.24e-12,0
0,0,0,0.030283,-0.016532,0,1,1,4.6,-10,2.24e-12,0
0,0,0,0.068112,0.021299,0,1,1,4.7,-10,2.24e-12,0
0,0,0,0.041538,-0.0052693,0,1,1,4.8,-10,2.24e-12,0
0,0,0,0.044148,-0.0026685,0,1,1,4.9,-10,2.24e-12,0
0,0,0,0.059871,0.013096,0,1,1,5,-10,2.24e-12,0
0,0,0,0.02863,-0.018186,0,1,1,5.1,-10,2.24e-12,0
0,0,0,0.060615,0.013808,0,1,1,5.2,-10,2.24e-12,0
0,0,0,0.044777,-0.0020542,0,1,1,5.3,-10,2.24e-12,0
0,0,0,0.041293,-0.0055808,0,1,1,5.4,-10,2.24e-12,0
0,0,0,0.063198,0.016284,0,1,1,5.5,-10,2.24e-12,0
0,0,0,0.038868,-0.0080175,0,1,1,5.6,-10,2.24e-12,0
0,0,0,0.056734,0.0098098,0,1,1,5.7,-10,2.24e-12,0
0,0,0,0.050656,0.0037407,0,1,1,5.8,-10,2.24e-12,0
0,0,0,0.035529,-0.011411,0,1,1,5.9,-10,2.24e-12,0
0,0,0,0.062362,0.015384,0,1,1,6,-10,2.24e-12,0
0,0,0,0.033364,-0.013613,0,1,1,6.1,-10,2.24e-12,0
0,0,0,0.05347,0.0064811,0,1,1,6.2,-10,2.24e-12,0
0,0,0,0.051268,0.0042245,0,1,1,6.3,-10,2.24e-12,0
0,0,0,0.039703,-0.007329,0,1,1,6.4,-10,2.24e-12,0
0,0,0,0.066651,0.019537,0,1,1,6.5,-10,2.24e-12,0
0,0,0,0.037325,-0.009785,0,1,1,6.6,-10,2.24e-12,0
0,0,0,0.054946,0.0078638,0,1,1,6.7,-10,2.24e-12,0
0,0,0,0.049965,0.0028087,0,1,1,6.8,-10,2.24e-12,0
0,0,0,0.03877,-0.0083192,0,1,1,6.9,-10,2.24e-12,0
0,0,0,0.057439,0.010266,0,1,1,7,-10,2.24e-12,0
0,0,0,0.039248,-0.0079554,0,1,1,7.1,-10,2.24e-12,0
0,0,0,0.049557,0.0023419,0,1,1,7.2,-10,2.24e-12,0
0,0,0,0.058365,0.011021,0,1,1,7.3,-10,2.24e-12,0
0,0,0,0.039823,-0.0074541,0,1,1,7.4,-10,2.24e-12,0
0,0,0,0.060796,0.013466,0,1,1,7.5,-10,2.24e-12,0
0,0,0,0.046834,-0.00050555,0,1,1,7.6,-10,2.24e-12,0
0,0,0,0.042899,-0.0044142,0,1,1,7.7,-10,2.24e-12,0
0,0,0,0.061747,0.014303,0,1,1,7.8,-10,2.24e-12,0
0,0,0,0.030589,-0.016838,0,1,1,7.9,-10,2.24e-12,0
0,0,0,0.06064,0.01314,0,1,1,8,-10,2.24e-12,0
0,0,0,0.040064,-0.0075089,0,1,1,8.1,-10,2.24e-12,0
0,0,0,0.051413,0.0038758,0,1,1,8.2,-10,2.24e-12,0
0,0,0,0.059737,0.01207,0,1,1,8.3,-10,2.24e-12,0
0,0,0,0.03686,-0.010757,0,1,1,8.4,-10,2.24e-12,0
0,0,0,0.065707,0.01803,0,1,1,8.5,-10,2.24e-12,0
0,0,0,0.041491,-0.0062548,0,1,1,8.6,-10,2.24e-12,0
0,0,0,0.047491,-0.00024703,0,1,1,8.7,-10,2.24e-12,0
0,0,0,0.057878,0.010007,0,1,1,8.8,-10,2.24e-12,0
0,0,0,0.031273,-0.016561,0,1,1,8.9,-10,2.24e-12,0
0,0,0,0.063155,0.015208,0,1,1,9,-10,2.24e-12,0
0,0,0,0.046758,-0.0012608,0,1,1,9.1,-10,2.24e-12,0
0,0,0,0.042784,-0.0052139,0,1,1,9.2,-10,2.24e-12,0
0,0,0,0.070026,0.021861,0,1,1,9.3,-10,2.24e-12,0
0,0,0,0.0345,-0.013581,0,1,1,9.4,-10,2.24e-12,0
0,0,0,0.061276,0.013081,0,1,1,9.5,-10,2.24e-12,0
0,0,0,0.052625,0.0043334,0,1,1,9.6,-10,2.24e-12,0
0,0,0,0.033242,-0.014987,0,1,1,9.7,-10,2.24e-12,0
0,0,0,0.068039,0.019547,0,1,1,9.8,-10,2.24e-12,0
0,0,0,0.03394,-0.014461,0,1,1,9.9,-10,2.24e-12,0
0,0,0,0.055655,0.0070967,0,1,1,10,-10,2.24e-12,0
0,0,0,0.058051,0.0093719,0,1,1,10.1,-10,2.24e-12,0
0,0,0,0.038704,-0.0098865,0,1,1,10.2,-10,2.24e-12,0
0,0,0,0.070054,0.021197,0,1,1,10.3,-10,2.24e-12,0
0,0,0,0.042313,-0.0064668,0,1,1,10.4,-10,2.24e-12,0
0,0,0,0.050855,0.0019475,0,1,1,10.5,-10,2.24e-12,0
0,0,0,0.058795,0.0097113,0,1,1,10.6,-10,2.24e-12,0
0,0,0,0.035732,-0.013236,0,1,1,10.7,-10,2.24e-12,0
0,0,0,0.062771,0.013489,0,1,1,10.8,-10,2.24e-12,0
0,0,0,0.04637,-0.0028655,0,1,1,10.9,-10,2.24e-12,0
0,0,0,0.046351,-0.0029515,0,1,1,11,-10,2.24e-12,0
0,0,0,0.06702,0.017421,0,1,1,11.1,-10,2.24e-12,0
0,0,0,0.039388,-0.010025,0,1,1,11.2,-10,2.24e-12,0
0,0,0,0.067369,0.017544,0,1,1,11.3,-10,2.24e-12,0
0,0,0,0.046286,-0.0034035,0,1,1,11.4,-10,2.24e-12,0
0,0,0,0.047075,-0.0027596,0,1,1,11.5,-10,2.24e-12,0
0,0,0,0.063759,0.013611,0,1,1,11.6,-10,2.24e-12,0
0,0,0,0.03661,-0.013279,0,1,1,11.7,-10,2.24e-12,0
0,0,0,0.059868,0.0095181,0,1,1,11.8,-10,2.24e-12,0
