"D_:0","D_:1","D_:2","F_D_:0","F_D_:1","F_D_:2","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,0.016784,0.0016038,0,1,1,0.1,-10,2.24e-12,0
0,0,0,0.018877,0.0036953,0,1,1,0.2,-10,2.24e-12,0
0,0,0,0.0088496,-0.006523,0,1,1,0.3,-10,2.24e-12,0
0,0,0,0.022043,0.0068332,0,1,1,0.4,-10,2.24e-12,0
0,0,0,0.011679,-0.0036963,0,1,1,0.5,-10,2.24e-12,0
0,0,0,0.015757,0.00043076,0,1,1,0.6,-10,2.24e-12,0
0,0,0,0.019212,0.0039379,0,1,1,0.7,-10,2.24e-12,0
0,0,0,0.010518,-0.0048834,0,1,1,0.8,-10,2.24e-12,0
0,0,0,0.021787,0.0065382,0,1,1,0.9,-10,2.24e-12,0
0,0,0,0.012861,-0.0025097,0,1,1,1,-10,2.24e-12,0
0,0,0,0.015769,0.00042909,0,1,1,1.1,-10,2.24e-12,0
0,0,0,0.018194,0.0028972,0,1,1,1.2,-10,2.24e-12,0
0,0,0,0.011359,-0.0040426,0,1,1,1.3,-10,2.24e-12,0
0,0,0,0.019494,0.0041868,0,1,1,1.4,-10,2.24e-12,0
0,0,0,0.013882,-0.0015071,0,1,1,1.5,-10,2.24e-12,0
0,0,0,0.014718,-0.00068495,0,1,1,1.6,-10,2.24e-12,0
0,0,0,0.019286,0.0039454,0,1,1,1.7,-10,2.24e-12,0
0,0,0,0.012634,-0.0027993,0,1,1,1.8,-10,2.24e-12,0
0,0,0,0.019547,0.0041932,0,1,1,1.9,-10,2.24e-12,0
0,0,0,0.015045,-0.00035682,0,1,1,2,-10,2.24e-12,0
0,0,0,0.013649,-0.0017917,0,1,1,2.1,-10,2.24e-12,0
0,0,0,0.01985,0.0044929,0,1,1,2.2,-10,2.24e-12,0
0,0,0,0.011228,-0.0042402,0,1,1,2.3,-10,2.24e-12,0
0,0,0,0.018097,0.0026997,0,1,1,2.4,-10,2.24e-12,0
0,0,0,0.01588,0.00047174,0,1,1,2.5,-10,2.24e-12,0
0,0,0,0.013348,-0.0021091,0,1,1,2.6,-10,2.24e-12,0
0,0,0,0.021402,0.0060473,0,1,1,2.7,-10,2.24e-12,0
0,0,0,0.011731,-0.0037319,0,1,1,2.8,-10,2.24e-12,0
