"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.012231,203,1,0.5,7.6485e-15,20,0
0.1,0.024462,203,1,1,7.6485e-15,20,0
0.15,0.036694,203,1,1.5,7.6485e-15,20,0
0.2,0.048925,203,1,2,7.6485e-15,20,0
0.25,0.061156,203,1,2.5,7.6485e-15,20,0
0.3,0.073388,203,1,3,7.6485e-15,20,0
0.35,0.08562,203,1,3.5,7.6485e-15,20,0
0.4,0.097852,203,1,4,7.6485e-15,20,0
0.45,0.11008,203,1,4.5,7.6485e-15,20,0
0.5,0.12232,203,1,5,7.6485e-15,20,0
0.55,0.13455,203,1,5.5,7.6485e-15,20,0
0.6,0.14678,203,1,6,7.6485e-15,20,0
0.65,0.15902,203,1,6.5,7.6485e-15,20,0
0.7,0.17125,203,1,7,7.6485e-15,20,0
0.75,0.18349,203,1,7.5,7.6485e-15,20,0
0.8,0.19572,203,1,8,7.6485e-15,20,0
0.85,0.20796,203,1,8.5,7.6485e-15,20,0
0.9,0.2202,203,1,9,7.6485e-15,20,0
0.95,0.23244,203,1,9.5,7.6485e-15,20,0
1,0.24467,203,1,10,7.6485e-15,20,0
1.05,0.25691,203,1,10.5,7.6485e-15,20,0
1.1,0.26916,203,1,11,7.6485e-15,20,0
1.15,0.2814,203,1,11.5,7.6485e-15,20,0
1.2,0.29364,203,1,12,7.6485e-15,20,0
1.25,0.30588,203,1,12.5,7.6485e-15,20,0
1.3,0.31813,203,1,13,7.6485e-15,20,0
1.35,0.33037,203,1,13.5,7.6485e-15,20,0
1.4,0.34262,203,1,14,7.6485e-15,20,0
1.45,0.35486,203,1,14.5,7.6485e-15,20,0
1.5,0.36711,203,1,15,7.6485e-15,20,0
1.55,0.37935,203,1,15.5,7.6485e-15,20,0
1.6,0.39159,203,1,16,7.6485e-15,20,0
1.65,0.40383,203,1,16.5,7.6485e-15,20,0
1.7,0.41607,203,1,17,7.6485e-15,20,0
1.75,0.42831,203,1,17.5,7.6485e-15,20,0
1.8,0.44056,203,1,18,7.6485e-15,20,0
1.85,0.4528,203,1,18.5,7.6485e-15,20,0
1.9,0.46505,203,1,19,7.6485e-15,20,0
1.95,0.4773,203,1,19.5,7.6485e-15,20,0
2,0.48956,203,1,20,7.6485e-15,20,0
2.05,0.50182,203,1,20.5,7.6485e-15,20,0
2.1,0.51409,203,1,21,7.6485e-15,20,0
2.15,0.52637,203,1,21.5,7.6485e-15,20,0
2.2,0.53866,203,1,22,7.6485e-15,20,0
2.25,0.55095,203,1,22.5,7.6485e-15,20,0
2.3,0.56325,203,1,23,7.6485e-15,20,0
2.35,0.57555,203,1,23.5,7.6485e-15,20,0
2.4,0.58786,203,1,24,7.6485e-15,20,0
2.45,0.60016,203,1,24.5,7.6485e-15,20,0
2.5,0.61246,203,1,25,7.6485e-15,20,0
2.55,0.62476,203,1,25.5,7.6485e-15,20,0
2.6,0.63704,203,1,26,7.6485e-15,20,0
2.65,0.64931,203,1,26.5,7.6485e-15,20,0
2.7,0.66156,203,1,27,7.6485e-15,20,0
2.75,0.67381,203,1,27.5,7.6485e-15,20,0
2.8,0.68603,203,1,28,7.6485e-15,20,0
2.85,0.69825,203,1,28.5,7.6485e-15,20,0
2.9,0.71047,203,1,29,7.6485e-15,20,0
2.95,0.72269,203,1,29.5,7.6485e-15,20,0
3,0.73492,203,1,30,7.6485e-15,20,0
3.05,0.74716,203,1,30.5,7.6485e-15,20,0
3.1,0.75942,203,1,31,7.6485e-15,20,0
3.15,0.77171,203,1,31.5,7.6485e-15,20,0
3.2,0.78402,203,1,32,7.6485e-15,20,0
3.25,0.79635,203,1,32.5,7.6485e-15,20,0
3.3,0.80872,203,1,33,7.6485e-15,20,0
3.35,0.82111,203,1,33.5,7.6485e-15,20,0
3.4,0.83354,203,1,34,7.6485e-15,20,0
3.45,0.84601,203,1,34.5,7.6485e-15,20,0
3.5,0.85851,203,1,35,7.6485e-15,20,0
3.55,0.87105,203,1,35.5,7.6485e-15,20,0
