"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.012133,229,1,0.5,-13.083,17.495,0
0.1,0.024266,229,1,1,-13.083,17.495,0
0.15,0.036398,229,1,1.5,-13.083,17.495,0
0.2,0.048531,229,1,2,-13.083,17.495,0
0.25,0.060664,229,1,2.5,-13.083,17.495,0
0.3,0.072797,229,1,3,-13.083,17.495,0
0.35,0.08493,229,1,3.5,-13.083,17.495,0
0.4,0.097064,229,1,4,-13.083,17.495,0
0.45,0.1092,229,1,4.5,-13.083,17.495,0
0.5,0.12133,229,1,5,-13.083,17.495,0
0.55,0.13346,229,1,5.5,-13.083,17.495,0
0.6,0.1456,229,1,6,-13.083,17.495,0
0.65,0.15773,229,1,6.5,-13.083,17.495,0
0.7,0.16987,229,1,7,-13.083,17.495,0
0.75,0.182,229,1,7.5,-13.083,17.495,0
0.8,0.19414,229,1,8,-13.083,17.495,0
0.85,0.20627,229,1,8.5,-13.083,17.495,0
0.9,0.2184,229,1,9,-13.083,17.495,0
0.95,0.23054,229,1,9.5,-13.083,17.495,0
1,0.24267,229,1,10,-13.083,17.495,0
1.05,0.25479,229,1,10.5,-13.083,17.495,0
1.1,0.26692,229,1,11,-13.083,17.495,0
1.15,0.27904,229,1,11.5,-13.083,17.495,0
1.2,0.29115,229,1,12,-13.083,17.495,0
1.25,0.30327,229,1,12.5,-13.083,17.495,0
1.3,0.31538,229,1,13,-13.083,17.495,0
1.35,0.32749,229,1,13.5,-13.083,17.495,0
1.4,0.33961,229,1,14,-13.083,17.495,0
1.45,0.35172,229,1,14.5,-13.083,17.495,0
1.5,0.36384,229,1,15,-13.083,17.495,0
1.55,0.37596,229,1,15.5,-13.083,17.495,0
1.6,0.38808,229,1,16,-13.083,17.495,0
1.65,0.40021,229,1,16.5,-13.083,17.495,0
1.7,0.41234,229,1,17,-13.083,17.495,0
1.75,0.42447,229,1,17.5,-13.083,17.495,0
1.8,0.43661,229,1,18,-13.083,17.495,0
1.85,0.44875,229,1,18.5,-13.083,17.495,0
1.9,0.46088,229,1,19,-13.083,17.495,0
1.95,0.47302,229,1,19.5,-13.083,17.495,0
2,0.48514,229,1,20,-13.083,17.495,0
2.05,0.49725,229,1,20.5,-13.083,17.495,0
2.1,0.50935,229,1,21,-13.083,17.495,0
2.15,0.52142,229,1,21.5,-13.083,17.495,0
2.2,0.53348,229,1,22,-13.083,17.495,0
2.25,0.54551,229,1,22.5,-13.083,17.495,0
2.3,0.55754,229,1,23,-13.083,17.495,0
2.35,0.56956,229,1,23.5,-13.083,17.495,0
2.4,0.58157,229,1,24,-13.083,17.495,0
2.45,0.59358,229,1,24.5,-13.083,17.495,0
2.5,0.60559,229,1,25,-13.083,17.495,0
2.55,0.61761,229,1,25.5,-13.083,17.495,0
2.6,0.62962,229,1,26,-13.083,17.495,0
2.65,0.64163,229,1,26.5,-13.083,17.495,0
2.7,0.65364,229,1,27,-13.083,17.495,0
2.75,0.66566,229,1,27.5,-13.083,17.495,0
2.8,0.67768,229,1,28,-13.083,17.495,0
2.85,0.68972,229,1,28.5,-13.083,17.495,0
2.9,0.70178,229,1,29,-13.083,17.495,0
2.95,0.71384,229,1,29.5,-13.083,17.495,0
3,0.72593,229,1,30,-13.083,17.495,0
3.05,0.73802,229,1,30.5,-13.083,17.495,0
3.1,0.75014,229,1,31,-13.083,17.495,0
3.15,0.76229,229,1,31.5,-13.083,17.495,0
3.2,0.77449,229,1,32,-13.083,17.495,0
3.25,0.78676,229,1,32.5,-13.083,17.495,0
3.3,0.7991,229,1,33,-13.083,17.495,0
3.35,0.81152,229,1,33.5,-13.083,17.495,0
3.4,0.82401,229,1,34,-13.083,17.495,0
3.45,0.83653,229,1,34.5,-13.083,17.495,0
3.5,0.84907,229,1,35,-13.083,17.495,0
3.55,0.86159,229,1,35.5,-13.083,17.495,0
3.6,0.87407,229,1,36,-13.083,17.495,0
3.65,0.88651,229,1,36.5,-13.083,17.495,0
3.7,0.89889,229,1,37,-13.083,17.495,0
3.75,0.91123,229,1,37.5,-13.083,17.495,0
3.8,0.92351,229,1,38,-13.083,17.495,0
3.85,0.93575,229,1,38.5,-13.083,17.495,0
3.9,0.94793,229,1,39,-13.083,17.495,0
3.95,0.96006,229,1,39.5,-13.083,17.495,0
4,0.97211,229,1,40,-13.083,17.495,0
4.05,0.98406,229,1,40.5,-13.083,17.495,0
4.1,0.99593,229,1,41,-13.083,17.495,0
4.15,1.0077,229,1,41.5,-13.083,17.495,0
4.2,1.0194,229,1,42,-13.083,17.495,0
4.25,1.0312,229,1,42.5,-13.083,17.495,0
4.3,1.043,229,1,43,-13.083,17.495,0
4.35,1.0549,229,1,43.5,-13.083,17.495,0
4.4,1.0671,229,1,44,-13.083,17.495,0
4.45,1.0795,229,1,44.5,-13.083,17.495,0
4.5,1.0921,229,1,45,-13.083,17.495,0
4.55,1.1049,229,1,45.5,-13.083,17.495,0
4.6,1.1179,229,1,46,-13.083,17.495,0
4.65,1.1311,229,1,46.5,-13.083,17.495,0
4.7,1.1443,229,1,47,-13.083,17.495,0
4.75,1.1578,229,1,47.5,-13.083,17.495,0
4.8,1.1714,229,1,48,-13.083,17.495,0
4.85,1.1853,229,1,48.5,-13.083,17.495,0
4.9,1.1997,229,1,49,-13.083,17.495,0
4.95,1.2148,229,1,49.5,-13.083,17.495,0
5,1.231,229,1,50,-13.083,17.495,0
5.05,1.2489,229,1,50.5,-13.083,17.495,0
5.1,1.2697,229,1,51,-13.083,17.495,0
5.15,1.295,229,1,51.5,-13.083,17.495,0
5.2,1.3281,229,1,52,-13.083,17.495,0
5.25,1.3745,229,1,52.5,-13.083,17.495,0
5.3,1.4438,229,1,53,-13.083,17.495,0
5.35,1.5532,229,1,53.5,-13.083,17.495,0
5.4,1.7316,229,1,54,-13.083,17.495,0
5.45,2.0194,229,1,54.5,-13.083,17.495,0
5.5,2.437,229,1,55,-13.083,17.495,0
5.55,2.8849,229,1,55.5,-13.083,17.495,0
5.6,3.1197,229,1,56,-13.083,17.495,0
5.65,3.0158,229,1,56.5,-13.083,17.495,0
5.7,2.7349,229,1,57,-13.083,17.495,0
5.75,2.6175,229,1,57.5,-13.083,17.495,0
5.8,2.8753,229,1,58,-13.083,17.495,0
5.85,3.477,229,1,58.5,-13.083,17.495,0
5.9,4.1147,229,1,59,-13.083,17.495,0
5.95,4.3766,229,1,59.5,-13.083,17.495,0
6,4.3404,229,1,60,-13.083,17.495,0
6.05,4.7823,229,1,60.5,-13.083,17.495,0
6.1,6.0238,229,1,61,-13.083,17.495,0
6.15,6.8561,229,1,61.5,-13.083,17.495,0
6.2,7.7221,229,1,62,-13.083,17.495,0
6.25,9.6934,229,1,62.5,-13.083,17.495,0
6.3,11.551,229,1,63,-13.083,17.495,0
6.35,11.247,229,1,63.5,-13.083,17.495,0
6.4,11.907,229,1,64,-13.083,17.495,0
6.45,7.6527,229,1,64.5,-13.083,17.495,0
6.5,5.7894,229,1,65,-13.083,17.495,0
6.55,5.9673,229,1,65.5,-13.083,17.495,0
6.6,5.7483,229,1,66,-13.083,17.495,0
6.65,7.3574,229,1,66.5,-13.083,17.495,0
6.7,8.118,229,1,67,-13.083,17.495,0
6.75,7.3389,229,1,67.5,-13.083,17.495,0
6.8,8.0164,229,1,68,-13.083,17.495,0
6.85,8.5952,229,1,68.5,-13.083,17.495,0
6.9,10.672,229,1,69,-13.083,17.495,0
6.95,11.517,229,1,69.5,-13.083,17.495,0
7,12.307,229,1,70,-13.083,17.495,0
7.05,13.504,229,1,70.5,-13.083,17.495,0
7.1,14.209,229,1,71,-13.083,17.495,0
7.15,13.54,229,1,71.5,-13.083,17.495,0
7.2,9.5027,229,1,72,-13.083,17.495,0
7.25,9.7063,229,1,72.5,-13.083,17.495,0
7.3,8.9456,229,1,73,-13.083,17.495,0
7.35,8.8085,229,1,73.5,-13.083,17.495,0
7.4,11.425,229,1,74,-13.083,17.495,0
7.45,13.449,229,1,74.5,-13.083,17.495,0
7.5,13.123,229,1,75,-13.083,17.495,0
7.55,13.373,229,1,75.5,-13.083,17.495,0
7.6,14.301,229,1,76,-13.083,17.495,0
7.65,16.667,229,1,76.5,-13.083,17.495,0
7.7,17.57,229,1,77,-13.083,17.495,0
7.75,15.666,229,1,77.5,-13.083,17.495,0
7.8,14.701,229,1,78,-13.083,17.495,0
7.85,19.207,229,1,78.5,-13.083,17.495,0
7.9,18.393,229,1,79,-13.083,17.495,0
7.95,18.075,229,1,79.5,-13.083,17.495,0
8,20.098,229,1,80,-13.083,17.495,0
8.05,17.524,229,1,80.5,-13.083,17.495,0
8.1,17.993,229,1,81,-13.083,17.495,0
8.15,18.67,229,1,81.5,-13.083,17.495,0
8.2,15.785,229,1,82,-13.083,17.495,0
8.25,18.478,229,1,82.5,-13.083,17.495,0
8.3,16.545,229,1,83,-13.083,17.495,0
8.35,12.862,229,1,83.5,-13.083,17.495,0
8.4,20.023,229,1,84,-13.083,17.495,0
8.45,19.008,229,1,84.5,-13.083,17.495,0
8.5,25.495,229,1,85,-13.083,17.495,0
8.55,23.679,229,1,85.5,-13.083,17.495,0
8.6,21.469,229,1,86,-13.083,17.495,0
8.65,24.04,229,1,86.5,-13.083,17.495,0
8.7,21.276,229,1,87,-13.083,17.495,0
8.75,24.992,229,1,87.5,-13.083,17.495,0
8.8,22.499,229,1,88,-13.083,17.495,0
8.85,17.633,229,1,88.5,-13.083,17.495,0
8.9,15.424,229,1,89,-13.083,17.495,0
8.95,13.557,229,1,89.5,-13.083,17.495,0
9,20.584,229,1,90,-13.083,17.495,0
9.05,27.287,229,1,90.5,-13.083,17.495,0
9.1,24.385,229,1,91,-13.083,17.495,0
9.15,24.879,229,1,91.5,-13.083,17.495,0
9.2,27.127,229,1,92,-13.083,17.495,0
9.25,28.937,229,1,92.5,-13.083,17.495,0
9.3,30.598,229,1,93,-13.083,17.495,0
9.35,26.547,229,1,93.5,-13.083,17.495,0
9.4,29.508,229,1,94,-13.083,17.495,0
9.45,30.285,229,1,94.5,-13.083,17.495,0
9.5,28.46,229,1,95,-13.083,17.495,0
9.55,31.706,229,1,95.5,-13.083,17.495,0
9.6,35.798,229,1,96,-13.083,17.495,0
9.65,26.414,229,1,96.5,-13.083,17.495,0
9.7,31.771,229,1,97,-13.083,17.495,0
9.75,30.272,229,1,97.5,-13.083,17.495,0
9.8,21.174,229,1,98,-13.083,17.495,0
9.85,12.981,229,1,98.5,-13.083,17.495,0
