"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.01216,209,1,0.5,-3.0895,19.869,0
0.1,0.024321,209,1,1,-3.0895,19.869,0
0.15,0.036481,209,1,1.5,-3.0895,19.869,0
0.2,0.048641,209,1,2,-3.0895,19.869,0
0.25,0.060802,209,1,2.5,-3.0895,19.869,0
0.3,0.072962,209,1,3,-3.0895,19.869,0
0.35,0.085122,209,1,3.5,-3.0895,19.869,0
0.4,0.097283,209,1,4,-3.0895,19.869,0
0.45,0.10944,209,1,4.5,-3.0895,19.869,0
0.5,0.1216,209,1,5,-3.0895,19.869,0
0.55,0.13376,209,1,5.5,-3.0895,19.869,0
0.6,0.14592,209,1,6,-3.0895,19.869,0
0.65,0.15809,209,1,6.5,-3.0895,19.869,0
0.7,0.17025,209,1,7,-3.0895,19.869,0
0.75,0.18241,209,1,7.5,-3.0895,19.869,0
0.8,0.19457,209,1,8,-3.0895,19.869,0
0.85,0.20673,209,1,8.5,-3.0895,19.869,0
0.9,0.21889,209,1,9,-3.0895,19.869,0
0.95,0.23105,209,1,9.5,-3.0895,19.869,0
1,0.24322,209,1,10,-3.0895,19.869,0
1.05,0.25538,209,1,10.5,-3.0895,19.869,0
1.1,0.26754,209,1,11,-3.0895,19.869,0
1.15,0.2797,209,1,11.5,-3.0895,19.869,0
1.2,0.29186,209,1,12,-3.0895,19.869,0
1.25,0.30403,209,1,12.5,-3.0895,19.869,0
1.3,0.31619,209,1,13,-3.0895,19.869,0
1.35,0.32835,209,1,13.5,-3.0895,19.869,0
1.4,0.34051,209,1,14,-3.0895,19.869,0
1.45,0.35266,209,1,14.5,-3.0895,19.869,0
1.5,0.36482,209,1,15,-3.0895,19.869,0
1.55,0.37697,209,1,15.5,-3.0895,19.869,0
1.6,0.38913,209,1,16,-3.0895,19.869,0
1.65,0.40128,209,1,16.5,-3.0895,19.869,0
1.7,0.41342,209,1,17,-3.0895,19.869,0
1.75,0.42557,209,1,17.5,-3.0895,19.869,0
1.8,0.43772,209,1,18,-3.0895,19.869,0
1.85,0.44987,209,1,18.5,-3.0895,19.869,0
1.9,0.46202,209,1,19,-3.0895,19.869,0
1.95,0.47418,209,1,19.5,-3.0895,19.869,0
2,0.48634,209,1,20,-3.0895,19.869,0
2.05,0.4985,209,1,20.5,-3.0895,19.869,0
2.1,0.51067,209,1,21,-3.0895,19.869,0
