"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.011854,157,1,0.5,21.679,11.922,0
0.1,0.023708,157,1,1,21.679,11.922,0
0.15,0.035562,157,1,1.5,21.679,11.922,0
0.2,0.047416,157,1,2,21.679,11.922,0
0.25,0.059269,157,1,2.5,21.679,11.922,0
0.3,0.071123,157,1,3,21.679,11.922,0
0.35,0.082977,157,1,3.5,21.679,11.922,0
0.4,0.094831,157,1,4,21.679,11.922,0
0.45,0.10668,157,1,4.5,21.679,11.922,0
0.5,0.11853,157,1,5,21.679,11.922,0
0.55,0.13038,157,1,5.5,21.679,11.922,0
0.6,0.14223,157,1,6,21.679,11.922,0
0.65,0.15406,157,1,6.5,21.679,11.922,0
0.7,0.16589,157,1,7,21.679,11.922,0
0.75,0.17771,157,1,7.5,21.679,11.922,0
0.8,0.18952,157,1,8,21.679,11.922,0
0.85,0.20133,157,1,8.5,21.679,11.922,0
0.9,0.21313,157,1,9,21.679,11.922,0
0.95,0.22493,157,1,9.5,21.679,11.922,0
1,0.23672,157,1,10,21.679,11.922,0
1.05,0.24852,157,1,10.5,21.679,11.922,0
1.1,0.2603,157,1,11,21.679,11.922,0
1.15,0.27209,157,1,11.5,21.679,11.922,0
1.2,0.28386,157,1,12,21.679,11.922,0
1.25,0.29563,157,1,12.5,21.679,11.922,0
1.3,0.3074,157,1,13,21.679,11.922,0
1.35,0.31916,157,1,13.5,21.679,11.922,0
1.4,0.33092,157,1,14,21.679,11.922,0
1.45,0.34268,157,1,14.5,21.679,11.922,0
1.5,0.35443,157,1,15,21.679,11.922,0
1.55,0.36616,157,1,15.5,21.679,11.922,0
1.6,0.37787,157,1,16,21.679,11.922,0
1.65,0.38955,157,1,16.5,21.679,11.922,0
1.7,0.40121,157,1,17,21.679,11.922,0
1.75,0.41282,157,1,17.5,21.679,11.922,0
1.8,0.42439,157,1,18,21.679,11.922,0
1.85,0.43593,157,1,18.5,21.679,11.922,0
1.9,0.44744,157,1,19,21.679,11.922,0
1.95,0.45893,157,1,19.5,21.679,11.922,0
2,0.4704,157,1,20,21.679,11.922,0
2.05,0.48186,157,1,20.5,21.679,11.922,0
2.1,0.4933,157,1,21,21.679,11.922,0
2.15,0.5047,157,1,21.5,21.679,11.922,0
2.2,0.51605,157,1,22,21.679,11.922,0
2.25,0.52736,157,1,22.5,21.679,11.922,0
2.3,0.53863,157,1,23,21.679,11.922,0
2.35,0.54985,157,1,23.5,21.679,11.922,0
2.4,0.56103,157,1,24,21.679,11.922,0
2.45,0.57214,157,1,24.5,21.679,11.922,0
2.5,0.58318,157,1,25,21.679,11.922,0
2.55,0.59416,157,1,25.5,21.679,11.922,0
2.6,0.60511,157,1,26,21.679,11.922,0
2.65,0.61609,157,1,26.5,21.679,11.922,0
2.7,0.62715,157,1,27,21.679,11.922,0
2.75,0.63835,157,1,27.5,21.679,11.922,0
2.8,0.64971,157,1,28,21.679,11.922,0
2.85,0.66121,157,1,28.5,21.679,11.922,0
2.9,0.67286,157,1,29,21.679,11.922,0
2.95,0.68467,157,1,29.5,21.679,11.922,0
3,0.69664,157,1,30,21.679,11.922,0
3.05,0.7088,157,1,30.5,21.679,11.922,0
3.1,0.7211,157,1,31,21.679,11.922,0
3.15,0.73349,157,1,31.5,21.679,11.922,0
3.2,0.74587,157,1,32,21.679,11.922,0
3.25,0.75815,157,1,32.5,21.679,11.922,0
3.3,0.77026,157,1,33,21.679,11.922,0
3.35,0.78216,157,1,33.5,21.679,11.922,0
3.4,0.79388,157,1,34,21.679,11.922,0
3.45,0.80546,157,1,34.5,21.679,11.922,0
3.5,0.81696,157,1,35,21.679,11.922,0
3.55,0.82845,157,1,35.5,21.679,11.922,0
3.6,0.83996,157,1,36,21.679,11.922,0
3.65,0.85154,157,1,36.5,21.679,11.922,0
3.7,0.86316,157,1,37,21.679,11.922,0
3.75,0.87479,157,1,37.5,21.679,11.922,0
3.8,0.88633,157,1,38,21.679,11.922,0
3.85,0.89773,157,1,38.5,21.679,11.922,0
3.9,0.90896,157,1,39,21.679,11.922,0
3.95,0.92011,157,1,39.5,21.679,11.922,0
4,0.9313,157,1,40,21.679,11.922,0
4.05,0.94273,157,1,40.5,21.679,11.922,0
4.1,0.95453,157,1,41,21.679,11.922,0
4.15,0.96673,157,1,41.5,21.679,11.922,0
4.2,0.97927,157,1,42,21.679,11.922,0
4.25,0.99201,157,1,42.5,21.679,11.922,0
4.3,1.0048,157,1,43,21.679,11.922,0
4.35,1.0174,157,1,43.5,21.679,11.922,0
4.4,1.0299,157,1,44,21.679,11.922,0
4.45,1.0422,157,1,44.5,21.679,11.922,0
4.5,1.0544,157,1,45,21.679,11.922,0
4.55,1.0667,157,1,45.5,21.679,11.922,0
4.6,1.0792,157,1,46,21.679,11.922,0
4.65,1.0921,157,1,46.5,21.679,11.922,0
4.7,1.1051,157,1,47,21.679,11.922,0
4.75,1.1179,157,1,47.5,21.679,11.922,0
4.8,1.1297,157,1,48,21.679,11.922,0
4.85,1.1397,157,1,48.5,21.679,11.922,0
4.9,1.1475,157,1,49,21.679,11.922,0
4.95,1.1529,157,1,49.5,21.679,11.922,0
5,1.1566,157,1,50,21.679,11.922,0
5.05,1.1596,157,1,50.5,21.679,11.922,0
5.1,1.1626,157,1,51,21.679,11.922,0
5.15,1.1655,157,1,51.5,21.679,11.922,0
5.2,1.1672,157,1,52,21.679,11.922,0
5.25,1.1646,157,1,52.5,21.679,11.922,0
5.3,1.1536,157,1,53,21.679,11.922,0
5.35,1.1293,157,1,53.5,21.679,11.922,0
5.4,1.0884,157,1,54,21.679,11.922,0
5.45,1.0347,157,1,54.5,21.679,11.922,0
5.5,0.98439,157,1,55,21.679,11.922,0
5.55,0.95932,157,1,55.5,21.679,11.922,0
5.6,0.96697,157,1,56,21.679,11.922,0
5.65,0.9921,157,1,56.5,21.679,11.922,0
5.7,1.0124,157,1,57,21.679,11.922,0
5.75,1.0223,157,1,57.5,21.679,11.922,0
5.8,1.045,157,1,58,21.679,11.922,0
5.85,1.0695,157,1,58.5,21.679,11.922,0
5.9,1.0487,157,1,59,21.679,11.922,0
5.95,1.0162,157,1,59.5,21.679,11.922,0
6,0.92231,157,1,60,21.679,11.922,0
6.05,0.83879,157,1,60.5,21.679,11.922,0
6.1,0.78095,157,1,61,21.679,11.922,0
6.15,0.82003,157,1,61.5,21.679,11.922,0
6.2,0.90596,157,1,62,21.679,11.922,0
6.25,1.0292,157,1,62.5,21.679,11.922,0
6.3,1.0845,157,1,63,21.679,11.922,0
6.35,1.0504,157,1,63.5,21.679,11.922,0
6.4,0.98247,157,1,64,21.679,11.922,0
6.45,0.9381,157,1,64.5,21.679,11.922,0
6.5,0.9469,157,1,65,21.679,11.922,0
6.55,0.93978,157,1,65.5,21.679,11.922,0
6.6,0.89859,157,1,66,21.679,11.922,0
6.65,0.85139,157,1,66.5,21.679,11.922,0
6.7,0.82184,157,1,67,21.679,11.922,0
6.75,0.87341,157,1,67.5,21.679,11.922,0
6.8,0.99167,157,1,68,21.679,11.922,0
6.85,1.1078,157,1,68.5,21.679,11.922,0
6.9,1.1946,157,1,69,21.679,11.922,0
6.95,1.2864,157,1,69.5,21.679,11.922,0
7,1.3066,157,1,70,21.679,11.922,0
7.05,1.0056,157,1,70.5,21.679,11.922,0
7.1,0.91556,157,1,71,21.679,11.922,0
7.15,0.89331,157,1,71.5,21.679,11.922,0
7.2,0.74634,157,1,72,21.679,11.922,0
7.25,0.69117,157,1,72.5,21.679,11.922,0
7.3,0.82792,157,1,73,21.679,11.922,0
7.35,1.2914,157,1,73.5,21.679,11.922,0
