"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.01212,231,1,0.5,-14.03,17.088,0
0.1,0.02424,231,1,1,-14.03,17.088,0
0.15,0.03636,231,1,1.5,-14.03,17.088,0
0.2,0.04848,231,1,2,-14.03,17.088,0
0.25,0.060599,231,1,2.5,-14.03,17.088,0
0.3,0.072719,231,1,3,-14.03,17.088,0
0.35,0.08484,231,1,3.5,-14.03,17.088,0
0.4,0.09696,231,1,4,-14.03,17.088,0
0.45,0.10908,231,1,4.5,-14.03,17.088,0
0.5,0.1212,231,1,5,-14.03,17.088,0
0.55,0.13332,231,1,5.5,-14.03,17.088,0
0.6,0.14544,231,1,6,-14.03,17.088,0
0.65,0.15756,231,1,6.5,-14.03,17.088,0
0.7,0.16969,231,1,7,-14.03,17.088,0
0.75,0.18181,231,1,7.5,-14.03,17.088,0
0.8,0.19393,231,1,8,-14.03,17.088,0
0.85,0.20605,231,1,8.5,-14.03,17.088,0
0.9,0.21817,231,1,9,-14.03,17.088,0
0.95,0.23028,231,1,9.5,-14.03,17.088,0
1,0.2424,231,1,10,-14.03,17.088,0
1.05,0.25451,231,1,10.5,-14.03,17.088,0
1.1,0.26661,231,1,11,-14.03,17.088,0
1.15,0.27872,231,1,11.5,-14.03,17.088,0
1.2,0.29082,231,1,12,-14.03,17.088,0
1.25,0.30291,231,1,12.5,-14.03,17.088,0
1.3,0.31501,231,1,13,-14.03,17.088,0
1.35,0.32711,231,1,13.5,-14.03,17.088,0
1.4,0.33921,231,1,14,-14.03,17.088,0
1.45,0.35131,231,1,14.5,-14.03,17.088,0
1.5,0.36341,231,1,15,-14.03,17.088,0
1.55,0.37552,231,1,15.5,-14.03,17.088,0
1.6,0.38762,231,1,16,-14.03,17.088,0
1.65,0.39974,231,1,16.5,-14.03,17.088,0
1.7,0.41185,231,1,17,-14.03,17.088,0
1.75,0.42397,231,1,17.5,-14.03,17.088,0
1.8,0.43609,231,1,18,-14.03,17.088,0
1.85,0.44821,231,1,18.5,-14.03,17.088,0
1.9,0.46032,231,1,19,-14.03,17.088,0
1.95,0.47243,231,1,19.5,-14.03,17.088,0
2,0.48452,231,1,20,-14.03,17.088,0
2.05,0.4966,231,1,20.5,-14.03,17.088,0
2.1,0.50866,231,1,21,-14.03,17.088,0
2.15,0.52069,231,1,21.5,-14.03,17.088,0
2.2,0.53271,231,1,22,-14.03,17.088,0
2.25,0.54471,231,1,22.5,-14.03,17.088,0
2.3,0.5567,231,1,23,-14.03,17.088,0
2.35,0.56868,231,1,23.5,-14.03,17.088,0
2.4,0.58066,231,1,24,-14.03,17.088,0
2.45,0.59265,231,1,24.5,-14.03,17.088,0
2.5,0.60463,231,1,25,-14.03,17.088,0
2.55,0.61661,231,1,25.5,-14.03,17.088,0
2.6,0.62859,231,1,26,-14.03,17.088,0
2.65,0.64056,231,1,26.5,-14.03,17.088,0
2.7,0.65253,231,1,27,-14.03,17.088,0
2.75,0.6645,231,1,27.5,-14.03,17.088,0
2.8,0.67649,231,1,28,-14.03,17.088,0
2.85,0.68848,231,1,28.5,-14.03,17.088,0
2.9,0.7005,231,1,29,-14.03,17.088,0
2.95,0.71253,231,1,29.5,-14.03,17.088,0
3,0.72458,231,1,30,-14.03,17.088,0
3.05,0.73666,231,1,30.5,-14.03,17.088,0
3.1,0.74877,231,1,31,-14.03,17.088,0
3.15,0.76095,231,1,31.5,-14.03,17.088,0
3.2,0.7732,231,1,32,-14.03,17.088,0
3.25,0.78552,231,1,32.5,-14.03,17.088,0
3.3,0.79791,231,1,33,-14.03,17.088,0
3.35,0.81036,231,1,33.5,-14.03,17.088,0
3.4,0.82285,231,1,34,-14.03,17.088,0
3.45,0.83535,231,1,34.5,-14.03,17.088,0
3.5,0.84784,231,1,35,-14.03,17.088,0
3.55,0.86032,231,1,35.5,-14.03,17.088,0
3.6,0.87277,231,1,36,-14.03,17.088,0
3.65,0.88518,231,1,36.5,-14.03,17.088,0
3.7,0.89756,231,1,37,-14.03,17.088,0
3.75,0.9099,231,1,37.5,-14.03,17.088,0
3.8,0.92219,231,1,38,-14.03,17.088,0
3.85,0.93441,231,1,38.5,-14.03,17.088,0
3.9,0.94654,231,1,39,-14.03,17.088,0
3.95,0.95855,231,1,39.5,-14.03,17.088,0
4,0.97044,231,1,40,-14.03,17.088,0
4.05,0.98219,231,1,40.5,-14.03,17.088,0
4.1,0.99383,231,1,41,-14.03,17.088,0
4.15,1.0054,231,1,41.5,-14.03,17.088,0
4.2,1.017,231,1,42,-14.03,17.088,0
4.25,1.0286,231,1,42.5,-14.03,17.088,0
4.3,1.0405,231,1,43,-14.03,17.088,0
4.35,1.0525,231,1,43.5,-14.03,17.088,0
4.4,1.0647,231,1,44,-14.03,17.088,0
4.45,1.0772,231,1,44.5,-14.03,17.088,0
4.5,1.0899,231,1,45,-14.03,17.088,0
4.55,1.1027,231,1,45.5,-14.03,17.088,0
4.6,1.1155,231,1,46,-14.03,17.088,0
4.65,1.1283,231,1,46.5,-14.03,17.088,0
4.7,1.141,231,1,47,-14.03,17.088,0
4.75,1.1534,231,1,47.5,-14.03,17.088,0
4.8,1.1656,231,1,48,-14.03,17.088,0
4.85,1.1774,231,1,48.5,-14.03,17.088,0
4.9,1.1885,231,1,49,-14.03,17.088,0
4.95,1.1987,231,1,49.5,-14.03,17.088,0
5,1.2074,231,1,50,-14.03,17.088,0
5.05,1.2138,231,1,50.5,-14.03,17.088,0
5.1,1.2166,231,1,51,-14.03,17.088,0
5.15,1.2137,231,1,51.5,-14.03,17.088,0
5.2,1.2016,231,1,52,-14.03,17.088,0
5.25,1.1748,231,1,52.5,-14.03,17.088,0
5.3,1.1239,231,1,53,-14.03,17.088,0
5.35,1.0347,231,1,53.5,-14.03,17.088,0
5.4,0.8875,231,1,54,-14.03,17.088,0
5.45,0.66799,231,1,54.5,-14.03,17.088,0
5.5,0.40461,231,1,55,-14.03,17.088,0
5.55,0.20268,231,1,55.5,-14.03,17.088,0
5.6,0.14449,231,1,56,-14.03,17.088,0
5.65,0.22656,231,1,56.5,-14.03,17.088,0
5.7,0.41571,231,1,57,-14.03,17.088,0
5.75,0.55777,231,1,57.5,-14.03,17.088,0
5.8,0.53895,231,1,58,-14.03,17.088,0
5.85,0.41146,231,1,58.5,-14.03,17.088,0
5.9,0.33221,231,1,59,-14.03,17.088,0
5.95,0.37307,231,1,59.5,-14.03,17.088,0
6,0.51278,231,1,60,-14.03,17.088,0
6.05,0.67174,231,1,60.5,-14.03,17.088,0
6.1,0.81498,231,1,61,-14.03,17.088,0
6.15,0.93267,231,1,61.5,-14.03,17.088,0
6.2,0.9477,231,1,62,-14.03,17.088,0
6.25,1.3544,231,1,62.5,-14.03,17.088,0
6.3,1.3875,231,1,63,-14.03,17.088,0
6.35,2.2427,231,1,63.5,-14.03,17.088,0
6.4,3.1153,231,1,64,-14.03,17.088,0
6.45,3.3685,231,1,64.5,-14.03,17.088,0
6.5,4.0997,231,1,65,-14.03,17.088,0
6.55,4.0866,231,1,65.5,-14.03,17.088,0
6.6,4.4029,231,1,66,-14.03,17.088,0
6.65,4.9769,231,1,66.5,-14.03,17.088,0
6.7,3.8123,231,1,67,-14.03,17.088,0
6.75,3.6165,231,1,67.5,-14.03,17.088,0
6.8,3.306,231,1,68,-14.03,17.088,0
6.85,2.9167,231,1,68.5,-14.03,17.088,0
6.9,3.5935,231,1,69,-14.03,17.088,0
6.95,3.0217,231,1,69.5,-14.03,17.088,0
7,4.4413,231,1,70,-14.03,17.088,0
7.05,3.418,231,1,70.5,-14.03,17.088,0
7.1,4.9392,231,1,71,-14.03,17.088,0
7.15,4.0537,231,1,71.5,-14.03,17.088,0
7.2,5.7246,231,1,72,-14.03,17.088,0
7.25,4.8754,231,1,72.5,-14.03,17.088,0
7.3,5.0495,231,1,73,-14.03,17.088,0
