"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.01748,271,1,0.5,-26.857,2.0555,0
0.1,0.034958,271,1,1,-26.857,2.0555,0
0.15,0.052423,271,1,1.5,-26.857,2.0555,0
0.2,0.069861,271,1,2,-26.857,2.0555,0
0.25,0.087262,271,1,2.5,-26.857,2.0555,0
0.3,0.10463,271,1,3,-26.857,2.0555,0
0.35,0.12196,271,1,3.5,-26.857,2.0555,0
0.4,0.13928,271,1,4,-26.857,2.0555,0
0.45,0.15656,271,1,4.5,-26.857,2.0555,0
0.5,0.17378,271,1,5,-26.857,2.0555,0
0.55,0.19093,271,1,5.5,-26.857,2.0555,0
0.6,0.208,271,1,6,-26.857,2.0555,0
0.65,0.22499,271,1,6.5,-26.857,2.0555,0
0.7,0.24189,271,1,7,-26.857,2.0555,0
0.75,0.25869,271,1,7.5,-26.857,2.0555,0
0.8,0.27537,271,1,8,-26.857,2.0555,0
0.85,0.29192,271,1,8.5,-26.857,2.0555,0
0.9,0.30832,271,1,9,-26.857,2.0555,0
0.95,0.32454,271,1,9.5,-26.857,2.0555,0
1,0.34056,271,1,10,-26.857,2.0555,0
1.05,0.35636,271,1,10.5,-26.857,2.0555,0
1.1,0.37192,271,1,11,-26.857,2.0555,0
1.15,0.38722,271,1,11.5,-26.857,2.0555,0
1.2,0.40223,271,1,12,-26.857,2.0555,0
1.25,0.41691,271,1,12.5,-26.857,2.0555,0
1.3,0.43118,271,1,13,-26.857,2.0555,0
1.35,0.44501,271,1,13.5,-26.857,2.0555,0
1.4,0.45833,271,1,14,-26.857,2.0555,0
1.45,0.47112,271,1,14.5,-26.857,2.0555,0
1.5,0.48333,271,1,15,-26.857,2.0555,0
1.55,0.49487,271,1,15.5,-26.857,2.0555,0
1.6,0.50563,271,1,16,-26.857,2.0555,0
1.65,0.5155,271,1,16.5,-26.857,2.0555,0
1.7,0.52438,271,1,17,-26.857,2.0555,0
1.75,0.53221,271,1,17.5,-26.857,2.0555,0
1.8,0.5389,271,1,18,-26.857,2.0555,0
1.85,0.54435,271,1,18.5,-26.857,2.0555,0
1.9,0.54848,271,1,19,-26.857,2.0555,0
1.95,0.55119,271,1,19.5,-26.857,2.0555,0
2,0.55244,271,1,20,-26.857,2.0555,0
2.05,0.55228,271,1,20.5,-26.857,2.0555,0
2.1,0.55081,271,1,21,-26.857,2.0555,0
2.15,0.54822,271,1,21.5,-26.857,2.0555,0
2.2,0.54476,271,1,22,-26.857,2.0555,0
2.25,0.5407,271,1,22.5,-26.857,2.0555,0
2.3,0.53635,271,1,23,-26.857,2.0555,0
2.35,0.53196,271,1,23.5,-26.857,2.0555,0
2.4,0.52771,271,1,24,-26.857,2.0555,0
2.45,0.52372,271,1,24.5,-26.857,2.0555,0
2.5,0.52004,271,1,25,-26.857,2.0555,0
2.55,0.51675,271,1,25.5,-26.857,2.0555,0
2.6,0.51392,271,1,26,-26.857,2.0555,0
2.65,0.51159,271,1,26.5,-26.857,2.0555,0
2.7,0.50971,271,1,27,-26.857,2.0555,0
2.75,0.50817,271,1,27.5,-26.857,2.0555,0
2.8,0.50682,271,1,28,-26.857,2.0555,0
2.85,0.50561,271,1,28.5,-26.857,2.0555,0
2.9,0.50451,271,1,29,-26.857,2.0555,0
2.95,0.50345,271,1,29.5,-26.857,2.0555,0
3,0.50233,271,1,30,-26.857,2.0555,0
3.05,0.50111,271,1,30.5,-26.857,2.0555,0
3.1,0.49986,271,1,31,-26.857,2.0555,0
3.15,0.49873,271,1,31.5,-26.857,2.0555,0
3.2,0.49789,271,1,32,-26.857,2.0555,0
3.25,0.49754,271,1,32.5,-26.857,2.0555,0
3.3,0.4979,271,1,33,-26.857,2.0555,0
3.35,0.49912,271,1,33.5,-26.857,2.0555,0
3.4,0.50118,271,1,34,-26.857,2.0555,0
3.45,0.50395,271,1,34.5,-26.857,2.0555,0
3.5,0.50721,271,1,35,-26.857,2.0555,0
3.55,0.51058,271,1,35.5,-26.857,2.0555,0
3.6,0.51369,271,1,36,-26.857,2.0555,0
3.65,0.51638,271,1,36.5,-26.857,2.0555,0
3.7,0.51875,271,1,37,-26.857,2.0555,0
3.75,0.521,271,1,37.5,-26.857,2.0555,0
3.8,0.52346,271,1,38,-26.857,2.0555,0
3.85,0.52649,271,1,38.5,-26.857,2.0555,0
3.9,0.53035,271,1,39,-26.857,2.0555,0
3.95,0.53506,271,1,39.5,-26.857,2.0555,0
4,0.54046,271,1,40,-26.857,2.0555,0
4.05,0.54622,271,1,40.5,-26.857,2.0555,0
4.1,0.55203,271,1,41,-26.857,2.0555,0
4.15,0.55776,271,1,41.5,-26.857,2.0555,0
4.2,0.56333,271,1,42,-26.857,2.0555,0
4.25,0.56872,271,1,42.5,-26.857,2.0555,0
4.3,0.57404,271,1,43,-26.857,2.0555,0
4.35,0.57937,271,1,43.5,-26.857,2.0555,0
4.4,0.58472,271,1,44,-26.857,2.0555,0
4.45,0.59014,271,1,44.5,-26.857,2.0555,0
4.5,0.59592,271,1,45,-26.857,2.0555,0
4.55,0.60231,271,1,45.5,-26.857,2.0555,0
4.6,0.60921,271,1,46,-26.857,2.0555,0
4.65,0.61647,271,1,46.5,-26.857,2.0555,0
4.7,0.62425,271,1,47,-26.857,2.0555,0
4.75,0.6325,271,1,47.5,-26.857,2.0555,0
4.8,0.64083,271,1,48,-26.857,2.0555,0
4.85,0.64909,271,1,48.5,-26.857,2.0555,0
4.9,0.65725,271,1,49,-26.857,2.0555,0
4.95,0.66555,271,1,49.5,-26.857,2.0555,0
5,0.67449,271,1,50,-26.857,2.0555,0
5.05,0.68406,271,1,50.5,-26.857,2.0555,0
5.1,0.69438,271,1,51,-26.857,2.0555,0
5.15,0.70552,271,1,51.5,-26.857,2.0555,0
5.2,0.71702,271,1,52,-26.857,2.0555,0
5.25,0.72873,271,1,52.5,-26.857,2.0555,0
5.3,0.74055,271,1,53,-26.857,2.0555,0
5.35,0.75295,271,1,53.5,-26.857,2.0555,0
5.4,0.7658,271,1,54,-26.857,2.0555,0
5.45,0.77874,271,1,54.5,-26.857,2.0555,0
5.5,0.79161,271,1,55,-26.857,2.0555,0
5.55,0.80444,271,1,55.5,-26.857,2.0555,0
5.6,0.81723,271,1,56,-26.857,2.0555,0
5.65,0.83058,271,1,56.5,-26.857,2.0555,0
5.7,0.84564,271,1,57,-26.857,2.0555,0
5.75,0.86279,271,1,57.5,-26.857,2.0555,0
5.8,0.88153,271,1,58,-26.857,2.0555,0
5.85,0.90179,271,1,58.5,-26.857,2.0555,0
5.9,0.92317,271,1,59,-26.857,2.0555,0
5.95,0.94552,271,1,59.5,-26.857,2.0555,0
6,0.96717,271,1,60,-26.857,2.0555,0
6.05,0.98213,271,1,60.5,-26.857,2.0555,0
6.1,0.9867,271,1,61,-26.857,2.0555,0
6.15,0.98635,271,1,61.5,-26.857,2.0555,0
6.2,0.98098,271,1,62,-26.857,2.0555,0
6.25,0.98791,271,1,62.5,-26.857,2.0555,0
6.3,1.0117,271,1,63,-26.857,2.0555,0
6.35,1.0601,271,1,63.5,-26.857,2.0555,0
