"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.011997,241,1,0.5,-18.513,14.558,0
0.1,0.023994,241,1,1,-18.513,14.558,0
0.15,0.035992,241,1,1.5,-18.513,14.558,0
0.2,0.047989,241,1,2,-18.513,14.558,0
0.25,0.059986,241,1,2.5,-18.513,14.558,0
0.3,0.071983,241,1,3,-18.513,14.558,0
0.35,0.083981,241,1,3.5,-18.513,14.558,0
0.4,0.095978,241,1,4,-18.513,14.558,0
0.45,0.10798,241,1,4.5,-18.513,14.558,0
0.5,0.11997,241,1,5,-18.513,14.558,0
0.55,0.13197,241,1,5.5,-18.513,14.558,0
0.6,0.14397,241,1,6,-18.513,14.558,0
0.65,0.15596,241,1,6.5,-18.513,14.558,0
0.7,0.16796,241,1,7,-18.513,14.558,0
0.75,0.17994,241,1,7.5,-18.513,14.558,0
0.8,0.19193,241,1,8,-18.513,14.558,0
0.85,0.20391,241,1,8.5,-18.513,14.558,0
0.9,0.21588,241,1,9,-18.513,14.558,0
0.95,0.22785,241,1,9.5,-18.513,14.558,0
1,0.23981,241,1,10,-18.513,14.558,0
1.05,0.25177,241,1,10.5,-18.513,14.558,0
1.1,0.26372,241,1,11,-18.513,14.558,0
1.15,0.27568,241,1,11.5,-18.513,14.558,0
1.2,0.28763,241,1,12,-18.513,14.558,0
1.25,0.29958,241,1,12.5,-18.513,14.558,0
1.3,0.31154,241,1,13,-18.513,14.558,0
1.35,0.32349,241,1,13.5,-18.513,14.558,0
1.4,0.33544,241,1,14,-18.513,14.558,0
1.45,0.34739,241,1,14.5,-18.513,14.558,0
1.5,0.35935,241,1,15,-18.513,14.558,0
1.55,0.37131,241,1,15.5,-18.513,14.558,0
1.6,0.38326,241,1,16,-18.513,14.558,0
1.65,0.39521,241,1,16.5,-18.513,14.558,0
1.7,0.40715,241,1,17,-18.513,14.558,0
1.75,0.41907,241,1,17.5,-18.513,14.558,0
1.8,0.43098,241,1,18,-18.513,14.558,0
1.85,0.44285,241,1,18.5,-18.513,14.558,0
1.9,0.4547,241,1,19,-18.513,14.558,0
1.95,0.46653,241,1,19.5,-18.513,14.558,0
2,0.47834,241,1,20,-18.513,14.558,0
2.05,0.49013,241,1,20.5,-18.513,14.558,0
2.1,0.50192,241,1,21,-18.513,14.558,0
2.15,0.51369,241,1,21.5,-18.513,14.558,0
2.2,0.52544,241,1,22,-18.513,14.558,0
2.25,0.53717,241,1,22.5,-18.513,14.558,0
2.3,0.54887,241,1,23,-18.513,14.558,0
2.35,0.56053,241,1,23.5,-18.513,14.558,0
2.4,0.57217,241,1,24,-18.513,14.558,0
2.45,0.58381,241,1,24.5,-18.513,14.558,0
2.5,0.59545,241,1,25,-18.513,14.558,0
2.55,0.6071,241,1,25.5,-18.513,14.558,0
2.6,0.61877,241,1,26,-18.513,14.558,0
2.65,0.63043,241,1,26.5,-18.513,14.558,0
2.7,0.64209,241,1,27,-18.513,14.558,0
2.75,0.65374,241,1,27.5,-18.513,14.558,0
2.8,0.66538,241,1,28,-18.513,14.558,0
2.85,0.67702,241,1,28.5,-18.513,14.558,0
2.9,0.68869,241,1,29,-18.513,14.558,0
2.95,0.70043,241,1,29.5,-18.513,14.558,0
3,0.71227,241,1,30,-18.513,14.558,0
3.05,0.72425,241,1,30.5,-18.513,14.558,0
3.1,0.7364,241,1,31,-18.513,14.558,0
3.15,0.74871,241,1,31.5,-18.513,14.558,0
3.2,0.76116,241,1,32,-18.513,14.558,0
3.25,0.7737,241,1,32.5,-18.513,14.558,0
3.3,0.78628,241,1,33,-18.513,14.558,0
3.35,0.79884,241,1,33.5,-18.513,14.558,0
3.4,0.81134,241,1,34,-18.513,14.558,0
3.45,0.82374,241,1,34.5,-18.513,14.558,0
3.5,0.83604,241,1,35,-18.513,14.558,0
3.55,0.84822,241,1,35.5,-18.513,14.558,0
3.6,0.86029,241,1,36,-18.513,14.558,0
3.65,0.87223,241,1,36.5,-18.513,14.558,0
3.7,0.88403,241,1,37,-18.513,14.558,0
3.75,0.89569,241,1,37.5,-18.513,14.558,0
3.8,0.90722,241,1,38,-18.513,14.558,0
3.85,0.91863,241,1,38.5,-18.513,14.558,0
3.9,0.92998,241,1,39,-18.513,14.558,0
3.95,0.94136,241,1,39.5,-18.513,14.558,0
4,0.95286,241,1,40,-18.513,14.558,0
4.05,0.96463,241,1,40.5,-18.513,14.558,0
4.1,0.97674,241,1,41,-18.513,14.558,0
4.15,0.98925,241,1,41.5,-18.513,14.558,0
4.2,1.0021,241,1,42,-18.513,14.558,0
4.25,1.0153,241,1,42.5,-18.513,14.558,0
4.3,1.0287,241,1,43,-18.513,14.558,0
4.35,1.042,241,1,43.5,-18.513,14.558,0
4.4,1.0552,241,1,44,-18.513,14.558,0
4.45,1.0681,241,1,44.5,-18.513,14.558,0
4.5,1.0808,241,1,45,-18.513,14.558,0
