"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.011812,251,1,0.5,-22.391,11.177,0
0.1,0.023624,251,1,1,-22.391,11.177,0
0.15,0.035437,251,1,1.5,-22.391,11.177,0
0.2,0.047249,251,1,2,-22.391,11.177,0
0.25,0.059061,251,1,2.5,-22.391,11.177,0
0.3,0.070873,251,1,3,-22.391,11.177,0
0.35,0.082685,251,1,3.5,-22.391,11.177,0
0.4,0.094497,251,1,4,-22.391,11.177,0
0.45,0.10631,251,1,4.5,-22.391,11.177,0
0.5,0.11811,251,1,5,-22.391,11.177,0
0.55,0.12992,251,1,5.5,-22.391,11.177,0
0.6,0.14171,251,1,6,-22.391,11.177,0
0.65,0.1535,251,1,6.5,-22.391,11.177,0
0.7,0.16528,251,1,7,-22.391,11.177,0
0.75,0.17705,251,1,7.5,-22.391,11.177,0
0.8,0.18882,251,1,8,-22.391,11.177,0
0.85,0.20057,251,1,8.5,-22.391,11.177,0
0.9,0.21233,251,1,9,-22.391,11.177,0
0.95,0.22408,251,1,9.5,-22.391,11.177,0
1,0.23582,251,1,10,-22.391,11.177,0
1.05,0.24757,251,1,10.5,-22.391,11.177,0
1.1,0.2593,251,1,11,-22.391,11.177,0
1.15,0.27102,251,1,11.5,-22.391,11.177,0
1.2,0.28274,251,1,12,-22.391,11.177,0
1.25,0.29446,251,1,12.5,-22.391,11.177,0
1.3,0.30617,251,1,13,-22.391,11.177,0
1.35,0.31789,251,1,13.5,-22.391,11.177,0
1.4,0.32959,251,1,14,-22.391,11.177,0
1.45,0.34129,251,1,14.5,-22.391,11.177,0
1.5,0.35298,251,1,15,-22.391,11.177,0
1.55,0.36464,251,1,15.5,-22.391,11.177,0
1.6,0.37627,251,1,16,-22.391,11.177,0
1.65,0.38786,251,1,16.5,-22.391,11.177,0
1.7,0.39941,251,1,17,-22.391,11.177,0
1.75,0.41091,251,1,17.5,-22.391,11.177,0
1.8,0.42238,251,1,18,-22.391,11.177,0
1.85,0.43382,251,1,18.5,-22.391,11.177,0
1.9,0.44524,251,1,19,-22.391,11.177,0
1.95,0.45666,251,1,19.5,-22.391,11.177,0
2,0.46807,251,1,20,-22.391,11.177,0
2.05,0.47946,251,1,20.5,-22.391,11.177,0
2.1,0.49081,251,1,21,-22.391,11.177,0
2.15,0.50213,251,1,21.5,-22.391,11.177,0
2.2,0.51339,251,1,22,-22.391,11.177,0
2.25,0.5246,251,1,22.5,-22.391,11.177,0
2.3,0.53575,251,1,23,-22.391,11.177,0
2.35,0.54685,251,1,23.5,-22.391,11.177,0
2.4,0.55788,251,1,24,-22.391,11.177,0
2.45,0.56887,251,1,24.5,-22.391,11.177,0
2.5,0.57983,251,1,25,-22.391,11.177,0
2.55,0.5908,251,1,25.5,-22.391,11.177,0
2.6,0.60179,251,1,26,-22.391,11.177,0
2.65,0.61285,251,1,26.5,-22.391,11.177,0
2.7,0.62401,251,1,27,-22.391,11.177,0
2.75,0.6353,251,1,27.5,-22.391,11.177,0
2.8,0.64674,251,1,28,-22.391,11.177,0
2.85,0.65834,251,1,28.5,-22.391,11.177,0
2.9,0.67011,251,1,29,-22.391,11.177,0
2.95,0.68202,251,1,29.5,-22.391,11.177,0
3,0.69405,251,1,30,-22.391,11.177,0
3.05,0.70614,251,1,30.5,-22.391,11.177,0
3.1,0.71824,251,1,31,-22.391,11.177,0
3.15,0.7303,251,1,31.5,-22.391,11.177,0
3.2,0.74228,251,1,32,-22.391,11.177,0
3.25,0.75418,251,1,32.5,-22.391,11.177,0
3.3,0.76601,251,1,33,-22.391,11.177,0
3.35,0.77781,251,1,33.5,-22.391,11.177,0
3.4,0.78963,251,1,34,-22.391,11.177,0
3.45,0.80151,251,1,34.5,-22.391,11.177,0
3.5,0.81346,251,1,35,-22.391,11.177,0
3.55,0.82546,251,1,35.5,-22.391,11.177,0
3.6,0.83747,251,1,36,-22.391,11.177,0
3.65,0.84947,251,1,36.5,-22.391,11.177,0
3.7,0.8614,251,1,37,-22.391,11.177,0
3.75,0.87324,251,1,37.5,-22.391,11.177,0
3.8,0.88498,251,1,38,-22.391,11.177,0
3.85,0.89661,251,1,38.5,-22.391,11.177,0
3.9,0.90813,251,1,39,-22.391,11.177,0
3.95,0.91961,251,1,39.5,-22.391,11.177,0
4,0.93115,251,1,40,-22.391,11.177,0
4.05,0.94286,251,1,40.5,-22.391,11.177,0
4.1,0.95487,251,1,41,-22.391,11.177,0
4.15,0.96728,251,1,41.5,-22.391,11.177,0
4.2,0.98012,251,1,42,-22.391,11.177,0
4.25,0.99336,251,1,42.5,-22.391,11.177,0
4.3,1.007,251,1,43,-22.391,11.177,0
4.35,1.0209,251,1,43.5,-22.391,11.177,0
4.4,1.0351,251,1,44,-22.391,11.177,0
4.45,1.0494,251,1,44.5,-22.391,11.177,0
4.5,1.0637,251,1,45,-22.391,11.177,0
4.55,1.0776,251,1,45.5,-22.391,11.177,0
4.6,1.0905,251,1,46,-22.391,11.177,0
