"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.01212,175,1,0.5,14.03,17.088,0
0.1,0.02424,175,1,1,14.03,17.088,0
0.15,0.03636,175,1,1.5,14.03,17.088,0
0.2,0.04848,175,1,2,14.03,17.088,0
0.25,0.0606,175,1,2.5,14.03,17.088,0
0.3,0.072721,175,1,3,14.03,17.088,0
0.35,0.084841,175,1,3.5,14.03,17.088,0
0.4,0.096961,175,1,4,14.03,17.088,0
0.45,0.10908,175,1,4.5,14.03,17.088,0
0.5,0.1212,175,1,5,14.03,17.088,0
0.55,0.13332,175,1,5.5,14.03,17.088,0
0.6,0.14545,175,1,6,14.03,17.088,0
0.65,0.15757,175,1,6.5,14.03,17.088,0
0.7,0.16969,175,1,7,14.03,17.088,0
0.75,0.18181,175,1,7.5,14.03,17.088,0
0.8,0.19393,175,1,8,14.03,17.088,0
0.85,0.20605,175,1,8.5,14.03,17.088,0
0.9,0.21817,175,1,9,14.03,17.088,0
0.95,0.23029,175,1,9.5,14.03,17.088,0
1,0.2424,175,1,10,14.03,17.088,0
1.05,0.25451,175,1,10.5,14.03,17.088,0
1.1,0.26662,175,1,11,14.03,17.088,0
1.15,0.27872,175,1,11.5,14.03,17.088,0
1.2,0.29082,175,1,12,14.03,17.088,0
1.25,0.30292,175,1,12.5,14.03,17.088,0
1.3,0.31502,175,1,13,14.03,17.088,0
1.35,0.32712,175,1,13.5,14.03,17.088,0
1.4,0.33922,175,1,14,14.03,17.088,0
1.45,0.35132,175,1,14.5,14.03,17.088,0
1.5,0.36343,175,1,15,14.03,17.088,0
1.55,0.37553,175,1,15.5,14.03,17.088,0
1.6,0.38764,175,1,16,14.03,17.088,0
1.65,0.39975,175,1,16.5,14.03,17.088,0
1.7,0.41187,175,1,17,14.03,17.088,0
1.75,0.42398,175,1,17.5,14.03,17.088,0
1.8,0.4361,175,1,18,14.03,17.088,0
1.85,0.44822,175,1,18.5,14.03,17.088,0
1.9,0.46034,175,1,19,14.03,17.088,0
1.95,0.47245,175,1,19.5,14.03,17.088,0
2,0.48455,175,1,20,14.03,17.088,0
2.05,0.49663,175,1,20.5,14.03,17.088,0
2.1,0.50868,175,1,21,14.03,17.088,0
2.15,0.52072,175,1,21.5,14.03,17.088,0
2.2,0.53273,175,1,22,14.03,17.088,0
2.25,0.54474,175,1,22.5,14.03,17.088,0
2.3,0.55673,175,1,23,14.03,17.088,0
2.35,0.56872,175,1,23.5,14.03,17.088,0
2.4,0.58071,175,1,24,14.03,17.088,0
2.45,0.59269,175,1,24.5,14.03,17.088,0
2.5,0.60467,175,1,25,14.03,17.088,0
2.55,0.61665,175,1,25.5,14.03,17.088,0
2.6,0.62861,175,1,26,14.03,17.088,0
2.65,0.64057,175,1,26.5,14.03,17.088,0
2.7,0.65252,175,1,27,14.03,17.088,0
2.75,0.66448,175,1,27.5,14.03,17.088,0
2.8,0.67644,175,1,28,14.03,17.088,0
2.85,0.68841,175,1,28.5,14.03,17.088,0
2.9,0.7004,175,1,29,14.03,17.088,0
2.95,0.7124,175,1,29.5,14.03,17.088,0
3,0.72441,175,1,30,14.03,17.088,0
3.05,0.73645,175,1,30.5,14.03,17.088,0
3.1,0.74853,175,1,31,14.03,17.088,0
3.15,0.76067,175,1,31.5,14.03,17.088,0
3.2,0.77289,175,1,32,14.03,17.088,0
3.25,0.7852,175,1,32.5,14.03,17.088,0
3.3,0.79762,175,1,33,14.03,17.088,0
3.35,0.81012,175,1,33.5,14.03,17.088,0
3.4,0.82268,175,1,34,14.03,17.088,0
3.45,0.83528,175,1,34.5,14.03,17.088,0
3.5,0.84788,175,1,35,14.03,17.088,0
3.55,0.86048,175,1,35.5,14.03,17.088,0
3.6,0.87304,175,1,36,14.03,17.088,0
3.65,0.88555,175,1,36.5,14.03,17.088,0
3.7,0.898,175,1,37,14.03,17.088,0
3.75,0.91038,175,1,37.5,14.03,17.088,0
3.8,0.92266,175,1,38,14.03,17.088,0
3.85,0.93484,175,1,38.5,14.03,17.088,0
3.9,0.9469,175,1,39,14.03,17.088,0
3.95,0.95883,175,1,39.5,14.03,17.088,0
4,0.97063,175,1,40,14.03,17.088,0
4.05,0.9823,175,1,40.5,14.03,17.088,0
4.1,0.99385,175,1,41,14.03,17.088,0
4.15,1.0053,175,1,41.5,14.03,17.088,0
4.2,1.0168,175,1,42,14.03,17.088,0
4.25,1.0283,175,1,42.5,14.03,17.088,0
4.3,1.04,175,1,43,14.03,17.088,0
4.35,1.0519,175,1,43.5,14.03,17.088,0
4.4,1.064,175,1,44,14.03,17.088,0
4.45,1.0764,175,1,44.5,14.03,17.088,0
4.5,1.0891,175,1,45,14.03,17.088,0
4.55,1.1021,175,1,45.5,14.03,17.088,0
4.6,1.1154,175,1,46,14.03,17.088,0
4.65,1.1288,175,1,46.5,14.03,17.088,0
4.7,1.1423,175,1,47,14.03,17.088,0
4.75,1.1558,175,1,47.5,14.03,17.088,0
4.8,1.1692,175,1,48,14.03,17.088,0
4.85,1.1826,175,1,48.5,14.03,17.088,0
4.9,1.1961,175,1,49,14.03,17.088,0
4.95,1.2097,175,1,49.5,14.03,17.088,0
5,1.2236,175,1,50,14.03,17.088,0
5.05,1.2383,175,1,50.5,14.03,17.088,0
5.1,1.2541,175,1,51,14.03,17.088,0
5.15,1.2719,175,1,51.5,14.03,17.088,0
5.2,1.2933,175,1,52,14.03,17.088,0
5.25,1.3211,175,1,52.5,14.03,17.088,0
5.3,1.3611,175,1,53,14.03,17.088,0
5.35,1.4236,175,1,53.5,14.03,17.088,0
5.4,1.5283,175,1,54,14.03,17.088,0
5.45,1.709,175,1,54.5,14.03,17.088,0
5.5,2.0134,175,1,55,14.03,17.088,0
5.55,2.4614,175,1,55.5,14.03,17.088,0
5.6,2.9215,175,1,56,14.03,17.088,0
5.65,3.1083,175,1,56.5,14.03,17.088,0
5.7,2.9114,175,1,57,14.03,17.088,0
5.75,2.5353,175,1,57.5,14.03,17.088,0
5.8,2.3105,175,1,58,14.03,17.088,0
5.85,2.3844,175,1,58.5,14.03,17.088,0
5.9,2.7238,175,1,59,14.03,17.088,0
5.95,3.1123,175,1,59.5,14.03,17.088,0
6,3.2346,175,1,60,14.03,17.088,0
6.05,3.003,175,1,60.5,14.03,17.088,0
6.1,2.6183,175,1,61,14.03,17.088,0
6.15,2.3473,175,1,61.5,14.03,17.088,0
6.2,2.2735,175,1,62,14.03,17.088,0
6.25,2.3629,175,1,62.5,14.03,17.088,0
6.3,2.5232,175,1,63,14.03,17.088,0
6.35,2.4923,175,1,63.5,14.03,17.088,0
6.4,2.1815,175,1,64,14.03,17.088,0
