"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.011963,163,1,0.5,19.347,13.951,0
0.1,0.023926,163,1,1,19.347,13.951,0
0.15,0.035888,163,1,1.5,19.347,13.951,0
0.2,0.047851,163,1,2,19.347,13.951,0
0.25,0.059814,163,1,2.5,19.347,13.951,0
0.3,0.071777,163,1,3,19.347,13.951,0
0.35,0.08374,163,1,3.5,19.347,13.951,0
0.4,0.095703,163,1,4,19.347,13.951,0
0.45,0.10767,163,1,4.5,19.347,13.951,0
0.5,0.11963,163,1,5,19.347,13.951,0
0.55,0.13159,163,1,5.5,19.347,13.951,0
0.6,0.14355,163,1,6,19.347,13.951,0
0.65,0.15551,163,1,6.5,19.347,13.951,0
0.7,0.16746,163,1,7,19.347,13.951,0
0.75,0.17942,163,1,7.5,19.347,13.951,0
0.8,0.19136,163,1,8,19.347,13.951,0
0.85,0.2033,163,1,8.5,19.347,13.951,0
0.9,0.21523,163,1,9,19.347,13.951,0
0.95,0.22716,163,1,9.5,19.347,13.951,0
1,0.23908,163,1,10,19.347,13.951,0
1.05,0.25099,163,1,10.5,19.347,13.951,0
1.1,0.26291,163,1,11,19.347,13.951,0
1.15,0.27483,163,1,11.5,19.347,13.951,0
1.2,0.28674,163,1,12,19.347,13.951,0
1.25,0.29866,163,1,12.5,19.347,13.951,0
1.3,0.31057,163,1,13,19.347,13.951,0
1.35,0.32248,163,1,13.5,19.347,13.951,0
1.4,0.33439,163,1,14,19.347,13.951,0
1.45,0.3463,163,1,14.5,19.347,13.951,0
1.5,0.35821,163,1,15,19.347,13.951,0
1.55,0.37012,163,1,15.5,19.347,13.951,0
1.6,0.38203,163,1,16,19.347,13.951,0
1.65,0.39392,163,1,16.5,19.347,13.951,0
1.7,0.40579,163,1,17,19.347,13.951,0
1.75,0.41765,163,1,17.5,19.347,13.951,0
1.8,0.42948,163,1,18,19.347,13.951,0
1.85,0.44128,163,1,18.5,19.347,13.951,0
1.9,0.45307,163,1,19,19.347,13.951,0
1.95,0.46483,163,1,19.5,19.347,13.951,0
2,0.47657,163,1,20,19.347,13.951,0
2.05,0.48829,163,1,20.5,19.347,13.951,0
2.1,0.5,163,1,21,19.347,13.951,0
2.15,0.51168,163,1,21.5,19.347,13.951,0
2.2,0.52334,163,1,22,19.347,13.951,0
2.25,0.53496,163,1,22.5,19.347,13.951,0
2.3,0.54655,163,1,23,19.347,13.951,0
2.35,0.55811,163,1,23.5,19.347,13.951,0
2.4,0.56966,163,1,24,19.347,13.951,0
2.45,0.5812,163,1,24.5,19.347,13.951,0
2.5,0.59274,163,1,25,19.347,13.951,0
2.55,0.60427,163,1,25.5,19.347,13.951,0
2.6,0.61578,163,1,26,19.347,13.951,0
2.65,0.62725,163,1,26.5,19.347,13.951,0
2.7,0.63868,163,1,27,19.347,13.951,0
2.75,0.65007,163,1,27.5,19.347,13.951,0
2.8,0.66147,163,1,28,19.347,13.951,0
2.85,0.67292,163,1,28.5,19.347,13.951,0
2.9,0.68447,163,1,29,19.347,13.951,0
2.95,0.69616,163,1,29.5,19.347,13.951,0
3,0.70802,163,1,30,19.347,13.951,0
3.05,0.72007,163,1,30.5,19.347,13.951,0
3.1,0.73231,163,1,31,19.347,13.951,0
3.15,0.74471,163,1,31.5,19.347,13.951,0
3.2,0.75724,163,1,32,19.347,13.951,0
3.25,0.76983,163,1,32.5,19.347,13.951,0
3.3,0.78244,163,1,33,19.347,13.951,0
3.35,0.795,163,1,33.5,19.347,13.951,0
3.4,0.80746,163,1,34,19.347,13.951,0
3.45,0.8198,163,1,34.5,19.347,13.951,0
3.5,0.83198,163,1,35,19.347,13.951,0
3.55,0.84398,163,1,35.5,19.347,13.951,0
3.6,0.85579,163,1,36,19.347,13.951,0
3.65,0.86738,163,1,36.5,19.347,13.951,0
3.7,0.87876,163,1,37,19.347,13.951,0
3.75,0.88997,163,1,37.5,19.347,13.951,0
3.8,0.90107,163,1,38,19.347,13.951,0
3.85,0.91214,163,1,38.5,19.347,13.951,0
3.9,0.92326,163,1,39,19.347,13.951,0
3.95,0.93452,163,1,39.5,19.347,13.951,0
4,0.94598,163,1,40,19.347,13.951,0
4.05,0.95769,163,1,40.5,19.347,13.951,0
4.1,0.96971,163,1,41,19.347,13.951,0
4.15,0.98204,163,1,41.5,19.347,13.951,0
4.2,0.9947,163,1,42,19.347,13.951,0
4.25,1.0076,163,1,42.5,19.347,13.951,0
4.3,1.0206,163,1,43,19.347,13.951,0
4.35,1.0336,163,1,43.5,19.347,13.951,0
4.4,1.0464,163,1,44,19.347,13.951,0
4.45,1.0588,163,1,44.5,19.347,13.951,0
4.5,1.0709,163,1,45,19.347,13.951,0
4.55,1.0827,163,1,45.5,19.347,13.951,0
4.6,1.0943,163,1,46,19.347,13.951,0
4.65,1.1059,163,1,46.5,19.347,13.951,0
4.7,1.1178,163,1,47,19.347,13.951,0
4.75,1.1302,163,1,47.5,19.347,13.951,0
4.8,1.143,163,1,48,19.347,13.951,0
4.85,1.1562,163,1,48.5,19.347,13.951,0
4.9,1.1696,163,1,49,19.347,13.951,0
4.95,1.183,163,1,49.5,19.347,13.951,0
5,1.1961,163,1,50,19.347,13.951,0
5.05,1.209,163,1,50.5,19.347,13.951,0
