   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
   1.0913000e-02   1.0075148e+00
   2.1817000e-02   1.0150198e+00
   3.2714000e-02   1.0225467e+00
   4.3607000e-02   1.0300935e+00
   5.4501000e-02   1.0376242e+00
   6.5394000e-02   1.0450414e+00
   7.6298000e-02   1.0524079e+00
   8.7214000e-02   1.0598054e+00
   9.8137000e-02   1.0673440e+00
   1.0908000e-01   1.0750268e+00
   1.2004000e-01   1.0828742e+00
   1.3101000e-01   1.0908010e+00
   1.4198000e-01   1.0986756e+00
   1.5295000e-01   1.1065408e+00
   1.6392000e-01   1.1142498e+00
   1.7489000e-01   1.1218781e+00
   1.8584000e-01   1.1294994e+00
   1.9675000e-01   1.1371471e+00
   2.0766000e-01   1.1446821e+00
   2.1853000e-01   1.1521143e+00
   2.2938000e-01   1.1594638e+00
   2.4022000e-01   1.1667456e+00
   2.5106000e-01   1.1740090e+00
   2.6192000e-01   1.1814955e+00
   2.7277000e-01   1.1890923e+00
   2.8365000e-01   1.1966783e+00
   2.9451000e-01   1.2042914e+00
   3.0546000e-01   1.2121485e+00
   3.1643000e-01   1.2198280e+00
   3.2744000e-01   1.2276134e+00
   3.3851000e-01   1.2354813e+00
   3.4958000e-01   1.2436328e+00
   3.6068000e-01   1.2520114e+00
   3.7178000e-01   1.2606531e+00
   3.8287000e-01   1.2693251e+00
   3.9393000e-01   1.2778435e+00
   4.0502000e-01   1.2863694e+00
   4.1602000e-01   1.2945752e+00
   4.2701000e-01   1.3024436e+00
   4.3792000e-01   1.3097748e+00
   4.4878000e-01   1.3170953e+00
   4.5962000e-01   1.3242262e+00
   4.7044000e-01   1.3314742e+00
   4.8130000e-01   1.3389637e+00
   4.9213000e-01   1.3467188e+00
   5.0297000e-01   1.3546712e+00
   5.1383000e-01   1.3630385e+00
   5.2475000e-01   1.3714097e+00
   5.3575000e-01   1.3794138e+00
   5.4686000e-01   1.3869992e+00
   5.5801000e-01   1.3948685e+00
