"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.013802,150,1,0.5,7.6589,25.891,0
0.1,0.027604,150,1,1,7.6589,25.891,0
0.15,0.041406,150,1,1.5,7.6589,25.891,0
0.2,0.055208,150,1,2,7.6589,25.891,0
0.25,0.06901,150,1,2.5,7.6589,25.891,0
0.3,0.082812,150,1,3,7.6589,25.891,0
0.35,0.096614,150,1,3.5,7.6589,25.891,0
0.4,0.11042,150,1,4,7.6589,25.891,0
0.45,0.12422,150,1,4.5,7.6589,25.891,0
0.5,0.13802,150,1,5,7.6589,25.891,0
0.55,0.15182,150,1,5.5,7.6589,25.891,0
0.6,0.16563,150,1,6,7.6589,25.891,0
0.65,0.17943,150,1,6.5,7.6589,25.891,0
0.7,0.19323,150,1,7,7.6589,25.891,0
0.75,0.20703,150,1,7.5,7.6589,25.891,0
0.8,0.22084,150,1,8,7.6589,25.891,0
0.85,0.23464,150,1,8.5,7.6589,25.891,0
0.9,0.24844,150,1,9,7.6589,25.891,0
0.95,0.26225,150,1,9.5,7.6589,25.891,0
1,0.27605,150,1,10,7.6589,25.891,0
1.05,0.28985,150,1,10.5,7.6589,25.891,0
1.1,0.30366,150,1,11,7.6589,25.891,0
1.15,0.31746,150,1,11.5,7.6589,25.891,0
1.2,0.33126,150,1,12,7.6589,25.891,0
1.25,0.34507,150,1,12.5,7.6589,25.891,0
1.3,0.35887,150,1,13,7.6589,25.891,0
1.35,0.37267,150,1,13.5,7.6589,25.891,0
1.4,0.38647,150,1,14,7.6589,25.891,0
1.45,0.40027,150,1,14.5,7.6589,25.891,0
1.5,0.41406,150,1,15,7.6589,25.891,0
1.55,0.42786,150,1,15.5,7.6589,25.891,0
1.6,0.44165,150,1,16,7.6589,25.891,0
1.65,0.45545,150,1,16.5,7.6589,25.891,0
1.7,0.46924,150,1,17,7.6589,25.891,0
1.75,0.48304,150,1,17.5,7.6589,25.891,0
1.8,0.49683,150,1,18,7.6589,25.891,0
1.85,0.51063,150,1,18.5,7.6589,25.891,0
1.9,0.52443,150,1,19,7.6589,25.891,0
1.95,0.53823,150,1,19.5,7.6589,25.891,0
2,0.55204,150,1,20,7.6589,25.891,0
2.05,0.56585,150,1,20.5,7.6589,25.891,0
2.1,0.57966,150,1,21,7.6589,25.891,0
2.15,0.59348,150,1,21.5,7.6589,25.891,0
2.2,0.6073,150,1,22,7.6589,25.891,0
2.25,0.62112,150,1,22.5,7.6589,25.891,0
2.3,0.63494,150,1,23,7.6589,25.891,0
2.35,0.64875,150,1,23.5,7.6589,25.891,0
2.4,0.66257,150,1,24,7.6589,25.891,0
2.45,0.67637,150,1,24.5,7.6589,25.891,0
2.5,0.69017,150,1,25,7.6589,25.891,0
2.55,0.70396,150,1,25.5,7.6589,25.891,0
2.6,0.71774,150,1,26,7.6589,25.891,0
2.65,0.73151,150,1,26.5,7.6589,25.891,0
2.7,0.74527,150,1,27,7.6589,25.891,0
2.75,0.75902,150,1,27.5,7.6589,25.891,0
2.8,0.77278,150,1,28,7.6589,25.891,0
2.85,0.78654,150,1,28.5,7.6589,25.891,0
2.9,0.8003,150,1,29,7.6589,25.891,0
2.95,0.81407,150,1,29.5,7.6589,25.891,0
3,0.82785,150,1,30,7.6589,25.891,0
3.05,0.84163,150,1,30.5,7.6589,25.891,0
3.1,0.85541,150,1,31,7.6589,25.891,0
3.15,0.8692,150,1,31.5,7.6589,25.891,0
3.2,0.883,150,1,32,7.6589,25.891,0
3.25,0.89681,150,1,32.5,7.6589,25.891,0
3.3,0.91063,150,1,33,7.6589,25.891,0
3.35,0.92445,150,1,33.5,7.6589,25.891,0
3.4,0.93829,150,1,34,7.6589,25.891,0
3.45,0.95213,150,1,34.5,7.6589,25.891,0
3.5,0.96597,150,1,35,7.6589,25.891,0
3.55,0.9798,150,1,35.5,7.6589,25.891,0
3.6,0.99363,150,1,36,7.6589,25.891,0
3.65,1.0075,150,1,36.5,7.6589,25.891,0
3.7,1.0213,150,1,37,7.6589,25.891,0
3.75,1.0352,150,1,37.5,7.6589,25.891,0
3.8,1.0491,150,1,38,7.6589,25.891,0
3.85,1.063,150,1,38.5,7.6589,25.891,0
3.9,1.0769,150,1,39,7.6589,25.891,0
3.95,1.0909,150,1,39.5,7.6589,25.891,0
4,1.1049,150,1,40,7.6589,25.891,0
4.05,1.1189,150,1,40.5,7.6589,25.891,0
4.1,1.1328,150,1,41,7.6589,25.891,0
4.15,1.1467,150,1,41.5,7.6589,25.891,0
4.2,1.1607,150,1,42,7.6589,25.891,0
4.25,1.1745,150,1,42.5,7.6589,25.891,0
4.3,1.1884,150,1,43,7.6589,25.891,0
4.35,1.2022,150,1,43.5,7.6589,25.891,0
4.4,1.216,150,1,44,7.6589,25.891,0
4.45,1.2297,150,1,44.5,7.6589,25.891,0
4.5,1.2433,150,1,45,7.6589,25.891,0
4.55,1.2569,150,1,45.5,7.6589,25.891,0
4.6,1.2705,150,1,46,7.6589,25.891,0
4.65,1.284,150,1,46.5,7.6589,25.891,0
4.7,1.2975,150,1,47,7.6589,25.891,0
4.75,1.311,150,1,47.5,7.6589,25.891,0
4.8,1.3245,150,1,48,7.6589,25.891,0
4.85,1.3381,150,1,48.5,7.6589,25.891,0
4.9,1.3517,150,1,49,7.6589,25.891,0
4.95,1.3652,150,1,49.5,7.6589,25.891,0
5,1.3787,150,1,50,7.6589,25.891,0
5.05,1.392,150,1,50.5,7.6589,25.891,0
5.1,1.4049,150,1,51,7.6589,25.891,0
5.15,1.4173,150,1,51.5,7.6589,25.891,0
5.2,1.4285,150,1,52,7.6589,25.891,0
5.25,1.4378,150,1,52.5,7.6589,25.891,0
5.3,1.4435,150,1,53,7.6589,25.891,0
5.35,1.4429,150,1,53.5,7.6589,25.891,0
5.4,1.4312,150,1,54,7.6589,25.891,0
5.45,1.4,150,1,54.5,7.6589,25.891,0
5.5,1.336,150,1,55,7.6589,25.891,0
5.55,1.2217,150,1,55.5,7.6589,25.891,0
5.6,1.0485,150,1,56,7.6589,25.891,0
5.65,0.84791,150,1,56.5,7.6589,25.891,0
5.7,0.7001,150,1,57,7.6589,25.891,0
5.75,0.66654,150,1,57.5,7.6589,25.891,0
5.8,0.74126,150,1,58,7.6589,25.891,0
5.85,0.85896,150,1,58.5,7.6589,25.891,0
5.9,0.93366,150,1,59,7.6589,25.891,0
5.95,0.92745,150,1,59.5,7.6589,25.891,0
6,0.86212,150,1,60,7.6589,25.891,0
6.05,0.79315,150,1,60.5,7.6589,25.891,0
6.1,0.76918,150,1,61,7.6589,25.891,0
6.15,0.80312,150,1,61.5,7.6589,25.891,0
6.2,0.87112,150,1,62,7.6589,25.891,0
6.25,0.93239,150,1,62.5,7.6589,25.891,0
6.3,0.95776,150,1,63,7.6589,25.891,0
6.35,0.96113,150,1,63.5,7.6589,25.891,0
6.4,0.94949,150,1,64,7.6589,25.891,0
6.45,0.93739,150,1,64.5,7.6589,25.891,0
6.5,1.0159,150,1,65,7.6589,25.891,0
6.55,1.1725,150,1,65.5,7.6589,25.891,0
6.6,1.3586,150,1,66,7.6589,25.891,0
6.65,1.5188,150,1,66.5,7.6589,25.891,0
6.7,1.646,150,1,67,7.6589,25.891,0
6.75,1.7015,150,1,67.5,7.6589,25.891,0
6.8,1.8781,150,1,68,7.6589,25.891,0
6.85,1.8821,150,1,68.5,7.6589,25.891,0
6.9,1.9361,150,1,69,7.6589,25.891,0
6.95,1.9078,150,1,69.5,7.6589,25.891,0
7,1.894,150,1,70,7.6589,25.891,0
7.05,2.0067,150,1,70.5,7.6589,25.891,0
7.1,2.1332,150,1,71,7.6589,25.891,0
7.15,3.0774,150,1,71.5,7.6589,25.891,0
7.2,3.2169,150,1,72,7.6589,25.891,0
7.25,2.4668,150,1,72.5,7.6589,25.891,0
7.3,1.2775,150,1,73,7.6589,25.891,0
7.35,0.93715,150,1,73.5,7.6589,25.891,0
7.4,1.0612,150,1,74,7.6589,25.891,0
7.45,1.1811,150,1,74.5,7.6589,25.891,0
7.5,1.4765,150,1,75,7.6589,25.891,0
7.55,1.5977,150,1,75.5,7.6589,25.891,0
7.6,1.4792,150,1,76,7.6589,25.891,0
7.65,1.3072,150,1,76.5,7.6589,25.891,0
7.7,0.81306,150,1,77,7.6589,25.891,0
7.75,1.6386,150,1,77.5,7.6589,25.891,0
7.8,1.455,150,1,78,7.6589,25.891,0
7.85,1.2786,150,1,78.5,7.6589,25.891,0
7.9,2.0689,150,1,79,7.6589,25.891,0
7.95,2.2525,150,1,79.5,7.6589,25.891,0
8,2.3415,150,1,80,7.6589,25.891,0
8.05,1.964,150,1,80.5,7.6589,25.891,0
8.1,1.4446,150,1,81,7.6589,25.891,0
8.15,1.3359,150,1,81.5,7.6589,25.891,0
8.2,1.1613,150,1,82,7.6589,25.891,0
8.25,0.47058,150,1,82.5,7.6589,25.891,0
8.3,0.064078,150,1,83,7.6589,25.891,0
8.35,0.45511,150,1,83.5,7.6589,25.891,0
8.4,1.4855,150,1,84,7.6589,25.891,0
8.45,2.3778,150,1,84.5,7.6589,25.891,0
8.5,2.7287,150,1,85,7.6589,25.891,0
8.55,1.8587,150,1,85.5,7.6589,25.891,0
