"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.013802,215,1,0.5,-7.6589,25.891,0
0.1,0.027604,215,1,1,-7.6589,25.891,0
0.15,0.041406,215,1,1.5,-7.6589,25.891,0
0.2,0.055208,215,1,2,-7.6589,25.891,0
0.25,0.06901,215,1,2.5,-7.6589,25.891,0
0.3,0.082812,215,1,3,-7.6589,25.891,0
0.35,0.096614,215,1,3.5,-7.6589,25.891,0
0.4,0.11042,215,1,4,-7.6589,25.891,0
0.45,0.12422,215,1,4.5,-7.6589,25.891,0
0.5,0.13802,215,1,5,-7.6589,25.891,0
0.55,0.15182,215,1,5.5,-7.6589,25.891,0
0.6,0.16563,215,1,6,-7.6589,25.891,0
0.65,0.17943,215,1,6.5,-7.6589,25.891,0
0.7,0.19323,215,1,7,-7.6589,25.891,0
0.75,0.20703,215,1,7.5,-7.6589,25.891,0
0.8,0.22084,215,1,8,-7.6589,25.891,0
0.85,0.23464,215,1,8.5,-7.6589,25.891,0
0.9,0.24844,215,1,9,-7.6589,25.891,0
0.95,0.26225,215,1,9.5,-7.6589,25.891,0
1,0.27605,215,1,10,-7.6589,25.891,0
1.05,0.28985,215,1,10.5,-7.6589,25.891,0
1.1,0.30366,215,1,11,-7.6589,25.891,0
1.15,0.31746,215,1,11.5,-7.6589,25.891,0
1.2,0.33126,215,1,12,-7.6589,25.891,0
1.25,0.34507,215,1,12.5,-7.6589,25.891,0
1.3,0.35887,215,1,13,-7.6589,25.891,0
1.35,0.37267,215,1,13.5,-7.6589,25.891,0
1.4,0.38647,215,1,14,-7.6589,25.891,0
1.45,0.40027,215,1,14.5,-7.6589,25.891,0
1.5,0.41406,215,1,15,-7.6589,25.891,0
1.55,0.42786,215,1,15.5,-7.6589,25.891,0
1.6,0.44165,215,1,16,-7.6589,25.891,0
1.65,0.45545,215,1,16.5,-7.6589,25.891,0
1.7,0.46924,215,1,17,-7.6589,25.891,0
1.75,0.48304,215,1,17.5,-7.6589,25.891,0
1.8,0.49683,215,1,18,-7.6589,25.891,0
1.85,0.51063,215,1,18.5,-7.6589,25.891,0
1.9,0.52443,215,1,19,-7.6589,25.891,0
1.95,0.53823,215,1,19.5,-7.6589,25.891,0
2,0.55204,215,1,20,-7.6589,25.891,0
2.05,0.56585,215,1,20.5,-7.6589,25.891,0
2.1,0.57966,215,1,21,-7.6589,25.891,0
2.15,0.59348,215,1,21.5,-7.6589,25.891,0
2.2,0.6073,215,1,22,-7.6589,25.891,0
2.25,0.62112,215,1,22.5,-7.6589,25.891,0
2.3,0.63494,215,1,23,-7.6589,25.891,0
2.35,0.64875,215,1,23.5,-7.6589,25.891,0
2.4,0.66257,215,1,24,-7.6589,25.891,0
2.45,0.67637,215,1,24.5,-7.6589,25.891,0
