"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.019459,9,1,0.5,27,0,0
0.1,0.038918,9,1,1,27,0,0
0.15,0.058377,9,1,1.5,27,0,0
0.2,0.077838,9,1,2,27,0,0
0.25,0.0973,9,1,2.5,27,0,0
0.3,0.11676,9,1,3,27,0,0
0.35,0.13623,9,1,3.5,27,0,0
0.4,0.15569,9,1,4,27,0,0
0.45,0.17516,9,1,4.5,27,0,0
0.5,0.19464,9,1,5,27,0,0
0.55,0.21413,9,1,5.5,27,0,0
0.6,0.23364,9,1,6,27,0,0
0.65,0.25315,9,1,6.5,27,0,0
0.7,0.27267,9,1,7,27,0,0
0.75,0.29221,9,1,7.5,27,0,0
0.8,0.31178,9,1,8,27,0,0
0.85,0.33137,9,1,8.5,27,0,0
0.9,0.35098,9,1,9,27,0,0
0.95,0.37063,9,1,9.5,27,0,0
1,0.39031,9,1,10,27,0,0
1.05,0.41002,9,1,10.5,27,0,0
1.1,0.42979,9,1,11,27,0,0
1.15,0.44963,9,1,11.5,27,0,0
1.2,0.46955,9,1,12,27,0,0
1.25,0.48957,9,1,12.5,27,0,0
1.3,0.50971,9,1,13,27,0,0
1.35,0.52999,9,1,13.5,27,0,0
1.4,0.55044,9,1,14,27,0,0
1.45,0.57109,9,1,14.5,27,0,0
1.5,0.59199,9,1,15,27,0,0
1.55,0.6132,9,1,15.5,27,0,0
1.6,0.63478,9,1,16,27,0,0
1.65,0.65683,9,1,16.5,27,0,0
1.7,0.67943,9,1,17,27,0,0
1.75,0.7027,9,1,17.5,27,0,0
1.8,0.72679,9,1,18,27,0,0
1.85,0.75189,9,1,18.5,27,0,0
1.9,0.77824,9,1,19,27,0,0
1.95,0.80611,9,1,19.5,27,0,0
2,0.83582,9,1,20,27,0,0
2.05,0.86774,9,1,20.5,27,0,0
2.1,0.90228,9,1,21,27,0,0
2.15,0.93996,9,1,21.5,27,0,0
2.2,0.98131,9,1,22,27,0,0
2.25,1.027,9,1,22.5,27,0,0
2.3,1.0775,9,1,23,27,0,0
2.35,1.1335,9,1,23.5,27,0,0
2.4,1.1955,9,1,24,27,0,0
2.45,1.2641,9,1,24.5,27,0,0
2.5,1.3396,9,1,25,27,0,0
2.55,1.4223,9,1,25.5,27,0,0
2.6,1.5124,9,1,26,27,0,0
2.65,1.6099,9,1,26.5,27,0,0
2.7,1.7143,9,1,27,27,0,0
2.75,1.8251,9,1,27.5,27,0,0
2.8,1.9413,9,1,28,27,0,0
2.85,2.0617,9,1,28.5,27,0,0
2.9,2.1851,9,1,29,27,0,0
2.95,2.3105,9,1,29.5,27,0,0
3,2.4372,9,1,30,27,0,0
3.05,2.5653,9,1,30.5,27,0,0
3.1,2.6955,9,1,31,27,0,0
3.15,2.8286,9,1,31.5,27,0,0
3.2,2.9659,9,1,32,27,0,0
3.25,3.1084,9,1,32.5,27,0,0
3.3,3.257,9,1,33,27,0,0
3.35,3.4117,9,1,33.5,27,0,0
3.4,3.572,9,1,34,27,0,0
3.45,3.7362,9,1,34.5,27,0,0
3.5,3.9022,9,1,35,27,0,0
3.55,4.068,9,1,35.5,27,0,0
3.6,4.232,9,1,36,27,0,0
3.65,4.3936,9,1,36.5,27,0,0
3.7,4.5532,9,1,37,27,0,0
3.75,4.7127,9,1,37.5,27,0,0
3.8,4.8743,9,1,38,27,0,0
3.85,5.0396,9,1,38.5,27,0,0
3.9,5.2085,9,1,39,27,0,0
3.95,5.3794,9,1,39.5,27,0,0
4,5.5493,9,1,40,27,0,0
4.05,5.7158,9,1,40.5,27,0,0
4.1,5.8781,9,1,41,27,0,0
4.15,6.0373,9,1,41.5,27,0,0
4.2,6.1949,9,1,42,27,0,0
4.25,6.352,9,1,42.5,27,0,0
4.3,6.5089,9,1,43,27,0,0
4.35,6.6658,9,1,43.5,27,0,0
4.4,6.8231,9,1,44,27,0,0
4.45,6.9799,9,1,44.5,27,0,0
4.5,7.1333,9,1,45,27,0,0
4.55,7.283,9,1,45.5,27,0,0
4.6,7.4322,9,1,46,27,0,0
4.65,7.581,9,1,46.5,27,0,0
4.7,7.7273,9,1,47,27,0,0
4.75,7.8721,9,1,47.5,27,0,0
4.8,8.0174,9,1,48,27,0,0
4.85,8.1622,9,1,48.5,27,0,0
4.9,8.3042,9,1,49,27,0,0
4.95,8.4423,9,1,49.5,27,0,0
5,8.5792,9,1,50,27,0,0
5.05,8.7173,9,1,50.5,27,0,0
5.1,8.8507,9,1,51,27,0,0
5.15,8.9839,9,1,51.5,27,0,0
5.2,9.1186,9,1,52,27,0,0
5.25,9.2474,9,1,52.5,27,0,0
5.3,9.373,9,1,53,27,0,0
5.35,9.4976,9,1,53.5,27,0,0
5.4,9.6243,9,1,54,27,0,0
5.45,9.7434,9,1,54.5,27,0,0
5.5,9.8621,9,1,55,27,0,0
5.55,9.9775,9,1,55.5,27,0,0
5.6,10.088,9,1,56,27,0,0
5.65,10.195,9,1,56.5,27,0,0
5.7,10.307,9,1,57,27,0,0
5.75,10.413,9,1,57.5,27,0,0
5.8,10.517,9,1,58,27,0,0
5.85,10.626,9,1,58.5,27,0,0
5.9,10.734,9,1,59,27,0,0
5.95,10.838,9,1,59.5,27,0,0
6,10.945,9,1,60,27,0,0
6.05,11.053,9,1,60.5,27,0,0
6.1,11.137,9,1,61,27,0,0
6.15,11.17,9,1,61.5,27,0,0
6.2,11.228,9,1,62,27,0,0
