"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.013802,120,1,0.5,14.184,22.974,0
0.1,0.027604,120,1,1,14.184,22.974,0
0.15,0.041406,120,1,1.5,14.184,22.974,0
0.2,0.055208,120,1,2,14.184,22.974,0
0.25,0.06901,120,1,2.5,14.184,22.974,0
0.3,0.082812,120,1,3,14.184,22.974,0
0.35,0.096614,120,1,3.5,14.184,22.974,0
0.4,0.11042,120,1,4,14.184,22.974,0
0.45,0.12422,120,1,4.5,14.184,22.974,0
0.5,0.13802,120,1,5,14.184,22.974,0
0.55,0.15182,120,1,5.5,14.184,22.974,0
0.6,0.16563,120,1,6,14.184,22.974,0
0.65,0.17943,120,1,6.5,14.184,22.974,0
0.7,0.19323,120,1,7,14.184,22.974,0
0.75,0.20703,120,1,7.5,14.184,22.974,0
0.8,0.22084,120,1,8,14.184,22.974,0
0.85,0.23464,120,1,8.5,14.184,22.974,0
0.9,0.24844,120,1,9,14.184,22.974,0
0.95,0.26224,120,1,9.5,14.184,22.974,0
1,0.27604,120,1,10,14.184,22.974,0
1.05,0.28984,120,1,10.5,14.184,22.974,0
1.1,0.30364,120,1,11,14.184,22.974,0
1.15,0.31743,120,1,11.5,14.184,22.974,0
1.2,0.33123,120,1,12,14.184,22.974,0
1.25,0.34502,120,1,12.5,14.184,22.974,0
1.3,0.3588,120,1,13,14.184,22.974,0
1.35,0.37259,120,1,13.5,14.184,22.974,0
1.4,0.38637,120,1,14,14.184,22.974,0
1.45,0.40015,120,1,14.5,14.184,22.974,0
1.5,0.41394,120,1,15,14.184,22.974,0
1.55,0.42772,120,1,15.5,14.184,22.974,0
1.6,0.44151,120,1,16,14.184,22.974,0
1.65,0.4553,120,1,16.5,14.184,22.974,0
1.7,0.46909,120,1,17,14.184,22.974,0
1.75,0.48289,120,1,17.5,14.184,22.974,0
1.8,0.49669,120,1,18,14.184,22.974,0
1.85,0.5105,120,1,18.5,14.184,22.974,0
1.9,0.5243,120,1,19,14.184,22.974,0
1.95,0.53811,120,1,19.5,14.184,22.974,0
2,0.55192,120,1,20,14.184,22.974,0
2.05,0.56573,120,1,20.5,14.184,22.974,0
2.1,0.57953,120,1,21,14.184,22.974,0
2.15,0.59333,120,1,21.5,14.184,22.974,0
2.2,0.60711,120,1,22,14.184,22.974,0
2.25,0.62087,120,1,22.5,14.184,22.974,0
2.3,0.63462,120,1,23,14.184,22.974,0
2.35,0.64835,120,1,23.5,14.184,22.974,0
2.4,0.66206,120,1,24,14.184,22.974,0
2.45,0.67577,120,1,24.5,14.184,22.974,0
2.5,0.68948,120,1,25,14.184,22.974,0
2.55,0.70319,120,1,25.5,14.184,22.974,0
2.6,0.71691,120,1,26,14.184,22.974,0
