"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.013802,260,1,0.5,-17.1,20.895,0
0.1,0.027604,260,1,1,-17.1,20.895,0
0.15,0.041406,260,1,1.5,-17.1,20.895,0
0.2,0.055208,260,1,2,-17.1,20.895,0
0.25,0.06901,260,1,2.5,-17.1,20.895,0
0.3,0.082812,260,1,3,-17.1,20.895,0
0.35,0.096614,260,1,3.5,-17.1,20.895,0
0.4,0.11042,260,1,4,-17.1,20.895,0
0.45,0.12422,260,1,4.5,-17.1,20.895,0
0.5,0.13802,260,1,5,-17.1,20.895,0
0.55,0.15182,260,1,5.5,-17.1,20.895,0
0.6,0.16563,260,1,6,-17.1,20.895,0
0.65,0.17943,260,1,6.5,-17.1,20.895,0
0.7,0.19323,260,1,7,-17.1,20.895,0
0.75,0.20703,260,1,7.5,-17.1,20.895,0
0.8,0.22083,260,1,8,-17.1,20.895,0
0.85,0.23463,260,1,8.5,-17.1,20.895,0
0.9,0.24843,260,1,9,-17.1,20.895,0
0.95,0.26223,260,1,9.5,-17.1,20.895,0
1,0.27602,260,1,10,-17.1,20.895,0
1.05,0.28981,260,1,10.5,-17.1,20.895,0
1.1,0.3036,260,1,11,-17.1,20.895,0
1.15,0.31738,260,1,11.5,-17.1,20.895,0
1.2,0.33116,260,1,12,-17.1,20.895,0
1.25,0.34493,260,1,12.5,-17.1,20.895,0
1.3,0.35871,260,1,13,-17.1,20.895,0
1.35,0.37248,260,1,13.5,-17.1,20.895,0
1.4,0.38626,260,1,14,-17.1,20.895,0
1.45,0.40003,260,1,14.5,-17.1,20.895,0
1.5,0.41381,260,1,15,-17.1,20.895,0
1.55,0.4276,260,1,15.5,-17.1,20.895,0
1.6,0.44138,260,1,16,-17.1,20.895,0
1.65,0.45517,260,1,16.5,-17.1,20.895,0
1.7,0.46896,260,1,17,-17.1,20.895,0
1.75,0.48276,260,1,17.5,-17.1,20.895,0
1.8,0.49656,260,1,18,-17.1,20.895,0
1.85,0.51035,260,1,18.5,-17.1,20.895,0
1.9,0.52415,260,1,19,-17.1,20.895,0
1.95,0.53794,260,1,19.5,-17.1,20.895,0
2,0.55172,260,1,20,-17.1,20.895,0
2.05,0.56548,260,1,20.5,-17.1,20.895,0
2.1,0.57922,260,1,21,-17.1,20.895,0
2.15,0.59295,260,1,21.5,-17.1,20.895,0
2.2,0.60665,260,1,22,-17.1,20.895,0
2.25,0.62034,260,1,22.5,-17.1,20.895,0
2.3,0.63402,260,1,23,-17.1,20.895,0
2.35,0.6477,260,1,23.5,-17.1,20.895,0
2.4,0.66138,260,1,24,-17.1,20.895,0
2.45,0.67506,260,1,24.5,-17.1,20.895,0
2.5,0.68874,260,1,25,-17.1,20.895,0
2.55,0.70241,260,1,25.5,-17.1,20.895,0
2.6,0.71608,260,1,26,-17.1,20.895,0
2.65,0.72976,260,1,26.5,-17.1,20.895,0
2.7,0.74343,260,1,27,-17.1,20.895,0
2.75,0.75712,260,1,27.5,-17.1,20.895,0
2.8,0.77082,260,1,28,-17.1,20.895,0
2.85,0.78452,260,1,28.5,-17.1,20.895,0
2.9,0.79821,260,1,29,-17.1,20.895,0
2.95,0.8119,260,1,29.5,-17.1,20.895,0
3,0.82558,260,1,30,-17.1,20.895,0
3.05,0.83925,260,1,30.5,-17.1,20.895,0
3.1,0.85291,260,1,31,-17.1,20.895,0
3.15,0.86657,260,1,31.5,-17.1,20.895,0
3.2,0.88026,260,1,32,-17.1,20.895,0
3.25,0.894,260,1,32.5,-17.1,20.895,0
3.3,0.90781,260,1,33,-17.1,20.895,0
3.35,0.92169,260,1,33.5,-17.1,20.895,0
3.4,0.93564,260,1,34,-17.1,20.895,0
3.45,0.94965,260,1,34.5,-17.1,20.895,0
3.5,0.96369,260,1,35,-17.1,20.895,0
3.55,0.97774,260,1,35.5,-17.1,20.895,0
3.6,0.99179,260,1,36,-17.1,20.895,0
3.65,1.0058,260,1,36.5,-17.1,20.895,0
