"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.013821,320,1,0.5,-25.326,9.3592,0
0.1,0.027642,320,1,1,-25.326,9.3592,0
0.15,0.041463,320,1,1.5,-25.326,9.3592,0
0.2,0.055285,320,1,2,-25.326,9.3592,0
0.25,0.069105,320,1,2.5,-25.326,9.3592,0
0.3,0.082925,320,1,3,-25.326,9.3592,0
0.35,0.096743,320,1,3.5,-25.326,9.3592,0
0.4,0.11056,320,1,4,-25.326,9.3592,0
0.45,0.12436,320,1,4.5,-25.326,9.3592,0
0.5,0.13816,320,1,5,-25.326,9.3592,0
0.55,0.15194,320,1,5.5,-25.326,9.3592,0
0.6,0.16571,320,1,6,-25.326,9.3592,0
0.65,0.17948,320,1,6.5,-25.326,9.3592,0
0.7,0.19323,320,1,7,-25.326,9.3592,0
0.75,0.20698,320,1,7.5,-25.326,9.3592,0
0.8,0.22071,320,1,8,-25.326,9.3592,0
0.85,0.23444,320,1,8.5,-25.326,9.3592,0
0.9,0.24816,320,1,9,-25.326,9.3592,0
0.95,0.26187,320,1,9.5,-25.326,9.3592,0
1,0.27557,320,1,10,-25.326,9.3592,0
1.05,0.28927,320,1,10.5,-25.326,9.3592,0
1.1,0.30295,320,1,11,-25.326,9.3592,0
1.15,0.31663,320,1,11.5,-25.326,9.3592,0
1.2,0.3303,320,1,12,-25.326,9.3592,0
1.25,0.34396,320,1,12.5,-25.326,9.3592,0
1.3,0.35761,320,1,13,-25.326,9.3592,0
1.35,0.37123,320,1,13.5,-25.326,9.3592,0
1.4,0.38481,320,1,14,-25.326,9.3592,0
1.45,0.39832,320,1,14.5,-25.326,9.3592,0
1.5,0.41178,320,1,15,-25.326,9.3592,0
1.55,0.42519,320,1,15.5,-25.326,9.3592,0
1.6,0.43857,320,1,16,-25.326,9.3592,0
1.65,0.45193,320,1,16.5,-25.326,9.3592,0
1.7,0.4653,320,1,17,-25.326,9.3592,0
1.75,0.47866,320,1,17.5,-25.326,9.3592,0
1.8,0.49199,320,1,18,-25.326,9.3592,0
1.85,0.50529,320,1,18.5,-25.326,9.3592,0
1.9,0.51855,320,1,19,-25.326,9.3592,0
1.95,0.53174,320,1,19.5,-25.326,9.3592,0
