"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.014107,30,1,0.5,26.342,5.9248,0
0.1,0.028213,30,1,1,26.342,5.9248,0
0.15,0.042319,30,1,1.5,26.342,5.9248,0
0.2,0.056424,30,1,2,26.342,5.9248,0
0.25,0.070525,30,1,2.5,26.342,5.9248,0
0.3,0.08462,30,1,3,26.342,5.9248,0
0.35,0.098703,30,1,3.5,26.342,5.9248,0
0.4,0.11277,30,1,4,26.342,5.9248,0
0.45,0.12683,30,1,4.5,26.342,5.9248,0
0.5,0.14087,30,1,5,26.342,5.9248,0
0.55,0.15489,30,1,5.5,26.342,5.9248,0
0.6,0.16891,30,1,6,26.342,5.9248,0
0.65,0.18291,30,1,6.5,26.342,5.9248,0
0.7,0.1969,30,1,7,26.342,5.9248,0
0.75,0.21087,30,1,7.5,26.342,5.9248,0
0.8,0.22483,30,1,8,26.342,5.9248,0
0.85,0.23878,30,1,8.5,26.342,5.9248,0
0.9,0.25272,30,1,9,26.342,5.9248,0
0.95,0.26663,30,1,9.5,26.342,5.9248,0
1,0.28053,30,1,10,26.342,5.9248,0
1.05,0.29439,30,1,10.5,26.342,5.9248,0
1.1,0.30821,30,1,11,26.342,5.9248,0
1.15,0.32198,30,1,11.5,26.342,5.9248,0
1.2,0.33569,30,1,12,26.342,5.9248,0
1.25,0.34934,30,1,12.5,26.342,5.9248,0
1.3,0.36295,30,1,13,26.342,5.9248,0
1.35,0.37652,30,1,13.5,26.342,5.9248,0
1.4,0.39004,30,1,14,26.342,5.9248,0
1.45,0.40351,30,1,14.5,26.342,5.9248,0
1.5,0.41692,30,1,15,26.342,5.9248,0
1.55,0.43026,30,1,15.5,26.342,5.9248,0
1.6,0.44351,30,1,16,26.342,5.9248,0
1.65,0.45668,30,1,16.5,26.342,5.9248,0
1.7,0.46976,30,1,17,26.342,5.9248,0
1.75,0.48274,30,1,17.5,26.342,5.9248,0
1.8,0.49561,30,1,18,26.342,5.9248,0
1.85,0.50834,30,1,18.5,26.342,5.9248,0
1.9,0.52092,30,1,19,26.342,5.9248,0
1.95,0.53332,30,1,19.5,26.342,5.9248,0
2,0.54553,30,1,20,26.342,5.9248,0
2.05,0.55753,30,1,20.5,26.342,5.9248,0
2.1,0.5693,30,1,21,26.342,5.9248,0
2.15,0.58084,30,1,21.5,26.342,5.9248,0
2.2,0.59212,30,1,22,26.342,5.9248,0
2.25,0.60311,30,1,22.5,26.342,5.9248,0
2.3,0.61379,30,1,23,26.342,5.9248,0
2.35,0.62413,30,1,23.5,26.342,5.9248,0
2.4,0.63412,30,1,24,26.342,5.9248,0
2.45,0.64378,30,1,24.5,26.342,5.9248,0
2.5,0.65315,30,1,25,26.342,5.9248,0
2.55,0.66228,30,1,25.5,26.342,5.9248,0
2.6,0.67121,30,1,26,26.342,5.9248,0
2.65,0.67999,30,1,26.5,26.342,5.9248,0
2.7,0.68866,30,1,27,26.342,5.9248,0
2.75,0.69724,30,1,27.5,26.342,5.9248,0
2.8,0.7058,30,1,28,26.342,5.9248,0
2.85,0.71438,30,1,28.5,26.342,5.9248,0
2.9,0.72303,30,1,29,26.342,5.9248,0
2.95,0.73175,30,1,29.5,26.342,5.9248,0
3,0.7405,30,1,30,26.342,5.9248,0
3.05,0.74922,30,1,30.5,26.342,5.9248,0
3.1,0.75782,30,1,31,26.342,5.9248,0
3.15,0.76623,30,1,31.5,26.342,5.9248,0
3.2,0.77445,30,1,32,26.342,5.9248,0
3.25,0.7825,30,1,32.5,26.342,5.9248,0
