"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.013802,75,1,0.5,21.983,15.676,0
0.1,0.027604,75,1,1,21.983,15.676,0
0.15,0.041406,75,1,1.5,21.983,15.676,0
0.2,0.055208,75,1,2,21.983,15.676,0
0.25,0.06901,75,1,2.5,21.983,15.676,0
0.3,0.082812,75,1,3,21.983,15.676,0
0.35,0.096614,75,1,3.5,21.983,15.676,0
0.4,0.11042,75,1,4,21.983,15.676,0
0.45,0.12422,75,1,4.5,21.983,15.676,0
0.5,0.13802,75,1,5,21.983,15.676,0
0.55,0.15182,75,1,5.5,21.983,15.676,0
0.6,0.16562,75,1,6,21.983,15.676,0
0.65,0.17941,75,1,6.5,21.983,15.676,0
0.7,0.19321,75,1,7,21.983,15.676,0
0.75,0.20699,75,1,7.5,21.983,15.676,0
0.8,0.22077,75,1,8,21.983,15.676,0
0.85,0.23455,75,1,8.5,21.983,15.676,0
0.9,0.24831,75,1,9,21.983,15.676,0
0.95,0.26207,75,1,9.5,21.983,15.676,0
1,0.27583,75,1,10,21.983,15.676,0
1.05,0.28958,75,1,10.5,21.983,15.676,0
1.1,0.30333,75,1,11,21.983,15.676,0
1.15,0.31708,75,1,11.5,21.983,15.676,0
1.2,0.33083,75,1,12,21.983,15.676,0
1.25,0.34458,75,1,12.5,21.983,15.676,0
1.3,0.35833,75,1,13,21.983,15.676,0
1.35,0.37207,75,1,13.5,21.983,15.676,0
1.4,0.38582,75,1,14,21.983,15.676,0
1.45,0.39957,75,1,14.5,21.983,15.676,0
1.5,0.41332,75,1,15,21.983,15.676,0
1.55,0.42707,75,1,15.5,21.983,15.676,0
1.6,0.44081,75,1,16,21.983,15.676,0
1.65,0.45453,75,1,16.5,21.983,15.676,0
1.7,0.46824,75,1,17,21.983,15.676,0
1.75,0.48193,75,1,17.5,21.983,15.676,0
1.8,0.49559,75,1,18,21.983,15.676,0
1.85,0.50922,75,1,18.5,21.983,15.676,0
