"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.014107,335,1,0.5,-26.342,5.9248,0
0.1,0.028213,335,1,1,-26.342,5.9248,0
0.15,0.042319,335,1,1.5,-26.342,5.9248,0
0.2,0.056424,335,1,2,-26.342,5.9248,0
0.25,0.070525,335,1,2.5,-26.342,5.9248,0
0.3,0.08462,335,1,3,-26.342,5.9248,0
0.35,0.098703,335,1,3.5,-26.342,5.9248,0
0.4,0.11277,335,1,4,-26.342,5.9248,0
0.45,0.12683,335,1,4.5,-26.342,5.9248,0
0.5,0.14087,335,1,5,-26.342,5.9248,0
0.55,0.15489,335,1,5.5,-26.342,5.9248,0
0.6,0.16891,335,1,6,-26.342,5.9248,0
0.65,0.18291,335,1,6.5,-26.342,5.9248,0
0.7,0.1969,335,1,7,-26.342,5.9248,0
0.75,0.21087,335,1,7.5,-26.342,5.9248,0
0.8,0.22483,335,1,8,-26.342,5.9248,0
0.85,0.23878,335,1,8.5,-26.342,5.9248,0
0.9,0.25272,335,1,9,-26.342,5.9248,0
0.95,0.26663,335,1,9.5,-26.342,5.9248,0
1,0.28053,335,1,10,-26.342,5.9248,0
1.05,0.29439,335,1,10.5,-26.342,5.9248,0
1.1,0.30821,335,1,11,-26.342,5.9248,0
1.15,0.32198,335,1,11.5,-26.342,5.9248,0
1.2,0.33569,335,1,12,-26.342,5.9248,0
1.25,0.34934,335,1,12.5,-26.342,5.9248,0
1.3,0.36295,335,1,13,-26.342,5.9248,0
1.35,0.37652,335,1,13.5,-26.342,5.9248,0
1.4,0.39004,335,1,14,-26.342,5.9248,0
1.45,0.40351,335,1,14.5,-26.342,5.9248,0
1.5,0.41692,335,1,15,-26.342,5.9248,0
1.55,0.43026,335,1,15.5,-26.342,5.9248,0
1.6,0.44351,335,1,16,-26.342,5.9248,0
1.65,0.45668,335,1,16.5,-26.342,5.9248,0
1.7,0.46976,335,1,17,-26.342,5.9248,0
1.75,0.48274,335,1,17.5,-26.342,5.9248,0
1.8,0.49561,335,1,18,-26.342,5.9248,0
1.85,0.50834,335,1,18.5,-26.342,5.9248,0
1.9,0.52092,335,1,19,-26.342,5.9248,0
1.95,0.53332,335,1,19.5,-26.342,5.9248,0
2,0.54553,335,1,20,-26.342,5.9248,0
2.05,0.55753,335,1,20.5,-26.342,5.9248,0
2.1,0.5693,335,1,21,-26.342,5.9248,0
2.15,0.58084,335,1,21.5,-26.342,5.9248,0
2.2,0.59212,335,1,22,-26.342,5.9248,0
2.25,0.60311,335,1,22.5,-26.342,5.9248,0
2.3,0.61379,335,1,23,-26.342,5.9248,0
2.35,0.62413,335,1,23.5,-26.342,5.9248,0
2.4,0.63412,335,1,24,-26.342,5.9248,0
2.45,0.64378,335,1,24.5,-26.342,5.9248,0
2.5,0.65315,335,1,25,-26.342,5.9248,0
2.55,0.66228,335,1,25.5,-26.342,5.9248,0
2.6,0.67121,335,1,26,-26.342,5.9248,0
2.65,0.67999,335,1,26.5,-26.342,5.9248,0
2.7,0.68866,335,1,27,-26.342,5.9248,0
2.75,0.69724,335,1,27.5,-26.342,5.9248,0
2.8,0.7058,335,1,28,-26.342,5.9248,0
2.85,0.71438,335,1,28.5,-26.342,5.9248,0
2.9,0.72303,335,1,29,-26.342,5.9248,0
2.95,0.73175,335,1,29.5,-26.342,5.9248,0
3,0.7405,335,1,30,-26.342,5.9248,0
3.05,0.74922,335,1,30.5,-26.342,5.9248,0
3.1,0.75782,335,1,31,-26.342,5.9248,0
3.15,0.76623,335,1,31.5,-26.342,5.9248,0
3.2,0.77445,335,1,32,-26.342,5.9248,0
3.25,0.7825,335,1,32.5,-26.342,5.9248,0
3.3,0.79039,335,1,33,-26.342,5.9248,0
3.35,0.79811,335,1,33.5,-26.342,5.9248,0
3.4,0.80556,335,1,34,-26.342,5.9248,0
3.45,0.81263,335,1,34.5,-26.342,5.9248,0
3.5,0.81922,335,1,35,-26.342,5.9248,0
3.55,0.82535,335,1,35.5,-26.342,5.9248,0
3.6,0.8312,335,1,36,-26.342,5.9248,0
3.65,0.83702,335,1,36.5,-26.342,5.9248,0
3.7,0.8431,335,1,37,-26.342,5.9248,0
3.75,0.84955,335,1,37.5,-26.342,5.9248,0
3.8,0.85633,335,1,38,-26.342,5.9248,0
