"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.013802,190,1,0.5,-1.7907,26.941,0
0.1,0.027604,190,1,1,-1.7907,26.941,0
0.15,0.041406,190,1,1.5,-1.7907,26.941,0
0.2,0.055208,190,1,2,-1.7907,26.941,0
0.25,0.06901,190,1,2.5,-1.7907,26.941,0
0.3,0.082812,190,1,3,-1.7907,26.941,0
0.35,0.096614,190,1,3.5,-1.7907,26.941,0
0.4,0.11042,190,1,4,-1.7907,26.941,0
0.45,0.12422,190,1,4.5,-1.7907,26.941,0
0.5,0.13802,190,1,5,-1.7907,26.941,0
0.55,0.15182,190,1,5.5,-1.7907,26.941,0
0.6,0.16563,190,1,6,-1.7907,26.941,0
0.65,0.17943,190,1,6.5,-1.7907,26.941,0
0.7,0.19323,190,1,7,-1.7907,26.941,0
0.75,0.20703,190,1,7.5,-1.7907,26.941,0
0.8,0.22084,190,1,8,-1.7907,26.941,0
0.85,0.23464,190,1,8.5,-1.7907,26.941,0
0.9,0.24844,190,1,9,-1.7907,26.941,0
0.95,0.26225,190,1,9.5,-1.7907,26.941,0
1,0.27605,190,1,10,-1.7907,26.941,0
1.05,0.28985,190,1,10.5,-1.7907,26.941,0
1.1,0.30366,190,1,11,-1.7907,26.941,0
1.15,0.31746,190,1,11.5,-1.7907,26.941,0
1.2,0.33127,190,1,12,-1.7907,26.941,0
1.25,0.34507,190,1,12.5,-1.7907,26.941,0
1.3,0.35888,190,1,13,-1.7907,26.941,0
1.35,0.37268,190,1,13.5,-1.7907,26.941,0
1.4,0.38648,190,1,14,-1.7907,26.941,0
1.45,0.40029,190,1,14.5,-1.7907,26.941,0
1.5,0.41409,190,1,15,-1.7907,26.941,0
1.55,0.42789,190,1,15.5,-1.7907,26.941,0
1.6,0.4417,190,1,16,-1.7907,26.941,0
1.65,0.4555,190,1,16.5,-1.7907,26.941,0
1.7,0.4693,190,1,17,-1.7907,26.941,0
1.75,0.4831,190,1,17.5,-1.7907,26.941,0
1.8,0.49689,190,1,18,-1.7907,26.941,0
1.85,0.51069,190,1,18.5,-1.7907,26.941,0
1.9,0.52449,190,1,19,-1.7907,26.941,0
