"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.013802,230,1,0.5,-11.018,24.649,0
0.1,0.027604,230,1,1,-11.018,24.649,0
0.15,0.041406,230,1,1.5,-11.018,24.649,0
0.2,0.055208,230,1,2,-11.018,24.649,0
0.25,0.06901,230,1,2.5,-11.018,24.649,0
0.3,0.082812,230,1,3,-11.018,24.649,0
0.35,0.096614,230,1,3.5,-11.018,24.649,0
0.4,0.11042,230,1,4,-11.018,24.649,0
0.45,0.12422,230,1,4.5,-11.018,24.649,0
0.5,0.13802,230,1,5,-11.018,24.649,0
0.55,0.15182,230,1,5.5,-11.018,24.649,0
0.6,0.16563,230,1,6,-11.018,24.649,0
0.65,0.17943,230,1,6.5,-11.018,24.649,0
0.7,0.19323,230,1,7,-11.018,24.649,0
0.75,0.20703,230,1,7.5,-11.018,24.649,0
0.8,0.22084,230,1,8,-11.018,24.649,0
0.85,0.23464,230,1,8.5,-11.018,24.649,0
0.9,0.24844,230,1,9,-11.018,24.649,0
0.95,0.26225,230,1,9.5,-11.018,24.649,0
1,0.27605,230,1,10,-11.018,24.649,0
1.05,0.28985,230,1,10.5,-11.018,24.649,0
1.1,0.30365,230,1,11,-11.018,24.649,0
1.15,0.31745,230,1,11.5,-11.018,24.649,0
1.2,0.33125,230,1,12,-11.018,24.649,0
1.25,0.34505,230,1,12.5,-11.018,24.649,0
1.3,0.35885,230,1,13,-11.018,24.649,0
1.35,0.37265,230,1,13.5,-11.018,24.649,0
1.4,0.38644,230,1,14,-11.018,24.649,0
1.45,0.40023,230,1,14.5,-11.018,24.649,0
1.5,0.41402,230,1,15,-11.018,24.649,0
1.55,0.42781,230,1,15.5,-11.018,24.649,0
1.6,0.4416,230,1,16,-11.018,24.649,0
1.65,0.45539,230,1,16.5,-11.018,24.649,0
1.7,0.46918,230,1,17,-11.018,24.649,0
1.75,0.48297,230,1,17.5,-11.018,24.649,0
1.8,0.49677,230,1,18,-11.018,24.649,0
1.85,0.51058,230,1,18.5,-11.018,24.649,0
1.9,0.52438,230,1,19,-11.018,24.649,0
