"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.013803,300,1,0.5,-23.282,13.672,0
0.1,0.027605,300,1,1,-23.282,13.672,0
0.15,0.041408,300,1,1.5,-23.282,13.672,0
0.2,0.05521,300,1,2,-23.282,13.672,0
0.25,0.069013,300,1,2.5,-23.282,13.672,0
0.3,0.082815,300,1,3,-23.282,13.672,0
0.35,0.096618,300,1,3.5,-23.282,13.672,0
0.4,0.11042,300,1,4,-23.282,13.672,0
0.45,0.12422,300,1,4.5,-23.282,13.672,0
0.5,0.13802,300,1,5,-23.282,13.672,0
0.55,0.15182,300,1,5.5,-23.282,13.672,0
0.6,0.16561,300,1,6,-23.282,13.672,0
0.65,0.1794,300,1,6.5,-23.282,13.672,0
0.7,0.19318,300,1,7,-23.282,13.672,0
0.75,0.20695,300,1,7.5,-23.282,13.672,0
0.8,0.22071,300,1,8,-23.282,13.672,0
0.85,0.23446,300,1,8.5,-23.282,13.672,0
0.9,0.24821,300,1,9,-23.282,13.672,0
0.95,0.26196,300,1,9.5,-23.282,13.672,0
1,0.2757,300,1,10,-23.282,13.672,0
1.05,0.28944,300,1,10.5,-23.282,13.672,0
1.1,0.30318,300,1,11,-23.282,13.672,0
1.15,0.31692,300,1,11.5,-23.282,13.672,0
1.2,0.33065,300,1,12,-23.282,13.672,0
1.25,0.34437,300,1,12.5,-23.282,13.672,0
1.3,0.3581,300,1,13,-23.282,13.672,0
1.35,0.37182,300,1,13.5,-23.282,13.672,0
1.4,0.38555,300,1,14,-23.282,13.672,0
1.45,0.39927,300,1,14.5,-23.282,13.672,0
1.5,0.41298,300,1,15,-23.282,13.672,0
1.55,0.42668,300,1,15.5,-23.282,13.672,0
1.6,0.44035,300,1,16,-23.282,13.672,0
1.65,0.45399,300,1,16.5,-23.282,13.672,0
1.7,0.46761,300,1,17,-23.282,13.672,0
1.75,0.48121,300,1,17.5,-23.282,13.672,0
1.8,0.49478,300,1,18,-23.282,13.672,0
1.85,0.50832,300,1,18.5,-23.282,13.672,0
1.9,0.52185,300,1,19,-23.282,13.672,0
1.95,0.53534,300,1,19.5,-23.282,13.672,0
2,0.54882,300,1,20,-23.282,13.672,0
2.05,0.56228,300,1,20.5,-23.282,13.672,0
2.1,0.57572,300,1,21,-23.282,13.672,0
2.15,0.58915,300,1,21.5,-23.282,13.672,0
2.2,0.60257,300,1,22,-23.282,13.672,0
2.25,0.61597,300,1,22.5,-23.282,13.672,0
2.3,0.62937,300,1,23,-23.282,13.672,0
2.35,0.64275,300,1,23.5,-23.282,13.672,0
2.4,0.65611,300,1,24,-23.282,13.672,0
2.45,0.66942,300,1,24.5,-23.282,13.672,0
2.5,0.68267,300,1,25,-23.282,13.672,0
2.55,0.69583,300,1,25.5,-23.282,13.672,0
2.6,0.70893,300,1,26,-23.282,13.672,0
2.65,0.72196,300,1,26.5,-23.282,13.672,0
2.7,0.73497,300,1,27,-23.282,13.672,0
2.75,0.748,300,1,27.5,-23.282,13.672,0
2.8,0.76109,300,1,28,-23.282,13.672,0
2.85,0.77425,300,1,28.5,-23.282,13.672,0
2.9,0.78751,300,1,29,-23.282,13.672,0
2.95,0.80087,300,1,29.5,-23.282,13.672,0
3,0.81433,300,1,30,-23.282,13.672,0
3.05,0.82791,300,1,30.5,-23.282,13.672,0
3.1,0.84161,300,1,31,-23.282,13.672,0
3.15,0.85542,300,1,31.5,-23.282,13.672,0
3.2,0.86935,300,1,32,-23.282,13.672,0
3.25,0.88337,300,1,32.5,-23.282,13.672,0
3.3,0.89745,300,1,33,-23.282,13.672,0
3.35,0.91153,300,1,33.5,-23.282,13.672,0
3.4,0.92557,300,1,34,-23.282,13.672,0
3.45,0.9395,300,1,34.5,-23.282,13.672,0
3.5,0.95329,300,1,35,-23.282,13.672,0
3.55,0.96696,300,1,35.5,-23.282,13.672,0
3.6,0.98056,300,1,36,-23.282,13.672,0
3.65,0.99414,300,1,36.5,-23.282,13.672,0
3.7,1.0078,300,1,37,-23.282,13.672,0
3.75,1.0214,300,1,37.5,-23.282,13.672,0
3.8,1.0352,300,1,38,-23.282,13.672,0
3.85,1.049,300,1,38.5,-23.282,13.672,0
3.9,1.0628,300,1,39,-23.282,13.672,0
3.95,1.0766,300,1,39.5,-23.282,13.672,0
4,1.0905,300,1,40,-23.282,13.672,0
4.05,1.1044,300,1,40.5,-23.282,13.672,0
4.1,1.1185,300,1,41,-23.282,13.672,0
4.15,1.1329,300,1,41.5,-23.282,13.672,0
4.2,1.1476,300,1,42,-23.282,13.672,0
4.25,1.1626,300,1,42.5,-23.282,13.672,0
4.3,1.1781,300,1,43,-23.282,13.672,0
4.35,1.1939,300,1,43.5,-23.282,13.672,0
4.4,1.21,300,1,44,-23.282,13.672,0
4.45,1.2261,300,1,44.5,-23.282,13.672,0
4.5,1.2423,300,1,45,-23.282,13.672,0
4.55,1.2585,300,1,45.5,-23.282,13.672,0
4.6,1.2751,300,1,46,-23.282,13.672,0
4.65,1.2924,300,1,46.5,-23.282,13.672,0
4.7,1.3112,300,1,47,-23.282,13.672,0
4.75,1.3322,300,1,47.5,-23.282,13.672,0
4.8,1.3567,300,1,48,-23.282,13.672,0
4.85,1.3856,300,1,48.5,-23.282,13.672,0
4.9,1.4207,300,1,49,-23.282,13.672,0
4.95,1.4638,300,1,49.5,-23.282,13.672,0
5,1.5177,300,1,50,-23.282,13.672,0
5.05,1.5867,300,1,50.5,-23.282,13.672,0
5.1,1.676,300,1,51,-23.282,13.672,0
5.15,1.791,300,1,51.5,-23.282,13.672,0
5.2,1.932,300,1,52,-23.282,13.672,0
5.25,2.0854,300,1,52.5,-23.282,13.672,0
5.3,2.217,300,1,53,-23.282,13.672,0
5.35,2.2832,300,1,53.5,-23.282,13.672,0
5.4,2.2633,300,1,54,-23.282,13.672,0
5.45,2.1798,300,1,54.5,-23.282,13.672,0
5.5,2.0842,300,1,55,-23.282,13.672,0
5.55,2.0195,300,1,55.5,-23.282,13.672,0
5.6,2.0026,300,1,56,-23.282,13.672,0
5.65,2.0355,300,1,56.5,-23.282,13.672,0
5.7,2.1108,300,1,57,-23.282,13.672,0
5.75,2.2022,300,1,57.5,-23.282,13.672,0
5.8,2.2611,300,1,58,-23.282,13.672,0
5.85,2.2425,300,1,58.5,-23.282,13.672,0
5.9,2.1367,300,1,59,-23.282,13.672,0
5.95,1.9674,300,1,59.5,-23.282,13.672,0
6,1.7629,300,1,60,-23.282,13.672,0
6.05,1.5354,300,1,60.5,-23.282,13.672,0
6.1,1.3034,300,1,61,-23.282,13.672,0
6.15,1.1209,300,1,61.5,-23.282,13.672,0
6.2,1.0188,300,1,62,-23.282,13.672,0
6.25,0.98532,300,1,62.5,-23.282,13.672,0
6.3,1.1061,300,1,63,-23.282,13.672,0
6.35,1.6013,300,1,63.5,-23.282,13.672,0
6.4,2.4345,300,1,64,-23.282,13.672,0
6.45,3.5838,300,1,64.5,-23.282,13.672,0
6.5,4.4829,300,1,65,-23.282,13.672,0
6.55,5.1616,300,1,65.5,-23.282,13.672,0
6.6,4.8908,300,1,66,-23.282,13.672,0
6.65,4.5873,300,1,66.5,-23.282,13.672,0
6.7,4.1608,300,1,67,-23.282,13.672,0
6.75,3.5557,300,1,67.5,-23.282,13.672,0
6.8,2.9493,300,1,68,-23.282,13.672,0
6.85,2.3212,300,1,68.5,-23.282,13.672,0
6.9,2.0003,300,1,69,-23.282,13.672,0
6.95,2.0699,300,1,69.5,-23.282,13.672,0
7,2.3949,300,1,70,-23.282,13.672,0
7.05,2.6461,300,1,70.5,-23.282,13.672,0
7.1,2.8855,300,1,71,-23.282,13.672,0
7.15,2.3721,300,1,71.5,-23.282,13.672,0
7.2,2.3731,300,1,72,-23.282,13.672,0
7.25,3.3002,300,1,72.5,-23.282,13.672,0
7.3,3.9218,300,1,73,-23.282,13.672,0
7.35,3.5044,300,1,73.5,-23.282,13.672,0
7.4,3.0555,300,1,74,-23.282,13.672,0
7.45,2.6313,300,1,74.5,-23.282,13.672,0
7.5,2.4283,300,1,75,-23.282,13.672,0
7.55,2.5899,300,1,75.5,-23.282,13.672,0
7.6,3.0903,300,1,76,-23.282,13.672,0
7.65,3.7279,300,1,76.5,-23.282,13.672,0
7.7,4.1043,300,1,77,-23.282,13.672,0
7.75,4.8814,300,1,77.5,-23.282,13.672,0
7.8,6.5311,300,1,78,-23.282,13.672,0
7.85,5.4907,300,1,78.5,-23.282,13.672,0
7.9,6.497,300,1,79,-23.282,13.672,0
7.95,7.066,300,1,79.5,-23.282,13.672,0
8,7.5244,300,1,80,-23.282,13.672,0
8.05,8.8377,300,1,80.5,-23.282,13.672,0
8.1,9.6005,300,1,81,-23.282,13.672,0
8.15,9.8317,300,1,81.5,-23.282,13.672,0
8.2,8.0009,300,1,82,-23.282,13.672,0
8.25,9.4514,300,1,82.5,-23.282,13.672,0
8.3,8.1601,300,1,83,-23.282,13.672,0
8.35,6.6864,300,1,83.5,-23.282,13.672,0
8.4,8.8579,300,1,84,-23.282,13.672,0
8.45,7.364,300,1,84.5,-23.282,13.672,0
8.5,8.2104,300,1,85,-23.282,13.672,0
8.55,12.894,300,1,85.5,-23.282,13.672,0
8.6,12.159,300,1,86,-23.282,13.672,0
8.65,12.344,300,1,86.5,-23.282,13.672,0
8.7,12.993,300,1,87,-23.282,13.672,0
8.75,12.513,300,1,87.5,-23.282,13.672,0
8.8,11.193,300,1,88,-23.282,13.672,0
8.85,10.15,300,1,88.5,-23.282,13.672,0
8.9,8.5573,300,1,89,-23.282,13.672,0
