"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.013802,200,1,0.5,-4.1647,26.677,0
0.1,0.027604,200,1,1,-4.1647,26.677,0
0.15,0.041406,200,1,1.5,-4.1647,26.677,0
0.2,0.055208,200,1,2,-4.1647,26.677,0
0.25,0.06901,200,1,2.5,-4.1647,26.677,0
0.3,0.082812,200,1,3,-4.1647,26.677,0
0.35,0.096615,200,1,3.5,-4.1647,26.677,0
0.4,0.11042,200,1,4,-4.1647,26.677,0
0.45,0.12422,200,1,4.5,-4.1647,26.677,0
0.5,0.13802,200,1,5,-4.1647,26.677,0
0.55,0.15182,200,1,5.5,-4.1647,26.677,0
0.6,0.16563,200,1,6,-4.1647,26.677,0
0.65,0.17943,200,1,6.5,-4.1647,26.677,0
0.7,0.19323,200,1,7,-4.1647,26.677,0
0.75,0.20704,200,1,7.5,-4.1647,26.677,0
0.8,0.22084,200,1,8,-4.1647,26.677,0
0.85,0.23464,200,1,8.5,-4.1647,26.677,0
0.9,0.24844,200,1,9,-4.1647,26.677,0
0.95,0.26225,200,1,9.5,-4.1647,26.677,0
1,0.27605,200,1,10,-4.1647,26.677,0
1.05,0.28986,200,1,10.5,-4.1647,26.677,0
1.1,0.30366,200,1,11,-4.1647,26.677,0
1.15,0.31746,200,1,11.5,-4.1647,26.677,0
1.2,0.33127,200,1,12,-4.1647,26.677,0
1.25,0.34507,200,1,12.5,-4.1647,26.677,0
1.3,0.35887,200,1,13,-4.1647,26.677,0
1.35,0.37268,200,1,13.5,-4.1647,26.677,0
1.4,0.38648,200,1,14,-4.1647,26.677,0
1.45,0.40028,200,1,14.5,-4.1647,26.677,0
1.5,0.41409,200,1,15,-4.1647,26.677,0
1.55,0.42789,200,1,15.5,-4.1647,26.677,0
1.6,0.44169,200,1,16,-4.1647,26.677,0
1.65,0.45549,200,1,16.5,-4.1647,26.677,0
1.7,0.46929,200,1,17,-4.1647,26.677,0
1.75,0.48308,200,1,17.5,-4.1647,26.677,0
1.8,0.49688,200,1,18,-4.1647,26.677,0
1.85,0.51068,200,1,18.5,-4.1647,26.677,0
1.9,0.52447,200,1,19,-4.1647,26.677,0
1.95,0.53827,200,1,19.5,-4.1647,26.677,0
2,0.55207,200,1,20,-4.1647,26.677,0
2.05,0.56587,200,1,20.5,-4.1647,26.677,0
2.1,0.57968,200,1,21,-4.1647,26.677,0
2.15,0.59349,200,1,21.5,-4.1647,26.677,0
2.2,0.6073,200,1,22,-4.1647,26.677,0
2.25,0.62112,200,1,22.5,-4.1647,26.677,0
2.3,0.63494,200,1,23,-4.1647,26.677,0
2.35,0.64876,200,1,23.5,-4.1647,26.677,0
2.4,0.66259,200,1,24,-4.1647,26.677,0
2.45,0.67641,200,1,24.5,-4.1647,26.677,0
2.5,0.69024,200,1,25,-4.1647,26.677,0
2.55,0.70406,200,1,25.5,-4.1647,26.677,0
2.6,0.71788,200,1,26,-4.1647,26.677,0
2.65,0.73169,200,1,26.5,-4.1647,26.677,0
2.7,0.74549,200,1,27,-4.1647,26.677,0
2.75,0.75928,200,1,27.5,-4.1647,26.677,0
2.8,0.77306,200,1,28,-4.1647,26.677,0
2.85,0.78683,200,1,28.5,-4.1647,26.677,0
2.9,0.80059,200,1,29,-4.1647,26.677,0
