"D_:0","D_:1","D_:2","s11","s22","s12","D1","D2","E1","E2","EMag","Psi","PedigreeNodeId","Result","Gradients:0","Gradients:1","Gradients:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,-6.0867e-05,6.0867e-05,-2.691e-14,-3.7471e-16,-0.011033,-1.1616e-16,-0.011033,0.011033,0.1,81,-0.1,0,-0.011033,0,1,0.1,0,10,0
0,0,0,-0.00024349,0.00024345,3.6166e-13,6.7262e-15,-0.022067,-2.2412e-16,-0.022067,0.022067,0.2,81,-0.2,0,-0.022067,0,1,0.2,0,10,0
0,0,0,-0.00058249,0.00051303,5.7708e-10,1.6634e-11,-0.0331,-3.8473e-16,-0.0331,0.0331,0.3,81,-0.3,0,-0.0331,0,1,0.3,0,10,0
0,0,0,-0.0012767,0.00067031,2.8152e-09,1.082e-10,-0.044133,-5.3768e-16,-0.044133,0.044133,0.4,81,-0.4,0,-0.044133,0,1,0.4,0,10,0
0,0,0,-0.0023213,0.00071991,7.5487e-09,3.6266e-10,-0.055167,-6.0899e-16,-0.055167,0.055167,0.5,81,-0.5,2.7387e-20,-0.055167,0,1,0.5,0,10,0
0,0,0,-0.0037283,0.00064977,1.5873e-08,9.1509e-10,-0.066201,-6.9431e-16,-0.0662,0.0662,0.6,81,-0.6,0,-0.066201,0,1,0.6,0,10,0
0,0,0,-0.0055277,0.00042979,2.8625e-08,1.9254e-09,-0.077235,-9.5675e-16,-0.077234,0.077234,0.7,81,-0.7,0,-0.077235,0,1,0.7,0,10,0
0,0,0,-0.0078999,-0.00012072,4.6711e-08,3.5907e-09,-0.088269,-8.7007e-16,-0.088269,0.088269,0.8,81,-0.8,0,-0.088269,0,1,0.8,0,10,0
0,0,0,-0.010866,-0.0010226,7.0825e-08,6.125e-09,-0.099304,-1.1792e-15,-0.099303,0.099303,0.9,81,-0.9,4.9322e-20,-0.099304,0,1,0.9,0,10,0
0,0,0,-0.014353,-0.0022028,1.0121e-07,9.7257e-09,-0.11034,-1.3188e-15,-0.11034,0.11034,1,81,-1,-5.4818e-20,-0.11034,0,1,1,0,10,0
