"D_:0","D_:1","D_:2","s11","s22","s12","D1","D2","E1","E2","EMag","Psi","PedigreeNodeId","Result","Gradients:0","Gradients:1","Gradients:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
4.0679e-08,2.7563e-07,0,-0.00036695,4.2066e-06,2.3218e-05,-0.0012016,-0.019369,-0.0012016,-0.019369,0.019441,0,709,-0,-0.0012354,-0.0194,0,1,0.1,0.12558,1.9961,0
4.1119e-07,2.8199e-06,0,-0.001491,-1.244e-05,9.2041e-05,-0.0024033,-0.038738,-0.0024033,-0.038737,0.038883,0,709,-0,-0.0024708,-0.0388,0,1,0.2,0.12558,1.9961,0
1.6699e-06,1.1799e-05,0,-0.003353,-4.7202e-05,0.00020506,-0.0036051,-0.058107,-0.0036049,-0.058106,0.058324,0,709,-0,-0.0037062,-0.0582,0,1,0.3,0.12558,1.9961,0
4.5751e-06,3.3523e-05,0,-0.0059283,-0.00010099,0.00036063,-0.0048071,-0.077478,-0.0048064,-0.077474,0.077764,0,709,-0,-0.0049417,-0.077601,0,1,0.4,0.12559,1.9961,0
1.0013e-05,7.6268e-05,0,-0.0091871,-0.00017643,0.00055683,-0.0060096,-0.096853,-0.0060079,-0.09684,0.097203,0,709,-0,-0.0061771,-0.097002,0,1,0.5,0.12559,1.9961,0
1.8919e-05,0.00014986,0,-0.013106,-0.00028646,0.00079163,-0.0072127,-0.11623,-0.0072092,-0.1162,0.11664,0,709,-0,-0.0074128,-0.1164,0,1,0.6,0.1256,1.9962,0
3.2142e-05,0.00026476,0,-0.01765,-0.00043149,0.0010633,-0.0084166,-0.13563,-0.0084103,-0.13556,0.13607,0,709,-0,-0.0086489,-0.13581,0,1,0.7,0.12561,1.9963,0
5.0416e-05,0.00043159,0,-0.022795,-0.00061843,0.0013706,-0.0096217,-0.15503,-0.009611,-0.15492,0.1555,0,709,-0,-0.009886,-0.15522,0,1,0.8,0.12563,1.9965,0
7.4346e-05,0.00066057,0,-0.028526,-0.00085674,0.0017126,-0.010828,-0.17446,-0.010811,-0.17427,0.17492,0,709,-0,-0.011125,-0.17464,0,1,0.9,0.12566,1.9967,0
0.00010435,0.00096072,0,-0.034828,-0.0011461,0.0020887,-0.012036,-0.19391,-0.012011,-0.19361,0.19433,0,709,-0,-0.012366,-0.19406,0,1,1,0.12569,1.997,0
0.00014069,0.0013397,0,-0.041692,-0.0014834,0.0024987,-0.013246,-0.2134,-0.01321,-0.21294,0.21374,0,709,-0,-0.01361,-0.2135,0,1,1.1,0.12572,1.9974,0
0.00018352,0.0018039,0,-0.049113,-0.0018627,0.0029422,-0.014458,-0.23292,-0.014409,-0.23226,0.23313,0,709,-0,-0.014857,-0.23295,0,1,1.2,0.12576,1.9979,0
0.00023291,0.0023588,0,-0.057103,-0.0022841,0.0034182,-0.015674,-0.25249,-0.015607,-0.25158,0.25252,0,709,-0,-0.016109,-0.25241,0,1,1.3,0.12581,1.9984,0
0.00028872,0.0030091,0,-0.065679,-0.0027502,0.0039264,-0.016893,-0.2721,-0.016805,-0.27088,0.2719,0,709,-0,-0.017367,-0.2719,0,1,1.4,0.12587,1.9991,0
