"D_:0","D_:1","D_:2","s11","s22","s12","D1","D2","E1","E2","EMag","Psi","PedigreeNodeId","Result","Gradients:0","Gradients:1","Gradients:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,2.2204e-16,2.2204e-16,-1.5035e-19,0,0,0,0,0,0,399,-0,0,0,0,1,0.1,-10,0.25,0
0,0,0,1.5409e-07,1.5353e-07,-4.9122e-11,0,0,0,0,0,0,399,-0,0,0,0,1,0.2,-10,0.25,0
0,0,0,0.0019097,0.0019028,-3.2664e-07,0,0,0,0,0,0,399,-0,0,0,0,1,0.3,-10,0.25,0
0,0,0,0.047253,0.047079,-1.109e-05,0,0,0,0,0,0,399,-0,0,0,0,1,0.4,-10,0.25,0
0,0,0,0.092639,0.092276,-4.3881e-05,0,0,0,0,0,0,399,-0,0,0,0,1,0.5,-10,0.25,0
0,0,0,0.13935,0.13877,-9.5028e-05,0,0,0,0,0,0,399,-0,0,0,0,1,0.6,-10,0.25,0
0,0,0,0.19852,0.19768,-0.00016437,0,0,0,0,0,0,399,-0,0,0,0,1,0.7,-10,0.25,0
0,0,0,0.26825,0.26708,-0.00024566,0,0,0,0,0,0,399,-0,0,0,0,1,0.8,-10,0.25,0
0,0,0,0.37788,0.37634,-0.00024739,0,0,0,0,0,0,399,-0,0,0,0,1,0.9,-10,0.25,0
0,0,0,0.48724,0.48531,-0.00025032,7.3392e-17,1.5999e-20,7.3454e-17,-6.5564e-31,7.3454e-17,6.6613e-16,399,-6.6613e-16,7.3392e-17,1.6628e-34,0,1,1,-10,0.25,0
0,0,0,0.57952,0.57713,-0.00027856,0.011013,2.6717e-06,0.011024,-7.8594e-17,0.011024,0.1,399,-0.1,0.011013,3.6865e-22,0,1,1.1,-10,0.25,0
0,0,0,0.65133,0.6483,-0.00032131,0.022018,6.161e-06,0.022043,-1.8969e-16,0.022043,0.2,399,-0.2,0.022018,3.1483e-20,0,1,1.2,-10,0.25,0
0,0,0,0.74123,0.73728,-0.00031911,0.033019,9.1758e-06,0.03306,-2.4256e-16,0.03306,0.3,399,-0.3,0.033019,1.1496e-20,0,1,1.3,-10,0.25,0
0,0,0,0.78998,0.78504,-0.00028667,0.044016,1.0988e-05,0.044074,-3.071e-16,0.044074,0.4,399,-0.4,0.044016,-1.9768e-20,0,1,1.4,-10,0.25,0
0,0,0,0.77675,0.7708,-0.0002366,0.055015,1.1335e-05,0.055085,-4.4471e-16,0.055085,0.5,399,-0.5,0.055015,3.1038e-20,0,1,1.5,-10,0.25,0
0,0,0,0.77287,0.76568,-0.0001757,0.06602,1.0102e-05,0.066101,-3.8514e-16,0.066101,0.6,399,-0.6,0.06602,-3.7071e-20,0,1,1.6,-10,0.25,0
0,0,0,0.75681,0.74826,-2.2784e-05,0.077034,1.5284e-06,0.077122,-6.0003e-16,0.077122,0.7,399,-0.7,0.077034,-3.7173e-20,0,1,1.7,-10,0.25,0
