"D_:0","D_:1","D_:2","s11","s22","s12","D1","D2","E1","E2","EMag","Psi","PedigreeNodeId","Result","Gradients:0","Gradients:1","Gradients:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
-1.11847e-07,1.44034e-08,0.00000e+00,-1.34977e-05,-2.89530e-04,-7.82766e-06,1.66385e-02,-4.75563e-04,1.66384e-02,-4.75562e-04,1.66580e-02,1.19259e-02,1424,-1.19259e-02,1.66395e-02,-4.76290e-04,0.00000e+00,1,1.00000e-01,-2.67932e+00,8.53882e-02,0.00000e+00
-1.50310e-06,2.15715e-07,0.00000e+00,-8.90438e-05,-1.18709e-03,-3.05111e-05,3.32772e-02,-9.51183e-04,3.32771e-02,-9.51155e-04,3.33161e-02,2.38517e-02,1424,-2.38517e-02,3.32791e-02,-9.52614e-04,0.00000e+00,1,2.00000e-01,-2.67932e+00,8.53884e-02,0.00000e+00
-6.91461e-06,1.03321e-06,0.00000e+00,-2.50234e-04,-2.69877e-03,-6.56913e-05,4.99174e-02,-1.42710e-03,4.99164e-02,-1.42689e-03,4.99750e-02,3.57769e-02,1424,-3.57769e-02,4.99199e-02,-1.42918e-03,0.00000e+00,1,3.00000e-01,-2.67933e+00,8.53892e-02,0.00000e+00
-2.00877e-05,3.07311e-06,0.00000e+00,-5.26866e-04,-4.82702e-03,-1.09540e-04,6.65613e-02,-1.90382e-03,6.65575e-02,-1.90294e-03,6.66355e-02,4.77006e-02,1424,-4.77006e-02,6.65635e-02,-1.90630e-03,0.00000e+00,1,4.00000e-01,-2.67934e+00,8.53912e-02,0.00000e+00
-4.51986e-05,7.03860e-06,0.00000e+00,-9.16277e-04,-7.53395e-03,-1.57062e-04,8.32118e-02,-2.38203e-03,8.32007e-02,-2.37938e-03,8.32983e-02,5.96220e-02,1424,-5.96220e-02,8.32118e-02,-2.38439e-03,0.00000e+00,1,5.00000e-01,-2.67936e+00,8.53952e-02,0.00000e+00
-8.69745e-05,1.37144e-05,0.00000e+00,-1.41087e-03,-1.07714e-02,-2.02861e-04,9.98722e-02,-2.86249e-03,9.98454e-02,-2.85605e-03,9.99625e-02,7.15404e-02,1424,-7.15404e-02,9.98662e-02,-2.86375e-03,0.00000e+00,1,6.00000e-01,-2.67941e+00,8.54019e-02,0.00000e+00
-1.51146e-04,2.39699e-05,0.00000e+00,-1.99215e-03,-1.44789e-02,-2.42513e-04,1.16546e-01,-3.34594e-03,1.16490e-01,-3.33263e-03,1.16627e-01,8.34554e-02,1424,-8.34554e-02,1.16528e-01,-3.34466e-03,0.00000e+00,1,7.00000e-01,-2.67947e+00,8.54121e-02,0.00000e+00
-2.44730e-04,3.86825e-05,0.00000e+00,-2.67666e-03,-1.86356e-02,-2.74087e-04,1.33238e-01,-3.83299e-03,1.33133e-01,-3.80868e-03,1.33289e-01,9.53667e-02,1424,-9.53667e-02,1.33199e-01,-3.82760e-03,0.00000e+00,1,8.00000e-01,-2.67956e+00,8.54268e-02,0.00000e+00
-3.75566e-04,5.85128e-05,0.00000e+00,-3.49582e-03,-2.32469e-02,-2.98859e-04,1.49953e-01,-4.32400e-03,1.49774e-01,-4.28384e-03,1.49949e-01,1.07273e-01,1424,-1.07273e-01,1.49882e-01,-4.31304e-03,0.00000e+00,1,9.00000e-01,-2.67969e+00,8.54467e-02,0.00000e+00
-5.51337e-04,8.36330e-05,0.00000e+00,-4.48740e-03,-2.83405e-02,-3.20472e-04,1.66699e-01,-4.81913e-03,1.66413e-01,-4.75793e-03,1.66607e-01,1.19174e-01,1424,-1.19174e-01,1.66580e-01,-4.80146e-03,0.00000e+00,1,1.00000e+00,-2.67987e+00,8.54718e-02,0.00000e+00
-7.78588e-04,1.13642e-04,0.00000e+00,-5.64531e-03,-3.39154e-02,-3.42845e-04,1.83481e-01,-5.31850e-03,1.83050e-01,-5.23094e-03,1.83263e-01,1.31068e-01,1424,-1.31068e-01,1.83295e-01,-5.29353e-03,0.00000e+00,1,1.10000e+00,-2.68010e+00,8.55018e-02,0.00000e+00
-1.06259e-03,1.47854e-04,0.00000e+00,-6.95205e-03,-3.99668e-02,-3.68096e-04,2.00303e-01,-5.82258e-03,1.99686e-01,-5.70306e-03,1.99919e-01,1.42954e-01,1424,-1.42954e-01,2.00032e-01,-5.78962e-03,0.00000e+00,1,1.20000e+00,-2.68038e+00,8.55360e-02,0.00000e+00
-1.40797e-03,1.85868e-04,0.00000e+00,-8.36873e-03,-4.64651e-02,-3.95744e-04,2.17172e-01,-6.33238e-03,2.16322e-01,-6.17464e-03,2.16572e-01,1.54831e-01,1424,-1.54831e-01,2.16791e-01,-6.29023e-03,0.00000e+00,1,1.30000e+00,-2.68073e+00,8.55740e-02,0.00000e+00
-1.81975e-03,2.28044e-04,0.00000e+00,-9.88765e-03,-5.33990e-02,-4.23362e-04,2.34092e-01,-6.84940e-03,2.32956e-01,-6.64611e-03,2.33225e-01,1.66700e-01,1424,-1.66700e-01,2.33578e-01,-6.79587e-03,0.00000e+00,1,1.40000e+00,-2.68114e+00,8.56162e-02,0.00000e+00
-2.30396e-03,2.75502e-04,0.00000e+00,-1.15320e-02,-6.07735e-02,-4.47898e-04,2.51071e-01,-7.37529e-03,2.49588e-01,-7.11778e-03,2.49876e-01,1.78559e-01,1424,-1.78559e-01,2.50395e-01,-7.30740e-03,0.00000e+00,1,1.50000e+00,-2.68162e+00,8.56637e-02,0.00000e+00
-2.86744e-03,3.29585e-04,0.00000e+00,-1.33587e-02,-6.86186e-02,-4.66691e-04,2.68120e-01,-7.91140e-03,2.66220e-01,-7.58963e-03,2.66526e-01,1.90407e-01,1424,-1.90407e-01,2.67248e-01,-7.82608e-03,0.00000e+00,1,1.60000e+00,-2.68219e+00,8.57177e-02,0.00000e+00
-3.51711e-03,3.91130e-04,0.00000e+00,-1.54109e-02,-7.69538e-02,-4.78017e-04,2.85247e-01,-8.45861e-03,2.82848e-01,-8.06117e-03,2.83173e-01,2.02244e-01,1424,-2.02244e-01,2.84140e-01,-8.35253e-03,0.00000e+00,1,1.70000e+00,-2.68284e+00,8.57793e-02,0.00000e+00
-4.25928e-03,4.60098e-04,0.00000e+00,-1.76931e-02,-8.57725e-02,-4.81523e-04,3.02460e-01,-9.01723e-03,2.99473e-01,-8.53155e-03,2.99815e-01,2.14069e-01,1424,-2.14069e-01,3.01074e-01,-8.88748e-03,0.00000e+00,1,1.80000e+00,-2.68358e+00,8.58483e-02,0.00000e+00
-5.09949e-03,5.35757e-04,0.00000e+00,-2.01892e-02,-9.50669e-02,-4.78659e-04,3.19765e-01,-9.58715e-03,3.16091e-01,-8.99982e-03,3.16452e-01,2.25884e-01,1424,-2.25884e-01,3.18054e-01,-9.43145e-03,0.00000e+00,1,1.90000e+00,-2.68442e+00,8.59239e-02,0.00000e+00
-6.04290e-03,6.17248e-04,0.00000e+00,-2.28668e-02,-1.04828e-01,-4.72576e-04,3.37169e-01,-1.01681e-02,3.32706e-01,-9.46539e-03,3.33084e-01,2.37689e-01,1424,-2.37689e-01,3.35083e-01,-9.98504e-03,0.00000e+00,1,2.00000e+00,-2.68536e+00,8.60054e-02,0.00000e+00
-7.09476e-03,7.04071e-04,0.00000e+00,-2.57128e-02,-1.15074e-01,-4.66867e-04,3.54680e-01,-1.07603e-02,3.49319e-01,-9.92824e-03,3.49714e-01,2.49484e-01,1424,-2.49484e-01,3.52168e-01,-1.05494e-02,0.00000e+00,1,2.10000e+00,-2.68641e+00,8.60922e-02,0.00000e+00
-8.26050e-03,7.96208e-04,0.00000e+00,-2.87507e-02,-1.25855e-01,-4.63463e-04,3.72304e-01,-1.13648e-02,3.65934e-01,-1.03889e-02,3.66347e-01,2.61269e-01,1424,-2.61269e-01,3.69314e-01,-1.11258e-02,0.00000e+00,1,2.20000e+00,-2.68758e+00,8.61844e-02,0.00000e+00
-9.54546e-03,8.93942e-04,0.00000e+00,-3.20167e-02,-1.37221e-01,-4.61053e-04,3.90053e-01,-1.19839e-02,3.82556e-01,-1.08482e-02,3.82985e-01,2.73043e-01,1424,-2.73043e-01,3.86528e-01,-1.17154e-02,0.00000e+00,1,2.30000e+00,-2.68886e+00,8.62821e-02,0.00000e+00
