"D_:0","D_:1","D_:2","s11","s22","s12","D1","D2","E1","E2","EMag","Psi","PedigreeNodeId","Result","E_field:0","E_field:1","E_field:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.01165,0.45082,0,-3.7154,2.8719,0.81637,-0.24096,-3.0671,-0.14735,-2.4301,2.4383,0,709,-0,-0.35337,-2.7591,0,1,15.6,0.13723,2.4469,0
0.012136,0.46511,0,-3.8633,2.9012,0.85794,-0.24794,-3.1271,-0.1487,-2.4556,2.4639,0,709,-0,-0.36689,-2.801,0,1,15.7,0.13772,2.4612,0
0.0126,0.47909,0,-4.0148,2.9323,0.9029,-0.25535,-3.1886,-0.15007,-2.4817,2.49,0,709,-0,-0.38149,-2.8438,0,1,15.8,0.13818,2.4751,0
0.01304,0.49313,0,-4.1696,2.9658,0.95066,-0.26232,-3.254,-0.15144,-2.5075,2.5158,0,709,-0,-0.39675,-2.888,0,1,15.9,0.13862,2.4892,0
0.013513,0.50751,0,-4.3266,3.0013,1.0018,-0.26924,-3.3235,-0.15275,-2.5325,2.5408,0,709,-0,-0.41301,-2.9338,0,1,16,0.13909,2.5036,0
0.014148,0.52268,0,-4.4846,3.0378,1.0581,-0.27776,-3.398,-0.15399,-2.5561,2.5645,0,709,-0,-0.4314,-2.981,0,1,16.1,0.13973,2.5187,0
0.014992,0.53924,0,-4.6485,3.071,1.1196,-0.28761,-3.4798,-0.15511,-2.5777,2.586,0,709,-0,-0.4518,-3.0302,0,1,16.2,0.14057,2.5353,0
0.01609,0.55766,0,-4.8183,3.1008,1.1873,-0.2989,-3.5712,-0.15605,-2.5964,2.6048,0,709,-0,-0.47464,-3.0818,0,1,16.3,0.14167,2.5537,0
0.01744,0.57825,0,-4.9939,3.1291,1.2628,-0.31135,-3.675,-0.15679,-2.6121,2.6204,0,709,-0,-0.50037,-3.1363,0,1,16.4,0.14302,2.5743,0
0.018977,0.60118,0,-5.1784,3.1547,1.3455,-0.32357,-3.7935,-0.15732,-2.6247,2.6329,0,709,-0,-0.52852,-3.1946,0,1,16.5,0.14456,2.5972,0
0.020758,0.62634,0,-5.3698,3.1786,1.4385,-0.33738,-3.9259,-0.15766,-2.6347,2.643,0,709,-0,-0.56048,-3.2564,0,1,16.6,0.14634,2.6224,0
0.02282,0.65359,0,-5.5685,3.2008,1.5435,-0.35414,-4.0723,-0.15785,-2.6431,2.6512,0,709,-0,-0.59716,-3.3223,0,1,16.7,0.1484,2.6496,0
0.025173,0.68272,0,-5.7765,3.2189,1.6624,-0.37493,-4.2328,-0.15791,-2.6505,2.6586,0,709,-0,-0.63932,-3.3927,0,1,16.8,0.15075,2.6788,0
0.027858,0.71334,0,-5.9941,3.2316,1.7985,-0.4019,-4.4068,-0.15788,-2.6577,2.6656,0,709,-0,-0.68865,-3.4676,0,1,16.9,0.15344,2.7094,0
0.030797,0.74522,0,-6.218,3.2413,1.9536,-0.43459,-4.5988,-0.15777,-2.6646,2.6723,0,709,-0,-0.74607,-3.5491,0,1,17,0.15638,2.7413,0
