"D_:0","D_:1","D_:2","s11","s22","s12","D1","D2","E1","E2","EMag","Psi","PedigreeNodeId","Result","E_field:0","E_field:1","E_field:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,1.1751e-11,1.1786e-11,-1.4737e-15,0,0,0,0,0,0,81,-0,0,0,0,1,0.1,0,10,0
0,0,0,2.9843e-05,2.9914e-05,-8.9338e-10,0,0,0,0,0,0,81,-0,0,0,0,1,0.2,0,10,0
0,0,0,0.020892,0.020942,-2.1975e-07,0,0,0,0,0,0,81,-0,0,0,0,1,0.3,0,10,0
0,0,0,0.072225,0.072411,-3.555e-07,0,0,0,0,0,0,81,-0,0,0,0,1,0.4,0,10,0
0,0,0,0.1248,0.12514,-7.1578e-07,0,0,0,0,0,0,81,-0,0,0,0,1,0.5,0,10,0
0,0,0,0.1798,0.18033,-1.0793e-06,0,0,0,0,0,0,81,-0,0,0,0,1,0.6,0,10,0
0,0,0,0.26294,0.2637,-1.3987e-06,0,0,0,0,0,0,81,-0,0,0,0,1,0.7,0,10,0
0,0,0,0.38485,0.3859,-1.8158e-06,0,0,0,0,0,0,81,-0,0,0,0,1,0.8,0,10,0
0,0,0,0.47495,0.47622,-1.9764e-06,0,0,0,0,0,0,81,-0,0,0,0,1,0.9,0,10,0
0,0,0,0.56213,0.56361,-2.0612e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1,0,10,0
0,0,0,0.643,0.64468,-2.0784e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.1,0,10,0
0,0,0,0.72289,0.72473,-1.9058e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.2,0,10,0
0,0,0,0.75406,0.75594,-1.9251e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.3,0,10,0
0,0,0,0.79542,0.79735,-1.6946e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.4,0,10,0
0,0,0,0.82399,0.82596,-1.6494e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.5,0,10,0
0,0,0,0.81513,0.81708,-1.7314e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.6,0,10,0
0,0,0,0.79903,0.80093,-1.7914e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.7,0,10,0
0,0,0,0.81652,0.81844,-1.9153e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.8,0,10,0
0,0,0,0.84202,0.844,-1.8064e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.9,0,10,0
0,0,0,0.8612,0.86324,-2.3098e-06,-2.9488e-22,-1.4661e-16,-1.5412e-30,-1.4674e-16,1.4674e-16,1.3323e-15,81,-1.3323e-15,7.7495e-35,-1.4661e-16,0,1,2,0,10,0
0,0,0,0.89227,0.89455,-2.742e-06,-2.6273e-08,-0.011003,-1.1506e-16,-0.011014,0.011014,0.1,81,-0.1,0,-0.011003,0,1,2.1,0,10,0
0,0,0,0.95712,0.95995,-3.1516e-06,-6.0386e-08,-0.022004,-2.0468e-16,-0.022026,0.022026,0.2,81,-0.2,2.9135e-21,-0.022004,0,1,2.2,0,10,0
0,0,0,1.0153,1.0189,-3.7705e-06,-1.0835e-07,-0.033001,-3.5534e-16,-0.033037,0.033037,0.3,81,-0.3,1.5671e-20,-0.033001,0,1,2.3,0,10,0
0,0,0,1.0524,1.057,-4.524e-06,-1.7331e-07,-0.043994,-4.9378e-16,-0.044044,0.044044,0.4,81,-0.4,-1.3561e-20,-0.043994,0,1,2.4,0,10,0
0,0,0,1.0985,1.1043,-4.8622e-06,-2.328e-07,-0.054986,-5.7839e-16,-0.055051,0.055051,0.5,81,-0.5,-5.3046e-21,-0.054986,0,1,2.5,0,10,0
0,0,0,1.1477,1.1548,-4.8678e-06,-2.7966e-07,-0.06598,-7.0504e-16,-0.06606,0.06606,0.6,81,-0.6,1.1147e-20,-0.06598,0,1,2.6,0,10,0
0,0,0,1.1431,1.1517,-4.6083e-06,-3.0888e-07,-0.076977,-8.1547e-16,-0.077069,0.077069,0.7,81,-0.7,5.519e-20,-0.076977,0,1,2.7,0,10,0
0,0,0,1.081,1.0913,-4.022e-06,-3.0811e-07,-0.087978,-8.6315e-16,-0.088078,0.088078,0.8,81,-0.8,3.8541e-23,-0.087978,0,1,2.8,0,10,0
0,0,0,1.0696,1.0819,-3.3353e-06,-2.8748e-07,-0.098987,-1.1762e-15,-0.099096,0.099096,0.9,81,-0.9,4.7853e-20,-0.098987,0,1,2.9,0,10,0
0,0,0,1.0313,1.0458,-2.4293e-06,-2.3268e-07,-0.11,-1.2248e-15,-0.11012,0.11012,1,81,-1,8.5044e-21,-0.11,0,1,3,0,10,0
0,0,0,0.96175,0.9786,-8.3185e-07,-8.7657e-08,-0.12102,-1.3209e-15,-0.12114,0.12114,1.1,81,-1.1,0,-0.12102,0,1,3.1,0,10,0
0,0,0,0.87192,0.89135,1.2111e-06,1.3926e-07,-0.13205,-1.3819e-15,-0.13216,0.13216,1.2,81,-1.2,-2.5976e-20,-0.13205,0,1,3.2,0,10,0
0,0,0,0.85287,0.87529,4.4233e-06,5.5108e-07,-0.14308,-1.4266e-15,-0.1432,0.1432,1.3,81,-1.3,7.1586e-20,-0.14308,0,1,3.3,0,10,0
0,0,0,0.8035,0.82911,8.567e-06,1.1496e-06,-0.1541,-1.8809e-15,-0.15423,0.15423,1.4,81,-1.4,-1.0233e-20,-0.1541,0,1,3.4,0,10,0
0,0,0,0.77237,0.80145,1.3443e-05,1.9328e-06,-0.16512,-1.748e-15,-0.16525,0.16525,1.5,81,-1.5,-7.9335e-20,-0.16512,0,1,3.5,0,10,0
0,0,0,0.79106,0.82397,1.8793e-05,2.8823e-06,-0.17613,-1.8951e-15,-0.17628,0.17628,1.6,81,-1.6,-8.4536e-20,-0.17613,0,1,3.6,0,10,0
0,0,0,0.83634,0.87339,2.3174e-05,3.7761e-06,-0.18713,-2.2659e-15,-0.1873,0.1873,1.7,81,-1.7,1.2534e-19,-0.18713,0,1,3.7,0,10,0
0,0,0,0.85083,0.89222,2.6686e-05,4.6039e-06,-0.19813,-2.2738e-15,-0.19831,0.19831,1.8,81,-1.8,9.62e-20,-0.19813,0,1,3.8,0,10,0
0,0,0,0.88253,0.9285,2.6787e-05,4.8775e-06,-0.20911,-2.244e-15,-0.20932,0.20932,1.9,81,-1.9,6.6717e-20,-0.20911,0,1,3.9,0,10,0
0,0,0,0.95453,1.0054,2.3701e-05,4.5423e-06,-0.2201,-2.1967e-15,-0.22033,0.22033,2,81,-2,0,-0.2201,0,1,4,0,10,0
0,0,0,1.0265,1.0825,1.5315e-05,3.0816e-06,-0.23109,-2.389e-15,-0.23134,0.23134,2.1,81,-2.1,-1.2081e-19,-0.23109,0,1,4.1,0,10,0
0,0,0,1.0287,1.0899,2.424e-06,5.1094e-07,-0.24208,-2.6513e-15,-0.24235,0.24235,2.2,81,-2.2,8.1593e-20,-0.24208,0,1,4.2,0,10,0
0,0,0,1.0377,1.1044,-1.3525e-05,-2.9805e-06,-0.25309,-2.8673e-15,-0.25337,0.25337,2.3,81,-2.3,-7.3283e-20,-0.25309,0,1,4.3,0,10,0
0,0,0,1.0387,1.1111,-2.9578e-05,-6.8021e-06,-0.26411,-2.513e-15,-0.26441,0.26441,2.4,81,-2.4,1.4443e-19,-0.26411,0,1,4.4,0,10,0
0,0,0,1.0144,1.0926,-4.3039e-05,-1.0312e-05,-0.27516,-3.1018e-15,-0.27545,0.27545,2.5,81,-2.5,1.7213e-20,-0.27516,0,1,4.5,0,10,0
0,0,0,0.94601,1.0302,-4.9885e-05,-1.2432e-05,-0.28622,-3.5451e-15,-0.2865,0.2865,2.6,81,-2.6,1.0109e-19,-0.28622,0,1,4.6,0,10,0
0,0,0,0.90307,0.99359,-4.6657e-05,-1.2078e-05,-0.29729,-3.0855e-15,-0.29757,0.29757,2.7,81,-2.7,0,-0.29729,0,1,4.7,0,10,0
0,0,0,0.8545,0.95159,-3.3203e-05,-8.9158e-06,-0.30838,-3.346e-15,-0.30865,0.30865,2.8,81,-2.8,-5.7247e-20,-0.30838,0,1,4.8,0,10,0
0,0,0,0.75373,0.85757,-1.0986e-05,-3.0561e-06,-0.31948,-3.5573e-15,-0.31972,0.31972,2.9,81,-2.9,-1.6203e-19,-0.31948,0,1,4.9,0,10,0
0,0,0,0.68927,0.80018,1.6188e-05,4.6596e-06,-0.33057,-3.8769e-15,-0.3308,0.3308,3,81,-3,-1.6779e-19,-0.33057,0,1,5,0,10,0
0,0,0,0.67566,0.79398,4.1949e-05,1.248e-05,-0.34165,-3.9799e-15,-0.34189,0.34189,3.1,81,-3.1,1.5125e-19,-0.34165,0,1,5.1,0,10,0
0,0,0,0.67679,0.8028,6.0446e-05,1.8565e-05,-0.35272,-3.9715e-15,-0.35296,0.35296,3.2,81,-3.2,-4.2337e-20,-0.35272,0,1,5.2,0,10,0
0,0,0,0.63658,0.77048,6.707e-05,2.1245e-05,-0.36377,-3.9566e-15,-0.36402,0.36402,3.3,81,-3.3,1.5369e-20,-0.36377,0,1,5.3,0,10,0
0,0,0,0.66734,0.8095,5.9087e-05,1.9284e-05,-0.37481,-4.2794e-15,-0.37508,0.37508,3.4,81,-3.4,0,-0.37481,0,1,5.4,0,10,0
0,0,0,0.71547,0.86616,3.89e-05,1.3069e-05,-0.38583,-4.3482e-15,-0.38614,0.38614,3.5,81,-3.5,6.6689e-21,-0.38583,0,1,5.5,0,10,0
0,0,0,0.75946,0.91888,1.0194e-05,3.5226e-06,-0.39684,-3.8134e-15,-0.39718,0.39718,3.6,81,-3.6,3.0536e-19,-0.39684,0,1,5.6,0,10,0
0,0,0,0.79196,0.96034,-1.8175e-05,-6.4548e-06,-0.40786,-4.735e-15,-0.40822,0.40822,3.7,81,-3.7,-5.9697e-19,-0.40786,0,1,5.7,0,10,0
0,0,0,0.84592,1.0235,-4.1483e-05,-1.5131e-05,-0.41889,-4.1745e-15,-0.41928,0.41928,3.8,81,-3.8,1.9128e-19,-0.41889,0,1,5.8,0,10,0
0,0,0,0.86891,1.056,-5.3629e-05,-2.0077e-05,-0.42993,-4.6035e-15,-0.43035,0.43035,3.9,81,-3.9,-1.3158e-19,-0.42994,0,1,5.9,0,10,0
0,0,0,0.85539,1.052,-5.334e-05,-2.0483e-05,-0.44101,-4.8104e-15,-0.44142,0.44142,4,81,-4,-3.7013e-20,-0.44101,0,1,6,0,10,0
0,0,0,0.82015,1.0266,-4.1111e-05,-1.6184e-05,-0.45211,-4.6319e-15,-0.45251,0.45251,4.1,81,-4.1,0,-0.45211,0,1,6.1,0,10,0
0,0,0,0.82566,1.0422,-2.0021e-05,-8.0761e-06,-0.46325,-4.9822e-15,-0.46365,0.46365,4.2,81,-4.2,0,-0.46325,0,1,6.2,0,10,0
0,0,0,0.7609,0.98774,4.4328e-06,1.8312e-06,-0.47441,-5.5657e-15,-0.47478,0.47478,4.3,81,-4.3,1.0757e-19,-0.47441,0,1,6.3,0,10,0
0,0,0,0.67042,0.90776,2.9118e-05,1.2312e-05,-0.48561,-5.7885e-15,-0.48594,0.48594,4.4,81,-4.4,9.1207e-20,-0.48561,0,1,6.4,0,10,0
0,0,0,0.58179,0.82992,5.0579e-05,2.1881e-05,-0.49682,-5.6592e-15,-0.4971,0.4971,4.5,81,-4.5,-4.1498e-19,-0.49682,0,1,6.5,0,10,0
0,0,0,0.55093,0.81018,6.6298e-05,2.9329e-05,-0.50803,-5.8759e-15,-0.5083,0.5083,4.6,81,-4.6,-3.0286e-19,-0.50803,0,1,6.6,0,10,0
0,0,0,0.47929,0.74986,7.406e-05,3.3486e-05,-0.51924,-6.1594e-15,-0.51946,0.51946,4.7,81,-4.7,-1.3188e-19,-0.51924,0,1,6.7,0,10,0
0,0,0,0.41967,0.70185,7.2421e-05,3.3451e-05,-0.53043,-5.9395e-15,-0.53063,0.53063,4.8,81,-4.8,1.6677e-19,-0.53043,0,1,6.8,0,10,0
0,0,0,0.42189,0.71605,6.0887e-05,2.8715e-05,-0.5416,-6.493e-15,-0.54181,0.54181,4.9,81,-4.9,0,-0.5416,0,1,6.9,0,10,0
0,0,0,0.41892,0.72531,3.7841e-05,1.8214e-05,-0.55275,-6.4316e-15,-0.55297,0.55297,5,81,-5,0,-0.55275,0,1,7,0,10,0
0,0,0,0.41397,0.73281,5.1747e-06,2.541e-06,-0.56387,-7.1229e-15,-0.5641,0.5641,5.1,81,-5.1,-2.6758e-19,-0.56387,0,1,7.1,0,10,0
0,0,0,0.4478,0.77936,-3.0613e-05,-1.5327e-05,-0.57498,-5.9874e-15,-0.57523,0.57523,5.2,81,-5.2,-2.8037e-20,-0.57498,0,1,7.2,0,10,0
0,0,0,0.53148,0.87612,-6.3387e-05,-3.2349e-05,-0.58608,-6.6155e-15,-0.58639,0.58639,5.3,81,-5.3,-3.3068e-19,-0.58609,0,1,7.3,0,10,0
0,0,0,0.54151,0.89934,-8.4452e-05,-4.3917e-05,-0.5972,-6.0934e-15,-0.59752,0.59752,5.4,81,-5.4,-7.8987e-20,-0.5972,0,1,7.4,0,10,0
0,0,0,0.54679,0.91804,-8.832e-05,-4.6784e-05,-0.60833,-6.8155e-15,-0.60866,0.60866,5.5,81,-5.5,-1.7644e-20,-0.60833,0,1,7.5,0,10,0
0,0,0,0.57415,0.95914,-7.3223e-05,-3.9499e-05,-0.6195,-7.6534e-15,-0.61985,0.61985,5.6,81,-5.6,0,-0.6195,0,1,7.6,0,10,0
