"D_:0","D_:1","D_:2","s11","s22","s12","D1","D2","E1","E2","EMag","Psi","PedigreeNodeId","Result","E_field:0","E_field:1","E_field:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,1.1751e-11,1.1786e-11,-1.4737e-15,0,0,0,0,0,0,81,-0,0,0,0,1,0.1,0,10,0
0,0,0,2.9843e-05,2.9914e-05,-8.9338e-10,0,0,0,0,0,0,81,-0,0,0,0,1,0.2,0,10,0
0,0,0,0.020892,0.020942,-2.1975e-07,0,0,0,0,0,0,81,-0,0,0,0,1,0.3,0,10,0
0,0,0,0.072225,0.072411,-3.555e-07,0,0,0,0,0,0,81,-0,0,0,0,1,0.4,0,10,0
0,0,0,0.1248,0.12514,-7.1578e-07,0,0,0,0,0,0,81,-0,0,0,0,1,0.5,0,10,0
0,0,0,0.1798,0.18033,-1.0793e-06,0,0,0,0,0,0,81,-0,0,0,0,1,0.6,0,10,0
0,0,0,0.26294,0.2637,-1.3987e-06,0,0,0,0,0,0,81,-0,0,0,0,1,0.7,0,10,0
0,0,0,0.38485,0.3859,-1.8158e-06,0,0,0,0,0,0,81,-0,0,0,0,1,0.8,0,10,0
0,0,0,0.47495,0.47622,-1.9764e-06,0,0,0,0,0,0,81,-0,0,0,0,1,0.9,0,10,0
0,0,0,0.56213,0.56361,-2.0612e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1,0,10,0
0,0,0,0.643,0.64468,-2.0784e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.1,0,10,0
0,0,0,0.72289,0.72473,-1.9058e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.2,0,10,0
0,0,0,0.75406,0.75594,-1.9251e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.3,0,10,0
0,0,0,0.79542,0.79735,-1.6946e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.4,0,10,0
0,0,0,0.82399,0.82596,-1.6494e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.5,0,10,0
0,0,0,0.81513,0.81708,-1.7314e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.6,0,10,0
0,0,0,0.79903,0.80093,-1.7914e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.7,0,10,0
0,0,0,0.81652,0.81844,-1.9153e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.8,0,10,0
0,0,0,0.84202,0.844,-1.8064e-06,0,0,0,0,0,0,81,-0,0,0,0,1,1.9,0,10,0
0,0,0,0.8612,0.86324,-2.3098e-06,0,0,0,0,0,0,81,-0,0,0,0,1,2,0,10,0
0,0,0,0.89233,0.89449,-2.742e-06,0,0,0,0,0,0,81,-0,0,0,0,1,2.1,0,10,0
0,0,0,0.95739,0.95974,-3.1525e-06,0,0,0,0,0,0,81,-0,0,0,0,1,2.2,0,10,0
0,0,0,1.0363,1.0389,-3.993e-06,0,0,0,0,0,0,81,-0,0,0,0,1,2.3,0,10,0
0,0,0,1.1261,1.1289,-4.8856e-06,0,0,0,0,0,0,81,-0,0,0,0,1,2.4,0,10,0
0,0,0,1.2263,1.2294,-5.601e-06,0,0,0,0,0,0,81,-0,0,0,0,1,2.5,0,10,0
0,0,0,1.3329,1.3362,-5.987e-06,0,0,0,0,0,0,81,-0,0,0,0,1,2.6,0,10,0
0,0,0,1.414,1.4175,-6.0772e-06,0,0,0,0,0,0,81,-0,0,0,0,1,2.7,0,10,0
0,0,0,1.4794,1.4831,-5.9557e-06,0,0,0,0,0,0,81,-0,0,0,0,1,2.8,0,10,0
0,0,0,1.5649,1.5688,-5.4746e-06,0,0,0,0,0,0,81,-0,0,0,0,1,2.9,0,10,0
0,0,0,1.6216,1.6256,-4.6938e-06,0,0,0,0,0,0,81,-0,0,0,0,1,3,0,10,0
0,0,0,1.6417,1.6456,-3.1664e-06,0,0,0,0,0,0,81,-0,0,0,0,1,3.1,0,10,0
0,0,0,1.6417,1.6457,-1.011e-06,0,0,0,0,0,0,81,-0,0,0,0,1,3.2,0,10,0
0,0,0,1.6632,1.6672,2.1025e-06,0,0,0,0,0,0,81,-0,0,0,0,1,3.3,0,10,0
0,0,0,1.6635,1.6675,6.4523e-06,0,0,0,0,0,0,81,-0,0,0,0,1,3.4,0,10,0
0,0,0,1.6691,1.6731,1.1325e-05,0,0,0,0,0,0,81,-0,0,0,0,1,3.5,0,10,0
0,0,0,1.6844,1.6884,1.6511e-05,0,0,0,0,0,0,81,-0,0,0,0,1,3.6,0,10,0
0,0,0,1.7181,1.7222,2.0796e-05,0,0,0,0,0,0,81,-0,0,0,0,1,3.7,0,10,0
0,0,0,1.752,1.7563,2.4076e-05,0,0,0,0,0,0,81,-0,0,0,0,1,3.8,0,10,0
0,0,0,1.8119,1.8163,2.4242e-05,0,0,0,0,0,0,81,-0,0,0,0,1,3.9,0,10,0
0,0,0,1.9053,1.9099,2.0625e-05,0,0,0,0,0,0,81,-0,0,0,0,1,4,0,10,0
0,0,0,2.0112,2.0162,1.1652e-05,1.1126e-07,-0.010968,-1.0572e-16,-0.010991,0.010991,0.1,81,-0.1,-1.5985e-21,-0.010968,0,1,4.1,0,10,0
0,0,0,2.083,2.0886,-1.7679e-06,-3.3758e-08,-0.02193,-2.2147e-16,-0.021979,0.021979,0.2,81,-0.2,1.1441e-20,-0.02193,0,1,4.2,0,10,0
0,0,0,2.1589,2.1653,-1.8362e-05,-5.2578e-07,-0.032888,-3.3084e-16,-0.032964,0.032964,0.3,81,-0.3,2.4108e-20,-0.032888,0,1,4.3,0,10,0
0,0,0,2.2067,2.214,-3.5397e-05,-1.3512e-06,-0.043844,-4.342e-16,-0.043948,0.043948,0.4,81,-0.4,-1.3123e-21,-0.043844,0,1,4.4,0,10,0
0,0,0,2.2415,2.2499,-4.9581e-05,-2.3656e-06,-0.054801,-6.2279e-16,-0.054931,0.054931,0.5,81,-0.5,5.2249e-21,-0.054801,0,1,4.5,0,10,0
0,0,0,2.2386,2.2483,-5.6648e-05,-3.2434e-06,-0.065763,-6.4924e-16,-0.065917,0.065917,0.6,81,-0.6,2.9819e-21,-0.065763,0,1,4.6,0,10,0
0,0,0,2.2083,2.2194,-5.3836e-05,-3.5966e-06,-0.076733,-7.5669e-16,-0.076908,0.076908,0.7,81,-0.7,-2.2868e-20,-0.076733,0,1,4.7,0,10,0
0,0,0,2.1141,2.1268,-4.0118e-05,-3.0636e-06,-0.087712,-9.4069e-16,-0.087903,0.087903,0.8,81,-0.8,4.1761e-20,-0.087712,0,1,4.8,0,10,0
0,0,0,2.0172,2.0316,-1.7491e-05,-1.503e-06,-0.0987,-9.9326e-16,-0.098904,0.098904,0.9,81,-0.9,-4.8164e-21,-0.0987,0,1,4.9,0,10,0
0,0,0,1.9273,1.9438,1.0321e-05,9.8577e-07,-0.1097,-1.1669e-15,-0.10991,0.10991,1,81,-1,-9.5405e-21,-0.1097,0,1,5,0,10,0
0,0,0,1.853,1.8719,3.7822e-05,3.9745e-06,-0.1207,-1.1736e-15,-0.12092,0.12092,1.1,81,-1.1,-7.968e-20,-0.1207,0,1,5.1,0,10,0
0,0,0,1.7718,1.7933,5.8428e-05,6.6996e-06,-0.1317,-1.3853e-15,-0.13193,0.13193,1.2,81,-1.2,2.1032e-20,-0.1317,0,1,5.2,0,10,0
0,0,0,1.7161,1.7405,6.8312e-05,8.4871e-06,-0.14269,-1.433e-15,-0.14294,0.14294,1.3,81,-1.3,-2.6017e-21,-0.14269,0,1,5.3,0,10,0
0,0,0,1.698,1.7257,6.4781e-05,8.6681e-06,-0.15368,-1.3948e-15,-0.15395,0.15395,1.4,81,-1.4,6.9468e-20,-0.15368,0,1,5.4,0,10,0
0,0,0,1.7132,1.7445,4.9424e-05,7.0853e-06,-0.16465,-1.966e-15,-0.16495,0.16495,1.5,81,-1.5,-9.2631e-20,-0.16465,0,1,5.5,0,10,0
0,0,0,1.78,1.8152,2.5877e-05,3.9565e-06,-0.17561,-1.9173e-15,-0.17594,0.17594,1.6,81,-1.6,-1.8476e-20,-0.17561,0,1,5.6,0,10,0
0,0,0,1.8607,1.9,1.6255e-06,2.6402e-07,-0.18655,-1.9211e-15,-0.18692,0.18692,1.7,81,-1.7,-1.438e-19,-0.18655,0,1,5.7,0,10,0
0,0,0,1.9388,1.9826,-1.8736e-05,-3.2215e-06,-0.19748,-2.2239e-15,-0.1979,0.1979,1.8,81,-1.8,-1.0802e-19,-0.19748,0,1,5.8,0,10,0
0,0,0,2.0062,2.0546,-3.1387e-05,-5.6954e-06,-0.20841,-1.9171e-15,-0.20887,0.20887,1.9,81,-1.9,1.8806e-19,-0.20841,0,1,5.9,0,10,0
0,0,0,2.083,2.1364,-3.456e-05,-6.6e-06,-0.21935,-2.4199e-15,-0.21985,0.21985,2,81,-2,-4.6541e-20,-0.21934,0,1,6,0,10,0
0,0,0,2.1426,2.201,-3.125e-05,-6.2656e-06,-0.23029,-2.4673e-15,-0.23082,0.23082,2.1,81,-2.1,1.336e-19,-0.23029,0,1,6.1,0,10,0
0,0,0,2.1808,2.2444,-2.3484e-05,-4.9325e-06,-0.24125,-2.5012e-15,-0.24181,0.24181,2.2,81,-2.2,1.4008e-19,-0.24125,0,1,6.2,0,10,0
0,0,0,2.1565,2.2254,-1.5721e-05,-3.4524e-06,-0.25223,-2.7142e-15,-0.25281,0.25281,2.3,81,-2.3,-2.2931e-19,-0.25223,0,1,6.3,0,10,0
0,0,0,2.0961,2.1706,-8.271e-06,-1.8957e-06,-0.26324,-2.7282e-15,-0.26383,0.26383,2.4,81,-2.4,-1.1241e-20,-0.26324,0,1,6.4,0,10,0
0,0,0,2.0118,2.0919,-1.6568e-06,-3.957e-07,-0.27428,-2.8559e-15,-0.27486,0.27486,2.5,81,-2.5,-1.8987e-20,-0.27428,0,1,6.5,0,10,0
0,0,0,1.9366,2.0226,5.2553e-06,1.3055e-06,-0.28533,-2.4444e-15,-0.2859,0.2859,2.6,81,-2.6,-1.2941e-19,-0.28533,0,1,6.6,0,10,0
0,0,0,1.84,1.9322,1.4137e-05,3.6482e-06,-0.2964,-3.3775e-15,-0.29696,0.29696,2.7,81,-2.7,-6.5744e-20,-0.2964,0,1,6.7,0,10,0
0,0,0,1.7438,1.8424,2.4481e-05,6.5538e-06,-0.30747,-2.9742e-15,-0.30802,0.30802,2.8,81,-2.8,9.947e-20,-0.30747,0,1,6.8,0,10,0
0,0,0,1.6524,1.7578,3.4499e-05,9.5681e-06,-0.31854,-3.4511e-15,-0.31908,0.31908,2.9,81,-2.9,-9.9812e-20,-0.31854,0,1,6.9,0,10,0
0,0,0,1.5844,1.6968,3.9234e-05,1.1259e-05,-0.32959,-3.6436e-15,-0.33014,0.33014,3,81,-3,0,-0.32959,0,1,7,0,10,0
0,0,0,1.564,1.6838,3.3714e-05,9.9985e-06,-0.34062,-4.0274e-15,-0.34118,0.34118,3.1,81,-3.1,0,-0.34061,0,1,7.1,0,10,0
0,0,0,1.5983,1.7258,1.82e-05,5.5719e-06,-0.35161,-3.9636e-15,-0.35221,0.35221,3.2,81,-3.2,9.3987e-21,-0.35161,0,1,7.2,0,10,0
0,0,0,1.6452,1.7808,-5.9828e-06,-1.8887e-06,-0.36258,-3.2475e-15,-0.36322,0.36322,3.3,81,-3.3,1.2984e-19,-0.36258,0,1,7.3,0,10,0
0,0,0,1.6918,1.8357,-3.44e-05,-1.1188e-05,-0.37352,-3.842e-15,-0.37422,0.37422,3.4,81,-3.4,3.9333e-19,-0.37352,0,1,7.4,0,10,0
0,0,0,1.7618,1.9141,-5.8761e-05,-1.9669e-05,-0.38445,-4.1997e-15,-0.38521,0.38521,3.5,81,-3.5,-1.8207e-20,-0.38445,0,1,7.5,0,10,0
0,0,0,1.853,2.0141,-7.4074e-05,-2.5499e-05,-0.39538,-3.7517e-15,-0.3962,0.3962,3.6,81,-3.6,3.4863e-19,-0.39538,0,1,7.6,0,10,0
0,0,0,1.9313,2.1014,-7.5951e-05,-2.6868e-05,-0.40631,-3.873e-15,-0.40718,0.40718,3.7,81,-3.7,1.094e-19,-0.40631,0,1,7.7,0,10,0
0,0,0,1.9797,2.1588,-6.5355e-05,-2.3743e-05,-0.41727,-4.2352e-15,-0.41818,0.41818,3.8,81,-3.8,-8.1893e-20,-0.41727,0,1,7.8,0,10,0
0,0,0,1.9912,2.1796,-4.6854e-05,-1.747e-05,-0.42826,-4.3968e-15,-0.4292,0.4292,3.9,81,-3.9,-4.1603e-20,-0.42826,0,1,7.9,0,10,0
0,0,0,1.9572,2.1551,-2.4372e-05,-9.3219e-06,-0.4393,-4.8425e-15,-0.44024,0.44024,4,81,-4,-3.2467e-19,-0.4393,0,1,8,0,10,0
0,0,0,1.9,2.1076,-3.8727e-07,-1.5194e-07,-0.45038,-4.6867e-15,-0.45131,0.45131,4.1,81,-4.1,-2.657e-19,-0.45038,0,1,8.1,0,10,0
0,0,0,1.8379,2.0554,2.2908e-05,9.2047e-06,-0.4615,-5.0144e-15,-0.46241,0.46241,4.2,81,-4.2,2.2571e-20,-0.46151,0,1,8.2,0,10,0
0,0,0,1.7502,1.9778,4.5064e-05,1.8545e-05,-0.47266,-5.152e-15,-0.47353,0.47353,4.3,81,-4.3,-6.2166e-20,-0.47266,0,1,8.3,0,10,0
0,0,0,1.6361,1.8741,6.763e-05,2.849e-05,-0.48384,-5.3379e-15,-0.48466,0.48466,4.4,81,-4.4,-1.026e-19,-0.48384,0,1,8.4,0,10,0
0,0,0,1.5215,1.7701,8.8783e-05,3.8266e-05,-0.49502,-5.2167e-15,-0.4958,0.4958,4.5,81,-4.5,-1.8648e-19,-0.49502,0,1,8.5,0,10,0
