"D_:0","D_:1","D_:2","s11","s22","s12","D1","D2","E1","E2","EMag","Psi","PedigreeNodeId","Result","E_field:0","E_field:1","E_field:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,0.19373,-0.15161,3.4296e-05,0.58879,-1.7648e-05,0.58849,-4.3733e-08,0.58849,5.3,253,-5.3,0.58879,5.8341e-19,0,1,6.3,-10,0,0
0,0,0,0.11222,-0.24626,5.4939e-05,0.60029,-2.8787e-05,0.59987,-4.5645e-08,0.59987,5.4,253,-5.4,0.60029,-2.5611e-19,0,1,6.4,-10,0,0
0,0,0,0.060802,-0.31125,7.0322e-05,0.61176,-3.754e-05,0.61125,-5.1895e-08,0.61125,5.5,253,-5.5,0.61176,-3.2248e-19,0,1,6.5,-10,0,0
0,0,0,0.011366,-0.37455,7.3014e-05,0.62319,-3.9709e-05,0.6226,-5.7925e-08,0.6226,5.6,253,-5.6,0.62319,-8.0492e-19,0,1,6.6,-10,0,0
0,0,0,0.0018294,-0.39835,6.0025e-05,0.63455,-3.3266e-05,0.63395,-6.7264e-08,0.63395,5.7,253,-5.7,0.63455,1.521e-19,0,1,6.7,-10,0,0
0,0,0,0.043704,-0.37103,3.7983e-05,0.64585,-2.1468e-05,0.64527,-7.494e-08,0.64527,5.8,253,-5.8,0.64585,6.9912e-20,0,1,6.8,-10,0,0
0,0,0,0.070844,-0.35858,8.5823e-06,0.65708,-5.026e-06,0.65651,-8.2448e-08,0.65651,5.9,253,-5.9,0.65708,-3.5745e-19,0,1,6.9,-10,0,0
0,0,0,0.14404,-0.30042,-1.1912e-05,0.66827,6.8115e-06,0.66774,-8.7102e-08,0.66774,6,253,-6,0.66827,-1.3491e-18,0,1,7,-10,0,0
0,0,0,0.27363,-0.18619,-3.9786e-05,0.67946,2.3416e-05,0.67901,-8.8966e-08,0.67901,6.1,253,-6.1,0.67946,-1.0449e-18,0,1,7.1,-10,0,0
0,0,0,0.36466,-0.11067,-6.8764e-05,0.69066,4.1232e-05,0.69025,-8.8637e-08,0.69025,6.2,253,-6.2,0.69066,4.3702e-19,0,1,7.2,-10,0,0
0,0,0,0.41695,-0.074014,-0.00010488,0.70187,6.398e-05,0.70148,-8.5566e-08,0.70147,6.3,253,-6.3,0.70187,-1.1884e-18,0,1,7.3,-10,0,0
0,0,0,0.46574,-0.041087,-0.00013122,0.71314,8.1371e-05,0.71272,-8.1652e-08,0.71272,6.4,253,-6.4,0.71314,6.8156e-19,0,1,7.4,-10,0,0
0,0,0,0.51573,-0.0071984,-0.00014798,0.72448,9.3248e-05,0.72402,-7.2196e-08,0.72402,6.5,253,-6.5,0.72448,8.0062e-19,0,1,7.5,-10,0,0
0,0,0,0.57893,0.039543,-0.00016104,0.73593,0.0001031,0.7354,-6.4473e-08,0.7354,6.6,253,-6.6,0.73593,1.7418e-19,0,1,7.6,-10,0,0
0,0,0,0.57304,0.017005,-0.00015214,0.7475,9.8928e-05,0.74683,-5.7527e-08,0.74683,6.7,253,-6.7,0.7475,3.0752e-19,0,1,7.7,-10,0,0
0,0,0,0.49863,-0.074262,-0.00013133,0.7592,8.6723e-05,0.75831,-5.0679e-08,0.75831,6.8,253,-6.8,0.7592,-1.5062e-19,0,1,7.8,-10,0,0
0,0,0,0.42422,-0.16602,-0.00010075,0.77104,6.7546e-05,0.76992,-4.852e-08,0.76992,6.9,253,-6.9,0.77104,4.6431e-19,0,1,7.9,-10,0,0
0,0,0,0.34574,-0.26228,-6.802e-05,0.78301,4.6272e-05,0.78165,-4.8646e-08,0.78165,7,253,-7,0.78301,5.6194e-20,0,1,8,-10,0,0
0,0,0,0.25776,-0.36847,-3.047e-05,0.79508,2.0973e-05,0.79346,-5.4988e-08,0.79346,7.1,253,-7.1,0.79508,-4.9646e-20,0,1,8.1,-10,0,0
0,0,0,0.14034,-0.50436,1.3379e-05,0.80719,-9.5487e-06,0.80528,-6.5367e-08,0.80528,7.2,253,-7.2,0.80719,-2.3575e-18,0,1,8.2,-10,0,0
0,0,0,0.061267,-0.60233,5.624e-05,0.81933,-4.0299e-05,0.81715,-7.9306e-08,0.81715,7.3,253,-7.3,0.81933,-1.042e-18,0,1,8.3,-10,0,0
0,0,0,-0.021593,-0.70443,0.00010943,0.83147,-7.9436e-05,0.82903,-9.2698e-08,0.82903,7.4,253,-7.4,0.83147,3.3501e-19,0,1,8.4,-10,0,0
0,0,0,-0.090834,-0.7933,0.0001619,0.84359,-0.00011917,0.84093,-1.1046e-07,0.84093,7.5,253,-7.5,0.84359,-7.9661e-19,0,1,8.5,-10,0,0
0,0,0,-0.16536,-0.88765,0.00022649,0.85565,-0.00016903,0.85277,-1.2491e-07,0.85277,7.6,253,-7.6,0.85565,-9.7828e-19,0,1,8.6,-10,0,0
0,0,0,-0.21108,-0.95341,0.00027589,0.86763,-0.00020874,0.86454,-1.346e-07,0.86454,7.7,253,-7.7,0.86763,-2.7052e-18,0,1,8.7,-10,0,0
0,0,0,-0.18954,-0.95222,0.00030459,0.87953,-0.0002336,0.87629,-1.3802e-07,0.87629,7.8,253,-7.8,0.87954,1.3327e-18,0,1,8.8,-10,0,0
0,0,0,-0.092356,-0.8758,0.00032374,0.89138,-0.00025162,0.88807,-1.3853e-07,0.88807,7.9,253,-7.9,0.89138,1.4124e-18,0,1,8.9,-10,0,0
0,0,0,-0.01383,-0.81816,0.00031691,0.90319,-0.00024957,0.89978,-1.3049e-07,0.89978,8,253,-8,0.90319,-3.9967e-19,0,1,9,-10,0,0
0,0,0,0.053793,-0.77168,0.0002961,0.91499,-0.00023625,0.91148,-1.203e-07,0.91148,8.1,253,-8.1,0.91499,-3.3098e-19,0,1,9.1,-10,0,0
0,0,0,0.11272,-0.73429,0.00024698,0.92684,-0.00019965,0.92324,-1.0716e-07,0.92324,8.2,253,-8.2,0.92685,-1.3962e-18,0,1,9.2,-10,0,0
0,0,0,0.14798,-0.72098,0.00019105,0.93879,-0.00015648,0.93507,-9.0012e-08,0.93507,8.3,253,-8.3,0.93879,-2.1885e-18,0,1,9.3,-10,0,0
0,0,0,0.2336,-0.658,0.00011623,0.95088,-9.6532e-05,0.9471,-7.8925e-08,0.9471,8.4,253,-8.4,0.95088,-3.3745e-19,0,1,9.4,-10,0,0
0,0,0,0.28768,-0.62702,3.6053e-05,0.96313,-3.0517e-05,0.95923,-6.7741e-08,0.95923,8.5,253,-8.5,0.96313,-1.3256e-18,0,1,9.5,-10,0,0
0,0,0,0.31627,-0.62218,-5.6974e-05,0.97559,4.8122e-05,0.97155,-6.349e-08,0.97155,8.6,253,-8.6,0.97559,-1.7546e-18,0,1,9.6,-10,0,0
0,0,0,0.33661,-0.62646,-0.00015203,0.98834,0.00013055,0.98415,-6.6047e-08,0.98415,8.7,253,-8.7,0.98834,-1.3899e-18,0,1,9.7,-10,0,0
0,0,0,0.32131,-0.66728,-0.00023204,1.0014,0.00020203,0.99704,-7.974e-08,0.99704,8.8,253,-8.8,1.0014,-1.6381e-18,0,1,9.8,-10,0,0
0,0,0,0.23829,-0.77658,-0.00030047,1.0148,0.00026517,1.0102,-9.7364e-08,1.0102,8.9,253,-8.9,1.0148,-2.4792e-19,0,1,9.9,-10,0,0
0,0,0,0.10108,-0.94092,-0.00032716,1.0285,0.00029262,1.0235,-1.2345e-07,1.0235,9,253,-9,1.0285,1.2495e-18,0,1,10,-10,0,0
0,0,0,-0.031384,-1.1014,-0.00032702,1.0425,0.00029643,1.0372,-1.5156e-07,1.0372,9.1,253,-9.1,1.0425,2.3602e-19,0,1,10.1,-10,0,0
0,0,0,-0.11251,-1.2115,-0.00029106,1.0569,0.00026735,1.0511,-1.7369e-07,1.0511,9.2,253,-9.2,1.0569,-1.4537e-18,0,1,10.2,-10,0,0
0,0,0,-0.16644,-1.2954,-0.0002286,1.0714,0.0002127,1.0653,-1.9794e-07,1.0653,9.3,253,-9.3,1.0714,2.2869e-18,0,1,10.3,-10,0,0
0,0,0,-0.25879,-1.4183,-0.00014587,1.0863,0.00013731,1.0796,-2.1191e-07,1.0796,9.4,253,-9.4,1.0863,-1.2883e-18,0,1,10.4,-10,0,0
0,0,0,-0.36363,-1.5545,-5.0414e-05,1.1014,4.76e-05,1.0941,-2.2026e-07,1.0941,9.5,253,-9.5,1.1014,1.4015e-18,0,1,10.5,-10,0,0
0,0,0,-0.42135,-1.6446,5.5987e-05,1.1167,-5.5278e-05,1.1089,-2.1742e-07,1.1089,9.6,253,-9.6,1.1167,-5.0078e-18,0,1,10.6,-10,0,0
0,0,0,-0.44284,-1.6997,0.00018079,1.1324,-0.0001792,1.1239,-2.0631e-07,1.1239,9.7,253,-9.7,1.1324,-4.2887e-19,0,1,10.7,-10,0,0
0,0,0,-0.45563,-1.7471,0.00029876,1.1485,-0.00029978,1.1393,-1.8861e-07,1.1393,9.8,253,-9.8,1.1485,1.4877e-18,0,1,10.8,-10,0,0
0,0,0,-0.42648,-1.754,0.00042034,1.1649,-0.00042745,1.1551,-1.6222e-07,1.1551,9.9,253,-9.9,1.1649,9.7931e-19,0,1,10.9,-10,0,0
0,0,0,-0.33111,-1.6965,0.00052639,1.1817,-0.00054283,1.1714,-1.3906e-07,1.1714,10,253,-10,1.1817,-4.1052e-19,0,1,11,-10,0,0
0,0,0,-0.24029,-1.6455,0.00062445,1.1992,-0.00065329,1.1882,-1.1263e-07,1.1882,10.1,253,-10.1,1.1992,-2.0076e-18,0,1,11.1,-10,0,0
0,0,0,-0.12847,-1.5765,0.00071024,1.2175,-0.00075429,1.2061,-1.0522e-07,1.2061,10.2,253,-10.2,1.2175,6.4699e-19,0,1,11.2,-10,0,0
0,0,0,-0.071076,-1.5654,0.00075961,1.2371,-0.0008196,1.2251,-1.0638e-07,1.2251,10.3,253,-10.3,1.2371,-2.1212e-18,0,1,11.3,-10,0,0
0,0,0,-0.015902,-1.5609,0.00080397,1.258,-0.00088209,1.2455,-1.2539e-07,1.2455,10.4,253,-10.4,1.258,-7.7897e-19,0,1,11.4,-10,0,0
0,0,0,0.081405,-1.516,0.00085228,1.2793,-0.00095085,1.2662,-1.5817e-07,1.2662,10.5,253,-10.5,1.2793,-5.3934e-18,0,1,11.5,-10,0,0
0,0,0,0.14398,-1.4989,0.0009074,1.2974,-0.0010267,1.2839,-1.9917e-07,1.2839,10.6,253,-10.6,1.2974,-1.9584e-18,0,1,11.6,-10,0,0
0,0,0,0.20574,-1.4863,0.00094448,1.3166,-0.0010845,1.3028,-2.6145e-07,1.3028,10.7,253,-10.7,1.3166,1.589e-18,0,1,11.7,-10,0,0
0,0,0,0.23951,-1.505,0.00098207,1.3369,-0.001145,1.3226,-3.3882e-07,1.3226,10.8,253,-10.8,1.3369,3.031e-19,0,1,11.8,-10,0,0
0,0,0,0.12264,-1.6631,0.0010306,1.3528,-0.0012159,1.3379,-4.182e-07,1.3379,10.9,253,-10.9,1.3528,5.1482e-19,0,1,11.9,-10,0,0
0,0,0,0.12414,-1.7203,0.0010235,1.3749,-0.0012275,1.3594,-5.0683e-07,1.3594,11,253,-11,1.3749,-1.5237e-18,0,1,12,-10,0,0
0,0,0,-0.0055588,-1.8994,0.0009639,1.3937,-0.001172,1.3772,-5.7039e-07,1.3772,11.1,253,-11.1,1.3937,-4.2689e-18,0,1,12.1,-10,0,0
0,0,0,-0.20955,-2.1644,0.00075014,1.4167,-0.00092778,1.3988,-6.2505e-07,1.3988,11.2,253,-11.2,1.4167,7.6114e-19,0,1,12.2,-10,0,0
0,0,0,-0.28681,-2.3141,0.00054824,1.4434,-0.00069158,1.4241,-6.5475e-07,1.4241,11.3,253,-11.3,1.4434,9.7105e-18,0,1,12.3,-10,0,0
0,0,0,-0.44962,-2.5444,0.00039576,1.4683,-0.00050881,1.4472,-6.7777e-07,1.4472,11.4,253,-11.4,1.4683,2.8012e-18,0,1,12.4,-10,0,0
0,0,0,-0.59861,-2.7769,0.00016553,1.4984,-0.00021922,1.4752,-6.8628e-07,1.4752,11.5,253,-11.5,1.4984,-2.5673e-18,0,1,12.5,-10,0,0
0,0,0,-0.57096,-2.8198,4.4836e-05,1.5235,-6.3157e-05,1.4985,-7.1044e-07,1.4985,11.6,253,-11.6,1.5235,-7.6193e-18,0,1,12.6,-10,0,0
0,0,0,-0.68631,-3.0123,-0.00024277,1.5506,0.00032342,1.5234,-7.5994e-07,1.5234,11.7,253,-11.7,1.5506,7.8137e-19,0,1,12.7,-10,0,0
0,0,0,-0.62851,-3.0261,-0.00012744,1.5755,0.00016979,1.5463,-7.5823e-07,1.5463,11.8,253,-11.8,1.5755,2.6913e-18,0,1,12.8,-10,0,0
0,0,0,-0.69653,-3.1758,-1.6814e-06,1.6037,-4.057e-06,1.5718,-6.7572e-07,1.5717,11.9,253,-11.9,1.6038,1.7901e-18,0,1,12.9,-10,0,0
0,0,0,-0.5911,-3.1493,0.00047125,1.6304,-0.00067696,1.5961,-6.7138e-07,1.5961,12,253,-12,1.6305,-1.1253e-17,0,1,13,-10,0,0
0,0,0,-0.46714,-3.1341,0.0010266,1.666,-0.0014993,1.6289,-7.3695e-07,1.6289,12.1,253,-12.1,1.666,-2.1048e-18,0,1,13.1,-10,0,0
0,0,0,-0.45842,-3.219,0.0015131,1.6965,-0.0022475,1.6565,-7.7401e-07,1.6565,12.2,253,-12.2,1.6965,8.9842e-18,0,1,13.2,-10,0,0
0,0,0,-0.2485,-3.1081,0.0020479,1.7284,-0.0030966,1.6852,-7.574e-07,1.6852,12.3,253,-12.3,1.7284,-1.3031e-17,0,1,13.3,-10,0,0
0,0,0,0.015391,-2.9286,0.002763,1.7552,-0.0042398,1.7094,-7.8232e-07,1.7094,12.4,253,-12.4,1.7552,-5.687e-18,0,1,13.4,-10,0,0
0,0,0,-0.036404,-3.0928,0.003383,1.7896,-0.0052933,1.7407,-1.1529e-06,1.7407,12.5,253,-12.5,1.7896,-7.4394e-18,0,1,13.5,-10,0,0
0,0,0,-0.013637,-3.1787,0.0040461,1.8225,-0.0064484,1.7704,-1.3991e-06,1.7704,12.6,253,-12.6,1.8225,-3.6512e-18,0,1,13.6,-10,0,0
0,0,0,-0.2612,-3.5765,0.0043726,1.8671,-0.0071453,1.8102,-1.6819e-06,1.8102,12.7,253,-12.7,1.8671,-1.7964e-17,0,1,13.7,-10,0,0
0,0,0,-0.30767,-3.7609,0.0047987,1.9086,-0.0080188,1.8458,-1.4107e-06,1.8458,12.8,253,-12.8,1.9086,-6.7825e-18,0,1,13.8,-10,0,0
0,0,0,-0.52095,-4.133,0.0052963,1.9554,-0.009068,1.8856,-1.3323e-06,1.8856,12.9,253,-12.9,1.9554,2.9696e-18,0,1,13.9,-10,0,0
0,0,0,-0.37691,-4.1449,0.0059667,1.9994,-0.010446,1.9242,-1.6784e-06,1.9242,13,253,-13,1.9994,4.719e-18,0,1,14,-10,0,0
