302060,302060,387.34,387.34,1,11.4,0.03165
302050,302050,387.32,387.32,1,11.5,0.0317
302030,302030,387.3,387.3,1,11.6,0.03175
302000,302000,387.27,387.27,1,11.7,0.031825
301980,301980,387.24,387.24,1,11.8,0.0319
301960,301960,387.21,387.21,1,11.9,0.031975
301940,301940,387.18,387.18,1,12,0.03205
301920,301920,387.16,387.16,1,12.1,0.0321
301920,301920,387.15,387.15,1,12.2,0.032125
301910,301910,387.16,387.16,1,12.3,0.0321
301920,301920,387.17,387.17,1,12.4,0.032075
301930,301930,387.2,387.2,1,12.5,0.032
301940,301940,387.22,387.22,1,12.6,0.03195
301950,301950,387.24,387.24,1,12.7,0.0319
301950,301950,387.25,387.25,1,12.8,0.031875
301960,301960,387.26,387.26,1,12.9,0.03185
301950,301950,387.25,387.25,1,13,0.031875
301940,301940,387.23,387.23,1,13.1,0.031925
301920,301920,387.21,387.21,1,13.2,0.031975
301900,301900,387.17,387.17,1,13.3,0.032075
301870,301870,387.13,387.13,1,13.4,0.032175
301860,301860,387.09,387.09,1,13.5,0.032275
301840,301840,387.07,387.07,1,13.6,0.032325
301840,301840,387.06,387.06,1,13.7,0.03235
301840,301840,387.06,387.06,1,13.8,0.03235
301840,301840,387.07,387.07,1,13.9,0.032325
301860,301860,387.09,387.09,1,14,0.032275
