301920,301920,387.19,387.19,1,11.3,0.032025
301910,301910,387.16,387.16,1,11.4,0.0321
301890,301890,387.17,387.17,1,11.5,0.032075
301880,301880,387.18,387.18,1,11.6,0.03205
301870,301870,387.14,387.14,1,11.7,0.03215
301870,301870,387.12,387.12,1,11.8,0.0322
301870,301870,387.12,387.12,1,11.9,0.0322
301870,301870,387.14,387.14,1,12,0.03215
301880,301880,387.11,387.11,1,12.1,0.032225
301870,301870,387.13,387.13,1,12.2,0.032175
301880,301880,387.15,387.15,1,12.3,0.032125
301880,301880,387.16,387.16,1,12.4,0.0321
301880,301880,387.12,387.12,1,12.5,0.0322
301870,301870,387.12,387.12,1,12.6,0.0322
301850,301850,387.13,387.13,1,12.7,0.032175
301840,301840,387.1,387.1,1,12.8,0.03225
301830,301830,387.09,387.09,1,12.9,0.032275
301810,301810,387.08,387.08,1,13,0.0323
