"D_:0","D_:1","D_:2","s11","s22","s12","D1","D2","E1","E2","EMag","Psi","PedigreeNodeId","Result","Gradients:0","Gradients:1","Gradients:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.00059018,9.7596e-06,0,0.057851,0.055268,-5.5772e-06,0,0,0,0,0,0,27,-0,0,0,0,1,0.1,-2.0994,9.7596e-06,0
0.0040911,7.6157e-05,0,0.13268,0.11471,-3.9209e-05,0,0,0,0,0,0,27,-0,0,0,0,1,0.2,-2.0959,7.6157e-05,0
0.012451,0.000238,0,0.20549,0.14982,-9.13e-05,0,0,0,0,0,0,27,-0,0,0,0,1,0.3,-2.0875,0.000238,0
0.026087,0.00049795,0,0.29359,0.17415,-6.5692e-05,0,0,0,0,0,0,27,-0,0,0,0,1,0.4,-2.0739,0.00049795,0
0.043199,0.00081365,0,0.38378,0.18173,0.00015823,0,0,0,0,0,0,27,-0,0,0,0,1,0.5,-2.0568,0.00081365,0
0.059908,0.0011011,0,0.46671,0.18482,0.00055958,0,0,0,0,0,0,27,-0,0,0,0,1,0.6,-2.0401,0.0011011,0
0.071593,0.0012636,0,0.54497,0.21647,0.00091401,0,0,0,0,0,0,27,-0,0,0,0,1,0.7,-2.0284,0.0012636,0
0.0753,0.0012358,0,0.59197,0.27108,0.00096824,0,0,0,0,0,0,27,-0,0,0,0,1,0.8,-2.0247,0.0012358,0
0.07229,0.0010268,0,0.62665,0.3592,0.00065591,0,0,0,0,0,0,27,-0,0,0,0,1,0.9,-2.0277,0.0010268,0
0.068186,0.00073121,0,0.66633,0.46226,2.7295e-05,0,0,0,0,0,0,27,-0,0,0,0,1,1,-2.0318,0.00073121,0
0.069749,0.0004819,0,0.71976,0.54941,-0.0009174,0,0,0,0,0,0,27,-0,0,0,0,1,1.1,-2.0303,0.0004819,0
0.080062,0.00037934,0,0.78487,0.59802,-0.0020097,0,0,0,0,0,0,27,-0,0,0,0,1,1.2,-2.0199,0.00037934,0
0.095832,0.00043397,0,0.8485,0.60471,-0.0027162,0,0,0,0,0,0,27,-0,0,0,0,1,1.3,-2.0042,0.00043397,0
0.10906,0.00056323,0,0.90591,0.60516,-0.002617,0,0,0,0,0,0,27,-0,0,0,0,1,1.4,-1.9909,0.00056323,0
0.11316,0.00066709,0,0.96413,0.64878,-0.0017914,0,0,0,0,0,0,27,-0,0,0,0,1,1.5,-1.9868,0.00066709,0
0.10877,0.00069662,0,1.016,0.72916,-0.00068601,0,0,0,0,0,0,27,-0,0,0,0,1,1.6,-1.9912,0.00069662,0
0.10376,0.00066614,0,1.0771,0.81861,-2.1642e-05,0,0,0,0,0,0,27,-0,0,0,0,1,1.7,-1.9962,0.00066614,0
0.10582,0.00062908,0,1.1396,0.86817,-0.00037633,0,0,0,0,0,0,27,-0,0,0,0,1,1.8,-1.9942,0.00062908,0
0.11446,0.00064971,0,1.1935,0.86716,-0.0012235,0,0,0,0,0,0,27,-0,0,0,0,1,1.9,-1.9855,0.00064971,0
0.12148,0.00076713,0,1.2538,0.87402,-0.0012911,0,0,0,0,0,0,27,-0,0,0,0,1,2,-1.9785,0.00076713,0
0.12027,0.00096945,0,1.3092,0.92055,-1.2472e-05,0,0,0,0,0,0,27,-0,0,0,0,1,2.1,-1.9797,0.00096945,0
0.11424,0.0011828,0,1.3641,0.99846,0.0017881,0,0,0,0,0,0,27,-0,0,0,0,1,2.2,-1.9858,0.0011828,0
0.11296,0.0012631,0,1.4256,1.0649,0.002228,0,0,0,0,0,0,27,-0,0,0,0,1,2.3,-1.987,0.0012631,0
0.11973,0.0011394,0,1.4761,1.083,0.00057202,0,0,0,0,0,0,27,-0,0,0,0,1,2.4,-1.9803,0.0011394,0
0.12737,0.00096402,0,1.5269,1.0994,-0.0012753,0,0,0,0,0,0,27,-0,0,0,0,1,2.5,-1.9726,0.00096402,0
0.1284,0.00095154,0,1.5775,1.1569,-0.0011101,0,0,0,0,0,0,27,-0,0,0,0,1,2.6,-1.9716,0.00095154,0
0.12613,0.0010763,0,1.6303,1.2429,0.00055781,0,0,0,0,0,0,27,-0,0,0,0,1,2.7,-1.9739,0.0010763,0
0.12941,0.00098909,0,1.6861,1.309,0.00047081,0,0,0,0,0,0,27,-0,0,0,0,1,2.8,-1.9706,0.00098909,0
0.13861,0.00053894,0,1.7364,1.34,-0.0025186,0,0,0,0,0,0,27,-0,0,0,0,1,2.9,-1.9614,0.00053894,0
0.14526,0.00019797,0,1.7842,1.3795,-0.0045787,0,0,0,0,0,0,27,-0,0,0,0,1,3,-1.9547,0.00019797,0
0.14652,0.00044975,0,1.854,1.4671,-0.0020988,0,0,0,0,0,0,27,-0,0,0,0,1,3.1,-1.9535,0.00044975,0
0.14991,0.00093639,0,1.9114,1.5263,0.0019605,0,0,0,0,0,0,27,-0,0,0,0,1,3.2,-1.9501,0.00093639,0
0.15989,0.00075635,0,1.9571,1.5331,0.0011137,0,0,0,0,0,0,27,-0,0,0,0,1,3.3,-1.9401,0.00075635,0
0.16833,-6.8399e-06,0,2.0042,1.5456,-0.0036983,0,0,0,0,0,0,27,-0,0,0,0,1,3.4,-1.9317,-6.8399e-06,0
0.16745,-0.00020948,0,2.0776,1.636,-0.0046092,0,0,0,0,0,0,27,-0,0,0,0,1,3.5,-1.9325,-0.00020948,0
0.16385,0.00059425,0,2.1743,1.7612,0.00065351,0,0,0,0,0,0,27,-0,0,0,0,1,3.6,-1.9362,0.00059425,0
0.16798,0.0012826,0,2.2366,1.798,0.0039779,0,0,0,0,0,0,27,-0,0,0,0,1,3.7,-1.932,0.0012826,0
0.17705,0.0011152,0,2.2613,1.7569,0.0011764,0,0,0,0,0,0,27,-0,0,0,0,1,3.8,-1.9229,0.0011152,0
0.17999,0.0010353,0,2.3083,1.7727,-0.00028903,0,0,0,0,0,0,27,-0,0,0,0,1,3.9,-1.92,0.0010353,0
0.17553,0.0015821,0,2.3954,1.8813,0.0034068,0,0,0,0,0,0,27,-0,0,0,0,1,4,-1.9245,0.0015821,0
0.17298,0.0015093,0,2.4795,1.9786,0.0035493,0,0,0,0,0,0,27,-0,0,0,0,1,4.1,-1.927,0.0015093,0
0.17681,0.00022039,0,2.5115,1.9806,-0.0040814,0,0,0,0,0,0,27,-0,0,0,0,1,4.2,-1.9232,0.00022039,0
0.18164,-0.00058031,0,2.5351,1.9692,-0.0084661,0,0,0,0,0,0,27,-0,0,0,0,1,4.3,-1.9184,-0.00058031,0
0.18176,-8.8681e-05,0,2.5958,2.0357,-0.004554,0,0,0,0,0,0,27,-0,0,0,0,1,4.4,-1.9182,-8.8681e-05,0
0.17984,0.00012465,0,2.6767,2.1433,-0.0029777,0,0,0,0,0,0,27,-0,0,0,0,1,4.5,-1.9202,0.00012465,0
0.18235,-0.00033453,0,2.7213,2.1887,-0.0066047,0,0,0,0,0,0,27,-0,0,0,0,1,4.6,-1.9177,-0.00033453,0
0.18833,0.00024351,0,2.7393,2.1901,-0.003907,0,0,0,0,0,0,27,-0,0,0,0,1,4.7,-1.9117,0.00024351,0
0.1908,0.0014929,0,2.7953,2.258,0.0035318,0,0,0,0,0,0,27,-0,0,0,0,1,4.8,-1.9092,0.0014929,0
0.19115,0.0015275,0,2.8887,2.3777,0.003171,0,0,0,0,0,0,27,-0,0,0,0,1,4.9,-1.9088,0.0015275,0
0.19756,0.0013377,0,2.939,2.4144,0.00095002,0,0,0,0,0,0,27,-0,0,0,0,1,5,-1.9024,0.0013377,0
0.2072,0.0023866,0,2.9074,2.346,0.0072341,0.016968,-0.00016724,0.021631,-6.6185e-05,0.022624,0,27,-0,0.018568,-3.8633e-05,0,1,5.1,-1.8928,0.0023866,0
0.21058,0.0026371,0,2.9145,2.3515,0.009491,0.033902,-0.00044814,0.043284,-0.00013152,0.045271,0,27,-0,0.037199,-0.0001747,0,1,5.2,-1.8894,0.0026371,0
0.21031,0.0011958,0,2.9666,2.4234,0.0012212,0.051188,-0.0001465,0.064969,-0.00019543,0.067951,0,27,-0,0.056186,8.1799e-05,0,1,5.3,-1.8897,0.0011958,0
0.21279,0.00055066,0,2.9968,2.4513,-0.0016761,0.068383,3.1282e-06,0.086716,-0.00025798,0.090692,0,27,-0,0.074867,0.00015121,0,1,5.4,-1.8872,0.00055066,0
0.21564,0.00083865,0,2.9931,2.4266,0.0017072,0.085075,-0.0004912,0.10863,-0.00032093,0.1136,0,27,-0,0.09343,-0.00032963,0,1,5.5,-1.8844,0.00083865,0
0.2178,-5.81e-05,0,2.9826,2.3848,-0.0032525,0.10121,1.2101e-05,0.13074,-0.00038388,0.1367,0,27,-0,0.11196,-7.1692e-05,0,1,5.6,-1.8822,-5.81e-05,0
0.21997,-0.001033,0,2.9799,2.3505,-0.0094295,0.11734,0.00096578,0.15288,-0.00044696,0.15982,0,27,-0,0.12992,0.00051429,0,1,5.7,-1.88,-0.001033,0
0.21627,-0.00040969,0,3.0079,2.3829,-0.0050624,0.13479,0.00018099,0.17502,-0.00051077,0.18295,0,27,-0,0.14895,-0.00021513,0,1,5.8,-1.8837,-0.00040969,0
0.20821,-4.5781e-05,0,3.0397,2.4344,-0.0023845,0.15285,-0.00043286,0.19722,-0.00057623,0.20613,0,27,-0,0.16937,-0.00076026,0,1,5.9,-1.8918,-4.5781e-05,0
0.20716,-0.00079737,0,3.0054,2.3692,-0.0078174,0.16867,0.00092988,0.21941,-0.00064359,0.22929,0,27,-0,0.18732,0.00033209,0,1,6,-1.8928,-0.00079737,0
0.20909,-0.0004154,0,2.9441,2.2612,-0.006477,0.18373,0.00085796,0.24136,-0.00071249,0.25221,0,27,-0,0.20348,0.00041157,0,1,6.1,-1.8909,-0.0004154,0
0.20058,0.00085614,0,2.9535,2.2944,0.0010992,0.20231,-0.0011554,0.2631,-0.00078386,0.27493,0,27,-0,0.22374,-0.00090393,0,1,6.2,-1.8994,0.00085614,0
0.18933,0.00084429,0,2.9846,2.3705,0.00067793,0.22263,-0.00099368,0.2845,-0.00085433,0.29729,0,27,-0,0.24569,-0.00054232,0,1,6.3,-1.9107,0.00084429,0
0.18876,0.00052733,0,2.9576,2.3275,-0.0023065,0.23941,0.00023926,0.30562,-0.00092644,0.31939,0,27,-0,0.26273,0.00070318,0,1,6.4,-1.9112,0.00052733,0
0.18997,0.0014921,0,2.9029,2.248,0.0027934,0.25539,-0.0013712,0.32654,-0.0010022,0.3413,0,27,-0,0.27905,-0.00021969,0,1,6.5,-1.91,0.0014921,0
0.18339,0.0020918,0,2.9089,2.2826,0.0062217,0.2751,-0.0028352,0.34732,-0.0010754,0.36307,0,27,-0,0.30047,-0.0011236,0,1,6.6,-1.9166,0.0020918,0
0.17929,0.0014357,0,2.9284,2.3229,0.0019521,0.29478,-0.001262,0.36791,-0.0011439,0.38466,0,27,-0,0.3213,0.00017814,0,1,6.7,-1.9207,0.0014357,0
0.18426,0.0013219,0,2.8902,2.2525,0.0010409,0.30997,-0.00089229,0.38859,-0.0012132,0.40635,0,27,-0,0.33703,0.00045806,0,1,6.8,-1.9157,0.0013219,0
0.18854,0.0017138,0,2.8596,2.1949,0.0039868,0.32543,-0.0025099,0.40938,-0.0012814,0.42815,0,27,-0,0.35374,-0.00092211,0,1,6.9,-1.9115,0.0017138,0
0.18662,0.00086326,0,2.9009,2.2541,-5.7836e-05,0.3456,-0.0010352,0.4302,-0.0013395,0.44999,0,27,-0,0.37526,-0.00012653,0,1,7,-1.9134,0.00086326,0
0.1856,-0.00028811,0,2.9549,2.3214,-0.0064404,0.36614,0.0020228,0.45123,-0.0013927,0.47203,0,27,-0,0.39667,0.0019152,0,1,7.1,-1.9144,-0.00028811,0
0.19091,0.00030556,0,2.9433,2.2744,-0.0035475,0.38118,0.00046317,0.47309,-0.0014526,0.4949,0,27,-0,0.41384,0.00064255,0,1,7.2,-1.9091,0.00030556,0
0.1987,0.001445,0,2.921,2.1943,0.0021568,0.39347,-0.0027988,0.49557,-0.0015132,0.5184,0,27,-0,0.42903,-0.0017364,0,1,7.3,-1.9013,0.001445,0
0.20132,0.001148,0,2.9528,2.1998,0.00021744,0.40993,-0.00166,0.5183,-0.0015654,0.54213,0,27,-0,0.44783,-0.0008666,0,1,7.4,-1.8987,0.001148,0
0.1986,0.00044957,0,3.0073,2.2551,-0.0032314,0.43024,0.00042286,0.54134,-0.0016134,0.56616,0,27,-0,0.47077,0.00059166,0,1,7.5,-1.9014,0.00044957,0
0.19905,0.00083954,0,3.0286,2.2477,-0.0004849,0.44694,-0.001751,0.56491,-0.0016655,0.59072,0,27,-0,0.49046,-0.0011842,0,1,7.6,-1.901,0.00083954,0
0.20419,0.00099938,0,3.0184,2.1725,0.0012184,0.45864,-0.0032476,0.58883,-0.0017194,0.61563,0,27,-0,0.50482,-0.0024338,0,1,7.7,-1.8958,0.00099938,0
0.20477,-0.00024728,0,3.0245,2.1343,-0.0039217,0.47281,0.00065606,0.61277,-0.0017721,0.64053,0,27,-0,0.52244,0.00028693,0,1,7.8,-1.8952,-0.00024728,0
0.19901,-0.0010898,0,3.041,2.1399,-0.0071545,0.49185,0.0033092,0.63628,-0.0018316,0.665,0,27,-0,0.54496,0.0021598,0,1,7.9,-1.901,-0.0010898,0
0.19454,-0.00018068,0,3.0389,2.1198,-0.0026024,0.51084,-0.00083487,0.65906,-0.0019003,0.68872,0,27,-0,0.56439,-0.00093141,0,1,8,-1.9055,-0.00018068,0
0.19098,0.00046121,0,3.0297,2.0857,0.0002482,0.52878,-0.0035626,0.68127,-0.0019779,0.71186,0,27,-0,0.58198,-0.0028503,0,1,8.1,-1.909,0.00046121,0
0.1844,-0.00043967,0,3.0387,2.0835,-0.003856,0.54798,0.00081855,0.70316,-0.0020566,0.7347,0,27,-0,0.60325,0.000625,0,1,8.2,-1.9156,-0.00043967,0
0.17867,-0.00068345,0,3.0189,2.049,-0.0051884,0.56671,0.0028561,0.72431,-0.0021422,0.75682,0,27,-0,0.62308,0.0025016,0,1,8.3,-1.9213,-0.00068345,0
0.1753,0.00076726,0,2.9831,1.9896,0.00027394,0.58439,-0.0026576,0.74466,-0.002237,0.77814,0,27,-0,0.63963,-0.0011724,0,1,8.4,-1.9247,0.00076726,0
0.16971,0.0016192,0,2.9676,1.9652,0.0028915,0.60388,-0.0053116,0.76448,-0.0023346,0.79895,0,27,-0,0.65989,-0.0026358,0,1,8.5,-1.9303,0.0016192,0
0.16404,0.001235,0,2.9605,1.9531,0.00050559,0.62401,-0.0018748,0.78375,-0.0024271,0.81922,0,27,-0,0.68104,0.00038184,0,1,8.6,-1.936,0.001235,0
0.16148,0.0014852,0,2.939,1.9173,0.00082471,0.64394,-0.0022401,0.80229,-0.0025111,0.83877,0,27,-0,0.69783,0.00017604,0,1,8.7,-1.9385,0.0014852,0
0.1569,0.002023,0,2.9382,1.9177,0.0023297,0.6674,-0.0053141,0.82069,-0.0025882,0.85818,0,27,-0,0.7188,-0.0024004,0,1,8.8,-1.9431,0.002023,0
0.15154,0.0013415,0,2.9567,1.94,-0.00056153,0.69037,-0.0020959,0.83986,-0.0026515,0.87839,0,27,-0,0.74426,-0.00019492,0,1,8.9,-1.9485,0.0013415,0
0.15456,0.00078229,0,2.9369,1.8776,-0.0027276,0.70343,0.0014018,0.86006,-0.0027142,0.89964,0,27,-0,0.75926,0.0023933,0,1,9,-1.9454,0.00078229,0
0.16067,0.0014786,0,2.9206,1.8048,-0.00042906,0.71522,-0.002413,0.88072,-0.002772,0.92135,0,27,-0,0.76977,-0.0007139,0,1,9.1,-1.9393,0.0014786,0
0.15731,0.001599,0,2.9675,1.847,-0.00029586,0.73923,-0.0040679,0.90205,-0.0028153,0.94372,0,27,-0,0.79589,-0.0022607,0,1,9.2,-1.9427,0.001599,0
0.15265,0.00075993,0,3.0161,1.8926,-0.0030486,0.76437,0.00014939,0.92443,-0.0028451,0.96713,0,27,-0,0.8256,0.00084326,0,1,9.3,-1.9474,0.00075993,0
0.16,0.00088869,0,3.0016,1.8033,-0.002213,0.77236,-0.0010987,0.94879,-0.0028812,0.99254,0,27,-0,0.83644,-0.00015871,0,1,9.4,-1.94,0.00088869,0
0.1692,0.0012937,0,2.9874,1.6995,-0.00040829,0.7767,-0.0049786,0.97406,-0.0029209,1.0188,0,27,-0,0.84423,-0.0031844,0,1,9.5,-1.9308,0.0012937,0
0.16682,0.00032377,0,3.0401,1.7218,-0.0026523,0.79606,-0.00048674,0.99962,-0.0029489,1.0454,0,27,-0,0.87046,9.7481e-05,0,1,9.6,-1.9332,0.00032377,0
0.16154,-0.00034792,0,3.0927,1.7566,-0.0041908,0.82172,0.0028176,1.0247,-0.0029796,1.0715,0,27,-0,0.89883,0.0025431,0,1,9.7,-1.9385,-0.00034792,0
0.16276,0.00055737,0,3.0978,1.7026,-0.0019188,0.83729,-0.0043301,1.0501,-0.0030327,1.0978,0,27,-0,0.91385,-0.0029537,0,1,9.8,-1.9372,0.00055737,0
0.16373,0.00067151,0,3.1037,1.6429,-0.0013056,0.84859,-0.0060016,1.0759,-0.0031,1.1246,0,27,-0,0.92898,-0.004024,0,1,9.9,-1.9363,0.00067151,0
0.15951,-0.00049576,0,3.1176,1.6142,-0.0031386,0.86591,0.0022485,1.1012,-0.0031684,1.1508,0,27,-0,0.9515,0.0024646,0,1,10,-1.9405,-0.00049576,0
0.1541,-0.00028991,0,3.1128,1.5721,-0.0027731,0.88699,0.0011567,1.125,-0.003249,1.1756,0,27,-0,0.97281,0.0017722,0,1,10.1,-1.9459,-0.00028991,0
0.14903,0.0010298,0,3.1031,1.5221,-0.0010723,0.90628,-0.008368,1.1479,-0.0033585,1.1993,0,27,-0,0.99234,-0.0052764,0,1,10.2,-1.951,0.0010298,0
0.14373,0.00078892,0,3.0997,1.479,-0.0014322,0.92361,-0.0060927,1.1697,-0.0034668,1.2222,0,27,-0,1.012,-0.0033819,0,1,10.3,-1.9563,0.00078892,0
0.13812,-0.00031253,0,3.0861,1.4296,-0.0026964,0.94367,0.0029308,1.1899,-0.0035646,1.2433,0,27,-0,1.03,0.0032943,0,1,10.4,-1.9619,-0.00031253,0
0.12947,-6.4554e-05,0,3.0802,1.4061,-0.0030583,0.97091,0.0013028,1.2083,-0.0036676,1.2627,0,27,-0,1.0529,0.0017369,0,1,10.5,-1.9705,-6.4554e-05,0
0.11938,0.00073986,0,3.077,1.3938,-0.0029267,0.99874,-0.0038227,1.2261,-0.0037838,1.2815,0,27,-0,1.0806,-0.0020644,0,1,10.6,-1.9806,0.00073986,0
0.11515,0.0008433,0,3.0392,1.3191,-0.0022061,1.0159,-0.0013329,1.2439,-0.0038943,1.3003,0,27,-0,1.0974,0.00046603,0,1,10.7,-1.9848,0.0008433,0
0.11412,0.0012225,0,3.0062,1.2373,-0.0011842,1.0309,-0.00083245,1.2613,-0.0039934,1.3188,0,27,-0,1.1078,0.0013271,0,1,10.8,-1.9859,0.0012225,0
0.10655,0.0021357,0,3.0202,1.2384,-0.001517,1.0602,-0.007064,1.2784,-0.0040831,1.337,0,27,-0,1.1348,-0.0033995,0,1,10.9,-1.9935,0.0021357,0
0.097441,0.0022023,0,3.0608,1.2748,-0.0026957,1.0934,-0.0080451,1.2962,-0.0041423,1.3558,0,27,-0,1.1687,-0.0045445,0,1,11,-2.0026,0.0022023,0
0.097891,0.0013951,0,3.0483,1.2089,-0.0029462,1.1083,-0.0016348,1.3163,-0.0041787,1.377,0,27,-0,1.1832,-1.5003e-05,0,1,11.1,-2.0021,0.0013951,0
0.10264,0.0010386,0,3.0206,1.1053,-0.0032104,1.1136,-4.0179e-05,1.3386,-0.0042121,1.4004,0,27,-0,1.1905,0.0006027,0,1,11.2,-1.9974,0.0010386,0
0.10163,0.00097995,0,3.0357,1.0708,-0.0045691,1.1294,-0.0027156,1.3623,-0.0042409,1.4252,0,27,-0,1.2141,-0.0021168,0,1,11.3,-1.9984,0.00097995,0
0.098711,0.00035516,0,3.0723,1.0639,-0.0051629,1.1538,0.00015847,1.3864,-0.0042472,1.4504,0,27,-0,1.2412,-0.00036808,0,1,11.4,-2.0013,0.00035516,0
0.098731,-0.00017632,0,3.1089,1.0384,-0.0045736,1.1755,0.0034988,1.4116,-0.0042468,1.4766,0,27,-0,1.2603,0.002223,0,1,11.5,-2.0013,-0.00017632,0
0.098509,0.00027519,0,3.1526,1.0171,-0.0050085,1.1927,-0.0024809,1.4391,-0.0042791,1.505,0,27,-0,1.2829,-0.0019019,0,1,11.6,-2.0015,0.00027519,0
0.099061,0.0006506,0,3.1739,0.96507,-0.005199,1.2036,-0.0080187,1.4682,-0.0043207,1.5352,0,27,-0,1.304,-0.0054359,0,1,11.7,-2.0009,0.0006506,0
0.10176,-4.4462e-05,0,3.1766,0.87786,-0.0022047,1.2124,-0.0015127,1.4972,-0.0043499,1.5651,0,27,-0,1.3151,0.00047175,0,1,11.8,-1.9982,-4.4462e-05,0
0.099218,-0.00039851,0,3.2012,0.83375,0.00011515,1.2323,0.0023633,1.5251,-0.004392,1.594,0,27,-0,1.3368,0.0043719,0,1,11.9,-2.0008,-0.00039851,0
0.09181,0.00075037,0,3.2418,0.82772,-0.0028907,1.2582,-0.010013,1.5522,-0.0044943,1.6221,0,27,-0,1.3711,-0.004284,0,1,12,-2.0082,0.00075037,0
0.089952,0.001549,0,3.2417,0.75192,-0.005151,1.2716,-0.018474,1.5782,-0.004605,1.6489,0,27,-0,1.3863,-0.010428,0,1,12.1,-2.01,0.001549,0
0.088972,0.00032995,0,3.2159,0.64364,-0.0016613,1.2857,-0.0056935,1.6016,-0.0046837,1.6733,0,27,-0,1.3932,-0.0011969,0,1,12.2,-2.011,0.00032995,0
0.077266,-0.0009614,0,3.2461,0.64242,-0.00058603,1.3212,0.0056329,1.6226,-0.0047636,1.6952,0,27,-0,1.4291,0.0061575,0,1,12.3,-2.0227,-0.0009614,0
0.064912,-0.00046769,0,3.269,0.64129,-0.0062324,1.3553,-0.0019752,1.6418,-0.0048987,1.7154,0,27,-0,1.4671,-0.00096929,0,1,12.4,-2.0351,-0.00046769,0
0.063706,8.401e-05,0,3.2059,0.49872,-0.0079903,1.3643,-0.005828,1.66,-0.0050438,1.7346,0,27,-0,1.4684,-0.0045735,0,1,12.5,-2.0363,8.401e-05,0
0.059266,-0.00063703,0,3.1578,0.38797,-0.0030806,1.3839,0.0061037,1.6757,-0.0051469,1.7513,0,27,-0,1.4763,0.0041986,0,1,12.6,-2.0407,-0.00063703,0
0.041337,-0.00066899,0,3.2069,0.43712,-0.003791,1.4362,0.0084875,1.6895,-0.00526,1.7662,0,27,-0,1.5276,0.0059724,0,1,12.7,-2.0587,-0.00066899,0
0.028547,0.00093705,0,3.2277,0.43942,-0.01068,1.4769,-0.0064247,1.7035,-0.0053959,1.7813,0,27,-0,1.5665,-0.0055566,0,1,12.8,-2.0715,0.00093705,0
0.031044,0.0018145,0,3.1488,0.26814,-0.0094665,1.4759,-0.01023,1.7214,-0.005519,1.8002,0,27,-0,1.5588,-0.0072414,0,1,12.9,-2.069,0.0018145,0
0.030462,0.0012447,0,3.1029,0.14946,-0.0023397,1.4824,-1.0449e-05,1.7399,-0.0055734,1.8198,0,27,-0,1.5643,0.0016477,0,1,13,-2.0695,0.0012447,0
0.017686,0.0011596,0,3.1491,0.17352,-0.0035315,1.5243,-0.00040459,1.758,-0.005624,1.839,0,27,-0,1.6125,0.0013912,0,1,13.1,-2.0823,0.0011596,0
0.0087663,0.0018358,0,3.1952,0.17259,-0.0088596,1.5646,-0.0096679,1.777,-0.0056643,1.8591,0,27,-0,1.6482,-0.0061794,0,1,13.2,-2.0912,0.0018358,0
0.0096087,0.0016787,0,3.1885,0.067692,-0.0062208,1.5778,-0.0076362,1.8003,-0.0056809,1.8835,0,27,-0,1.6528,-0.0038964,0,1,13.3,-2.0904,0.0016787,0
0.0080893,0.001023,0,3.1879,-0.016573,-0.0024444,1.591,-0.0021332,1.8273,-0.0056813,1.9115,0,27,-0,1.6722,0.0008305,0,1,13.4,-2.0919,0.001023,0
0.00313,0.00096858,0,3.2335,-0.039918,-0.0054323,1.6132,-0.0059948,1.8566,-0.0057081,1.9418,0,27,-0,1.708,-0.002407,0,1,13.5,-2.0969,0.00096858,0
0.0032702,0.00086939,0,3.2635,-0.11345,-0.0057682,1.6266,-0.0075197,1.8876,-0.0057267,1.9739,0,27,-0,1.7242,-0.0033147,0,1,13.6,-2.0967,0.00086939,0
0.0040257,0.00041208,0,3.2942,-0.19523,-0.0018558,1.6396,-0.0031748,1.9193,-0.00573,2.0065,0,27,-0,1.7365,0.00084079,0,1,13.7,-2.096,0.00041208,0
-0.0017478,0.00058352,0,3.3493,-0.22053,-0.006304,1.6662,-0.0086669,1.951,-0.005785,2.0392,0,27,-0,1.7733,-0.0033577,0,1,13.8,-2.1017,0.00058352,0
-0.0063246,0.00087853,0,3.3713,-0.28449,-0.012858,1.6868,-0.016303,1.9823,-0.005861,2.0714,0,27,-0,1.8038,-0.0098754,0,1,13.9,-2.1063,0.00087853,0
-0.0050477,-7.2154e-05,0,3.3745,-0.40341,-0.0057744,1.6924,-0.0055822,2.0129,-0.005901,2.103,0,27,-0,1.8073,-0.0016816,0,1,14,-2.105,-7.2154e-05,0
-0.009352,-0.0010569,0,3.3986,-0.47538,0.0012333,1.7145,0.0060796,2.0399,-0.0059317,2.131,0,27,-0,1.8275,0.0068145,0,1,14.1,-2.1094,-0.0010569,0
-0.021836,-0.00043109,0,3.4412,-0.48418,-0.0088214,1.757,-0.0035751,2.0633,-0.0060667,2.1553,0,27,-0,1.8765,-0.0013305,0,1,14.2,-2.1218,-0.00043109,0
-0.028935,0.00052041,0,3.425,-0.5784,-0.017114,1.7812,-0.013927,2.0847,-0.0062249,2.1778,0,27,-0,1.8999,-0.0095294,0,1,14.3,-2.1289,0.00052041,0
-0.030773,0.00026372,0,3.3921,-0.7233,-0.0088942,1.7921,-0.0047486,2.1037,-0.0063357,2.1977,0,27,-0,1.8958,-0.0019818,0,1,14.4,-2.1308,0.00026372,0
-0.043344,2.0174e-05,0,3.4197,-0.75956,-0.0069161,1.8383,0.00069288,2.1176,-0.0064332,2.2126,0,27,-0,1.9297,0.0014921,0,1,14.5,-2.1433,2.0174e-05,0
-0.063811,0.00067769,0,3.4457,-0.74925,-0.020294,1.9071,-0.009607,2.1283,-0.0065875,2.2244,0,27,-0,1.9954,-0.0082766,0,1,14.6,-2.1638,0.00067769,0
-0.072561,0.00088742,0,3.3992,-0.86881,-0.022434,1.9302,-0.010881,2.143,-0.0067231,2.2402,0,27,-0,2.0142,-0.010147,0,1,14.7,-2.1726,0.00088742,0
