"D_:0","D_:1","D_:2","s11","s22","s12","D1","D2","E1","E2","EMag","Psi","PedigreeNodeId","Result","Gradients:0","Gradients:1","Gradients:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
5.23505e-02,-3.24962e-03,0.00000e+00,8.23243e-01,3.46100e-01,-2.89721e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,684,-0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1,1.00000e+00,-2.16316e+00,1.93860e-02,0.00000e+00
8.56515e-02,-5.30459e-03,0.00000e+00,1.35499e+00,6.82487e-01,-4.25621e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,684,-0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1,2.00000e+00,-2.12986e+00,1.73310e-02,0.00000e+00
1.07380e-01,-4.15155e-03,0.00000e+00,1.92851e+00,1.23296e+00,-4.54066e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,684,-0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1,3.00000e+00,-2.10813e+00,1.84841e-02,0.00000e+00
1.33517e-01,-2.77661e-03,0.00000e+00,2.42933e+00,1.65233e+00,-4.84587e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,684,-0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1,4.00000e+00,-2.08200e+00,1.98590e-02,0.00000e+00
1.54187e-01,-4.85477e-03,0.00000e+00,2.94285e+00,2.07411e+00,-4.47821e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,684,-0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1,5.00000e+00,-2.06133e+00,1.77808e-02,0.00000e+00
1.82554e-01,-4.88491e-03,0.00000e+00,3.65578e+00,2.71803e+00,-4.58733e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,684,-0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1,6.00000e+00,-2.03296e+00,1.77507e-02,0.00000e+00
1.96657e-01,-4.62627e-03,0.00000e+00,4.30938e+00,3.33795e+00,-4.30409e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,684,-0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1,7.00000e+00,-2.01886e+00,1.80093e-02,0.00000e+00
2.35045e-01,-5.53499e-03,0.00000e+00,5.09261e+00,3.97754e+00,-4.61497e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,684,-0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1,8.00000e+00,-1.98047e+00,1.71006e-02,0.00000e+00
2.48300e-01,-5.39983e-03,0.00000e+00,5.80006e+00,4.64636e+00,-4.44214e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,684,-0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1,9.00000e+00,-1.96721e+00,1.72358e-02,0.00000e+00
2.86404e-01,-6.05026e-03,0.00000e+00,6.44925e+00,5.18168e+00,-3.82411e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,684,-0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1,1.00000e+01,-1.92911e+00,1.65854e-02,0.00000e+00
