"D_:0","D_:1","D_:2","s11","s22","s12","D1","D2","E1","E2","EMag","Psi","PedigreeNodeId","Result","Gradients:0","Gradients:1","Gradients:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.00000e+00,0.00000e+00,0.00000e+00,5.03684e+00,4.05808e+00,-7.66775e-04,9.77687e-01,6.52457e-04,9.85908e-01,1.77041e-13,9.85907e-01,9.00000e+00,399,-9.00000e+00,9.77688e-01,-1.79002e-18,0.00000e+00,1,1.90000e+01,-1.00000e+01,2.50000e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,5.06486e+00,3.86137e+00,3.43936e-04,1.08812e+00,-3.25794e-04,1.09589e+00,1.18433e-13,1.09589e+00,1.00000e+01,399,-1.00000e+01,1.08812e+00,-4.70884e-20,0.00000e+00,1,2.00000e+01,-1.00000e+01,2.50000e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,4.44063e+00,2.97653e+00,-3.19066e-04,1.20209e+00,3.33819e-04,1.20997e+00,1.75740e-13,1.20997e+00,1.10000e+01,399,-1.10000e+01,1.20209e+00,8.26340e-19,0.00000e+00,1,2.10000e+01,-1.00000e+01,2.50000e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,4.74173e+00,2.99960e+00,2.40473e-03,1.31267e+00,-2.74788e-03,1.32109e+00,2.14454e-13,1.32109e+00,1.20000e+01,399,-1.20000e+01,1.31267e+00,2.05619e-18,0.00000e+00,1,2.20000e+01,-1.00000e+01,2.50000e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,4.09871e+00,2.03194e+00,8.09262e-04,1.43163e+00,-1.00885e-03,1.43939e+00,1.47434e-13,1.43939e+00,1.30000e+01,399,-1.30000e+01,1.43163e+00,2.16143e-18,0.00000e+00,1,2.30000e+01,-1.00000e+01,2.50000e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,4.43241e+00,2.03958e+00,2.24908e-03,1.54449e+00,-3.02413e-03,1.54949e+00,-2.98808e-13,1.54948e+00,1.40000e+01,399,-1.40000e+01,1.54449e+00,-1.10264e-18,0.00000e+00,1,2.40000e+01,-1.00000e+01,2.50000e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,3.34994e+00,5.71557e-01,5.46843e-03,1.66948e+00,-7.94935e-03,1.66840e+00,-3.52489e-13,1.66840e+00,1.50000e+01,399,-1.50000e+01,1.66948e+00,-3.15256e-18,0.00000e+00,1,2.50000e+01,-1.00000e+01,2.50000e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,3.61658e+00,3.99467e-01,3.83125e-03,1.79226e+00,-5.97898e-03,1.79597e+00,5.55573e-14,1.79597e+00,1.60000e+01,399,-1.60000e+01,1.79226e+00,-3.00589e-18,0.00000e+00,1,2.60000e+01,-1.00000e+01,2.50000e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.92022e+00,-8.00024e-01,5.25035e-03,1.93122e+00,-8.83033e-03,1.92949e+00,-4.11210e-14,1.92949e+00,1.70000e+01,399,-1.70000e+01,1.93122e+00,-2.14778e-18,0.00000e+00,1,2.70000e+01,-1.00000e+01,2.50000e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.81953e+00,-1.51600e+00,7.74595e-03,2.08688e+00,-1.40783e-02,2.08166e+00,-4.23842e-14,2.08166e+00,1.80000e+01,399,-1.80000e+01,2.08689e+00,-5.66179e-19,0.00000e+00,1,2.80000e+01,-1.00000e+01,2.50000e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,3.19851e+00,-2.46040e+00,1.21126e-02,2.38716e+00,-2.51864e-02,2.37600e+00,2.50381e-13,2.37600e+00,1.90000e+01,399,-1.90000e+01,2.38716e+00,-1.62420e-17,0.00000e+00,1,2.90000e+01,-1.00000e+01,2.50000e-01,0.00000e+00
