   0.0000000e+00   1.0537301e+00
   1.0990900e-02   1.0551755e+00
   2.1977300e-02   1.0562938e+00
   3.2957200e-02   1.0584212e+00
   4.3939500e-02   1.0590938e+00
   5.4916500e-02   1.0602552e+00
   6.5892800e-02   1.0610132e+00
   7.6888700e-02   1.0596919e+00
   8.7873100e-02   1.0585828e+00
   9.8868000e-02   1.0573300e+00
   1.0989900e-01   1.0550601e+00
   1.2089400e-01   1.0530749e+00
   1.3194000e-01   1.0515065e+00
   1.4297200e-01   1.0492112e+00
   1.5397000e-01   1.0477181e+00
   1.6501400e-01   1.0465704e+00
   1.7605900e-01   1.0449844e+00
   1.8699700e-01   1.0460394e+00
   1.9806600e-01   1.0470475e+00
   2.0901800e-01   1.0481449e+00
   2.1998600e-01   1.0497879e+00
   2.3098400e-01   1.0507610e+00
   2.4193100e-01   1.0509090e+00
   2.5285200e-01   1.0523646e+00
   2.6384600e-01   1.0525704e+00
   2.7485000e-01   1.0532732e+00
   2.8574200e-01   1.0543591e+00
   2.9683000e-01   1.0538782e+00
   3.0786900e-01   1.0521163e+00
   3.1885300e-01   1.0500808e+00
   3.3003700e-01   1.0471537e+00
   3.4110300e-01   1.0439130e+00
   3.5215600e-01   1.0418775e+00
   3.6337100e-01   1.0392911e+00
   3.7448300e-01   1.0373718e+00
   3.8549200e-01   1.0362412e+00
   3.9669100e-01   1.0339369e+00
   4.0783000e-01   1.0324216e+00
   4.1868500e-01   1.0312698e+00
   4.2997600e-01   1.0306378e+00
   4.4084700e-01   1.0312817e+00
   4.5175500e-01   1.0324691e+00
   4.6292200e-01   1.0337467e+00
   4.7377600e-01   1.0346898e+00
   4.8471400e-01   1.0350973e+00
   4.9575000e-01   1.0334533e+00
   5.0686900e-01   1.0327344e+00
   5.1765100e-01   1.0315113e+00
   5.2903700e-01   1.0296744e+00
   5.4002600e-01   1.0288269e+00
   5.5104900e-01   1.0260213e+00
   5.6265700e-01   1.0228010e+00
   5.7361500e-01   1.0193213e+00
   5.8494700e-01   1.0147784e+00
   5.9640700e-01   1.0110608e+00
   6.0764900e-01   1.0081705e+00
   6.1876700e-01   1.0058224e+00
   6.3039700e-01   1.0039449e+00
   6.4128800e-01   1.0027021e+00
   6.5238800e-01   1.0017260e+00
   6.6394300e-01   1.0019092e+00
   6.7455700e-01   1.0018984e+00
   6.8576400e-01   1.0019514e+00
   6.9702200e-01   1.0016118e+00
   7.0770300e-01   1.0023378e+00
   7.1902100e-01   1.0029312e+00
   7.3011000e-01   1.0045685e+00
   7.4110100e-01   1.0070593e+00
   7.5247200e-01   1.0093975e+00
   7.6390600e-01   1.0120359e+00
   7.7521700e-01   1.0151602e+00
   7.8663900e-01   1.0183871e+00
   7.9849400e-01   1.0231107e+00
   8.0943500e-01   1.0284347e+00
   8.2138700e-01   1.0338605e+00
   8.3274900e-01   1.0396734e+00
   8.4397100e-01   1.0435412e+00
   8.5558200e-01   1.0465316e+00
   8.6728700e-01   1.0491991e+00
   8.7831600e-01   1.0514236e+00
   8.8997800e-01   1.0547420e+00
   9.0169600e-01   1.0577578e+00
   9.1226100e-01   1.0601885e+00
   9.2412300e-01   1.0618091e+00
   9.3538400e-01   1.0625592e+00
   9.4587100e-01   1.0638688e+00
   9.5805100e-01   1.0660677e+00
   9.6923500e-01   1.0696931e+00
   9.8042900e-01   1.0748961e+00
   9.9280900e-01   1.0800566e+00
   1.0044500e+00   1.0853143e+00
   1.0159900e+00   1.0901649e+00
   1.0284900e+00   1.0953354e+00
   1.0403100e+00   1.1027379e+00
   1.0517600e+00   1.1098984e+00
   1.0646500e+00   1.1187555e+00
   1.0762800e+00   1.1257098e+00
   1.0880500e+00   1.1319414e+00
   1.1010100e+00   1.1371653e+00
   1.1125100e+00   1.1421257e+00
   1.1247100e+00   1.1474722e+00
   1.1369500e+00   1.1529533e+00
   1.1487700e+00   1.1584541e+00
   1.1600900e+00   1.1629415e+00
   1.1727900e+00   1.1672500e+00
   1.1841000e+00   1.1717994e+00
   1.1959700e+00   1.1773503e+00
   1.2092300e+00   1.1845148e+00
   1.2210400e+00   1.1924995e+00
   1.2342500e+00   1.2007220e+00
   1.2478700e+00   1.2098991e+00
   1.2604300e+00   1.2207051e+00
   1.2737900e+00   1.2324807e+00
   1.2877500e+00   1.2460267e+00
   1.3004700e+00   1.2589833e+00
   1.3141000e+00   1.2719575e+00
   1.3286600e+00   1.2856286e+00
   1.3420900e+00   1.3002756e+00
   1.3569000e+00   1.3156575e+00
   1.3720100e+00   1.3309007e+00
   1.3857400e+00   1.3453268e+00
   1.4007600e+00   1.3602597e+00
   1.4158700e+00   1.3770217e+00
   1.4301200e+00   1.3959443e+00
   1.4478400e+00   1.4185420e+00
   1.4669700e+00   1.4546017e+00
   1.4860100e+00   1.4982012e+00
   1.5069800e+00   1.5369029e+00
   1.5309300e+00   1.5920061e+00
   1.5565800e+00   1.6597257e+00
   1.5784900e+00   1.6825802e+00
   1.6072700e+00   1.7141550e+00
   1.6253700e+00   1.7313517e+00
   1.6445500e+00   1.7590898e+00
   1.6695400e+00   1.8007983e+00
   1.6995300e+00   1.8398863e+00
   1.7230700e+00   1.8718689e+00
   1.7540100e+00   1.9096141e+00
   1.7888000e+00   1.9521967e+00
   1.8161800e+00   1.9879909e+00
   1.8453600e+00   2.0296819e+00
   1.8851000e+00   2.0718268e+00
   1.9168900e+00   2.1036230e+00
   1.9510400e+00   2.1402203e+00
   1.9858300e+00   2.1837551e+00
   2.0271100e+00   2.2318391e+00
   2.0769600e+00   2.2842039e+00
   2.1173500e+00   2.3261065e+00
   2.1629200e+00   2.3658656e+00
