   1.2663375e-02   5.0000000e-02
   2.5326889e-02   1.0000000e-01
   3.7990986e-02   1.5000000e-01
   5.0656056e-02   2.0000000e-01
   6.3323222e-02   2.5000000e-01
   7.5992819e-02   3.0000000e-01
   8.8664889e-02   3.5000000e-01
   1.0134069e-01   4.0000000e-01
   1.1402031e-01   4.5000000e-01
   1.2670458e-01   5.0000000e-01
   1.3939389e-01   5.5000000e-01
   1.5208972e-01   6.0000000e-01
   1.6479333e-01   6.5000000e-01
   1.7750389e-01   7.0000000e-01
   1.9022236e-01   7.5000000e-01
   2.0295153e-01   8.0000000e-01
   2.1569069e-01   8.5000000e-01
   2.2844153e-01   9.0000000e-01
   2.4120667e-01   9.5000000e-01
   2.5398819e-01   1.0000000e+00
   2.6678625e-01   1.0500000e+00
   2.7960431e-01   1.1000000e+00
   2.9244528e-01   1.1500000e+00
   3.0531264e-01   1.2000000e+00
   3.1820708e-01   1.2500000e+00
   3.3113681e-01   1.3000000e+00
   3.4410403e-01   1.3500000e+00
   3.5711625e-01   1.4000000e+00
   3.7017875e-01   1.4500000e+00
   3.8330042e-01   1.5000000e+00
   3.9649083e-01   1.5500000e+00
   4.0975819e-01   1.6000000e+00
   4.2312306e-01   1.6500000e+00
   4.3659403e-01   1.7000000e+00
   4.5019750e-01   1.7500000e+00
   4.6395222e-01   1.8000000e+00
   4.7788597e-01   1.8500000e+00
   4.9203194e-01   1.9000000e+00
   5.0642444e-01   1.9500000e+00
   5.2110528e-01   2.0000000e+00
   5.3611792e-01   2.0500000e+00
   5.5150847e-01   2.1000000e+00
   5.6732333e-01   2.1500000e+00
   5.8360847e-01   2.2000000e+00
   6.0039903e-01   2.2500000e+00
   6.1772083e-01   2.3000000e+00
   6.3559181e-01   2.3500000e+00
   6.5401208e-01   2.4000000e+00
   6.7296472e-01   2.4500000e+00
   6.9241014e-01   2.5000000e+00
   7.1228042e-01   2.5500000e+00
   7.3247861e-01   2.6000000e+00
   7.5289819e-01   2.6500000e+00
   7.7344569e-01   2.7000000e+00
   7.9406306e-01   2.7500000e+00
   8.1473681e-01   2.8000000e+00
   8.3551264e-01   2.8500000e+00
   8.5647528e-01   2.9000000e+00
   8.7774681e-01   2.9500000e+00
   8.9943528e-01   3.0000000e+00
   9.2161333e-01   3.0500000e+00
   9.4428514e-01   3.1000000e+00
   9.6739125e-01   3.1500000e+00
   9.9082125e-01   3.2000000e+00
   1.0144011e+00   3.2500000e+00
   1.0379664e+00   3.3000000e+00
   1.0614199e+00   3.3500000e+00
   1.0847615e+00   3.4000000e+00
   1.1080879e+00   3.4500000e+00
   1.1315786e+00   3.5000000e+00
   1.1554224e+00   3.5500000e+00
   1.1797056e+00   3.6000000e+00
   1.2043936e+00   3.6500000e+00
   1.2293382e+00   3.7000000e+00
   1.2543214e+00   3.7500000e+00
   1.2792164e+00   3.8000000e+00
   1.3039929e+00   3.8500000e+00
   1.3287681e+00   3.9000000e+00
   1.3537000e+00   3.9500000e+00
   1.3788389e+00   4.0000000e+00
   1.4041564e+00   4.0500000e+00
   1.4296086e+00   4.1000000e+00
   1.4551522e+00   4.1500000e+00
   1.4808190e+00   4.2000000e+00
   1.5065767e+00   4.2500000e+00
   1.5323972e+00   4.3000000e+00
   1.5583661e+00   4.3500000e+00
   1.5844671e+00   4.4000000e+00
   1.6106221e+00   4.4500000e+00
   1.6368571e+00   4.5000000e+00
   1.6632793e+00   4.5500000e+00
   1.6898192e+00   4.6000000e+00
   1.7164054e+00   4.6500000e+00
   1.7430939e+00   4.7000000e+00
   1.7699861e+00   4.7500000e+00
   1.7970724e+00   4.8000000e+00
   1.8244592e+00   4.8500000e+00
   1.8520289e+00   4.9000000e+00
   1.8797433e+00   4.9500000e+00
   1.9078913e+00   5.0000000e+00
   1.9367225e+00   5.0500000e+00
   1.9668750e+00   5.1000000e+00
   1.9987182e+00   5.1500000e+00
   2.0317104e+00   5.2000000e+00
   2.0639218e+00   5.2500000e+00
   2.0935497e+00   5.3000000e+00
   2.1223989e+00   5.3500000e+00
   2.1542214e+00   5.4000000e+00
   2.1932590e+00   5.4500000e+00
   2.2412011e+00   5.5000000e+00
   2.2939778e+00   5.5500000e+00
   2.3449603e+00   5.6000000e+00
   2.3952105e+00   5.6500000e+00
   2.4429994e+00   5.7000000e+00
   2.4881986e+00   5.7500000e+00
   2.5412265e+00   5.8000000e+00
   2.6029363e+00   5.8500000e+00
   2.6593693e+00   5.9000000e+00
   2.7258346e+00   5.9500000e+00
   2.8061242e+00   6.0000000e+00
   2.8646871e+00   6.0500000e+00
   2.9160855e+00   6.1000000e+00
   2.9921569e+00   6.1500000e+00
   3.0654196e+00   6.2000000e+00
   3.1639304e+00   6.2500000e+00
   3.2836125e+00   6.3000000e+00
   3.4317598e+00   6.3500000e+00
   3.5801787e+00   6.4000000e+00
   3.7073349e+00   6.4500000e+00
   3.8552665e+00   6.5000000e+00
   3.9866604e+00   6.5500000e+00
   4.1461313e+00   6.6000000e+00
   4.2735979e+00   6.6500000e+00
   4.3510985e+00   6.7000000e+00
   4.6101968e+00   6.7500000e+00
   4.8323162e+00   6.8000000e+00
   4.8817489e+00   6.8500000e+00
   5.0063167e+00   6.9000000e+00
   5.0878050e+00   6.9500000e+00
   5.2342161e+00   7.0000000e+00
   5.2932149e+00   7.0500000e+00
   5.4514314e+00   7.1000000e+00
   5.6884279e+00   7.1500000e+00
   5.8901426e+00   7.2000000e+00
   6.1163221e+00   7.2500000e+00
   6.3829751e+00   7.3000000e+00
   6.6666582e+00   7.3500000e+00
   6.8947356e+00   7.4000000e+00
   6.9125056e+00   7.4500000e+00
   7.2991340e+00   7.5000000e+00
   7.6264378e+00   7.5500000e+00
   7.8981878e+00   7.6000000e+00
   7.7324940e+00   7.6500000e+00
   8.2173356e+00   7.7000000e+00
   7.8821408e+00   7.7500000e+00
   8.2098267e+00   7.8000000e+00
   8.2287942e+00   7.8500000e+00
   8.4830564e+00   7.9000000e+00
   8.8153692e+00   7.9500000e+00
   8.7280331e+00   8.0000000e+00
   8.6845736e+00   8.0500000e+00
   9.0919175e+00   8.1000000e+00
   9.0745539e+00   8.1500000e+00
   9.3422258e+00   8.2000000e+00
   9.4969906e+00   8.2500000e+00
   9.2409340e+00   8.3000000e+00
   9.3799282e+00   8.3500000e+00
   9.4707768e+00   8.4000000e+00
   9.2758094e+00   8.4500000e+00
   9.8389782e+00   8.5000000e+00
   9.9847760e+00   8.5500000e+00
   9.7812997e+00   8.6000000e+00
   9.3318392e+00   8.6500000e+00
   1.0015638e+01   8.7000000e+00
   9.7017650e+00   8.7500000e+00
   9.9276508e+00   8.8000000e+00
   1.0066644e+01   8.8500000e+00
   9.9419675e+00   8.9000000e+00
   9.8566239e+00   8.9500000e+00
   9.6259061e+00   9.0000000e+00
   9.5969129e+00   9.0500000e+00
   1.0069938e+01   9.1000000e+00
   1.0656440e+01   9.1500000e+00
   1.0611438e+01   9.2000000e+00
