"D_:0","D_:1","D_:2","F_D_:0","F_D_:1","F_D_:2","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,0.039458,-0.0016239,0,12,1,0.1,-10,1,0
0,0,0,0.044684,-0.0068986,0,12,1,0.2,-10,1,0
0,0,0,0.021666,0.015713,0,12,1,0.3,-10,1,0
0,0,0,0.05122,-0.013636,0,12,1,0.4,-10,1,0
0,0,0,0.025444,0.01184,0,12,1,0.5,-10,1,0
0,0,0,0.036485,0.00089987,0,12,1,0.6,-10,1,0
0,0,0,0.045213,-0.0077633,0,12,1,0.7,-10,1,0
0,0,0,0.023974,0.01329,0,12,1,0.8,-10,1,0
0,0,0,0.049792,-0.012318,0,12,1,0.9,-10,1,0
0,0,0,0.028571,0.0086906,0,12,1,1,-10,1,0
0,0,0,0.03714,0.00020378,0,12,1,1.1,-10,1,0
0,0,0,0.042407,-0.0050673,0,12,1,1.2,-10,1,0
0,0,0,0.024666,0.012515,0,12,1,1.3,-10,1,0
0,0,0,0.04409,-0.0067746,0,12,1,1.4,-10,1,0
0,0,0,0.031641,0.0055139,0,12,1,1.5,-10,1,0
0,0,0,0.034101,0.0030718,0,12,1,1.6,-10,1,0
0,0,0,0.043674,-0.0064943,0,12,1,1.7,-10,1,0
0,0,0,0.026925,0.010124,0,12,1,1.8,-10,1,0
0,0,0,0.044636,-0.0074555,0,12,1,1.9,-10,1,0
0,0,0,0.034812,0.0022317,0,12,1,2,-10,1,0
0,0,0,0.030618,0.0064149,0,12,1,2.1,-10,1,0
0,0,0,0.043875,-0.0068005,0,12,1,2.2,-10,1,0
0,0,0,0.024009,0.01292,0,12,1,2.3,-10,1,0
0,0,0,0.041844,-0.0047562,0,12,1,2.4,-10,1,0
0,0,0,0.035976,0.0010145,0,12,1,2.5,-10,1,0
0,0,0,0.028625,0.0083471,0,12,1,2.6,-10,1,0
0,0,0,0.047796,-0.010715,0,12,1,2.7,-10,1,0
0,0,0,0.02646,0.010445,0,12,1,2.8,-10,1,0
0,0,0,0.043745,-0.0066685,0,12,1,2.9,-10,1,0
0,0,0,0.035327,0.0016342,0,12,1,3,-10,1,0
