"D_:0","D_:1","D_:2","F_D_:0","F_D_:1","F_D_:2","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,0.037773,0.0036253,0,1,1,0.1,-10,2.24e-12,0
0,0,0,0.042467,0.0082918,0,1,1,0.2,-10,2.24e-12,0
0,0,0,0.019896,-0.014735,0,1,1,0.3,-10,2.24e-12,0
0,0,0,0.049647,0.015315,0,1,1,0.4,-10,2.24e-12,0
0,0,0,0.026279,-0.008433,0,1,1,0.5,-10,2.24e-12,0
0,0,0,0.035573,0.00093154,0,1,1,0.6,-10,2.24e-12,0
0,0,0,0.043282,0.0087412,0,1,1,0.7,-10,2.24e-12,0
0,0,0,0.023722,-0.011059,0,1,1,0.8,-10,2.24e-12,0
0,0,0,0.049174,0.0147,0,1,1,0.9,-10,2.24e-12,0
0,0,0,0.028967,-0.0057533,0,1,1,1,-10,2.24e-12,0
0,0,0,0.035596,0.00091628,0,1,1,1.1,-10,2.24e-12,0
0,0,0,0.040991,0.0063819,0,1,1,1.2,-10,2.24e-12,0
0,0,0,0.025651,-0.0091796,0,1,1,1.3,-10,2.24e-12,0
0,0,0,0.044017,0.0093473,0,1,1,1.4,-10,2.24e-12,0
0,0,0,0.03128,-0.0035401,0,1,1,1.5,-10,2.24e-12,0
0,0,0,0.033258,-0.0016076,0,1,1,1.6,-10,2.24e-12,0
0,0,0,0.043515,0.0087651,0,1,1,1.7,-10,2.24e-12,0
0,0,0,0.028557,-0.0063776,0,1,1,1.8,-10,2.24e-12,0
0,0,0,0.04418,0.0093568,0,1,1,1.9,-10,2.24e-12,0
0,0,0,0.033948,-0.00095459,0,1,1,2,-10,2.24e-12,0
0,0,0,0.030991,-0.0040063,0,1,1,2.1,-10,2.24e-12,0
0,0,0,0.044786,0.009934,0,1,1,2.2,-10,2.24e-12,0
0,0,0,0.025445,-0.0095919,0,1,1,2.3,-10,2.24e-12,0
0,0,0,0.04092,0.0059809,0,1,1,2.4,-10,2.24e-12,0
0,0,0,0.035791,0.00085435,0,1,1,2.5,-10,2.24e-12,0
0,0,0,0.030355,-0.004686,0,1,1,2.6,-10,2.24e-12,0
0,0,0,0.048226,0.013345,0,1,1,2.7,-10,2.24e-12,0
0,0,0,0.026648,-0.0084056,0,1,1,2.8,-10,2.24e-12,0
0,0,0,0.042825,0.0078568,0,1,1,2.9,-10,2.24e-12,0
0,0,0,0.036233,0.001277,0,1,1,3,-10,2.24e-12,0
0,0,0,0.029792,-0.0052463,0,1,1,3.1,-10,2.24e-12,0
0,0,0,0.042943,0.0080028,0,1,1,3.2,-10,2.24e-12,0
0,0,0,0.02745,-0.0075882,0,1,1,3.3,-10,2.24e-12,0
0,0,0,0.038136,0.0031141,0,1,1,3.4,-10,2.24e-12,0
0,0,0,0.040203,0.0052466,0,1,1,3.5,-10,2.24e-12,0
0,0,0,0.029283,-0.0057804,0,1,1,3.6,-10,2.24e-12,0
0,0,0,0.04759,0.012636,0,1,1,3.7,-10,2.24e-12,0
0,0,0,0.027432,-0.0076297,0,1,1,3.8,-10,2.24e-12,0
0,0,0,0.041623,0.0066052,0,1,1,3.9,-10,2.24e-12,0
0,0,0,0.039727,0.0047251,0,1,1,4,-10,2.24e-12,0
0,0,0,0.022701,-0.012424,0,1,1,4.1,-10,2.24e-12,0
0,0,0,0.049061,0.014089,0,1,1,4.2,-10,2.24e-12,0
0,0,0,0.025008,-0.010082,0,1,1,4.3,-10,2.24e-12,0
0,0,0,0.038222,0.0031822,0,1,1,4.4,-10,2.24e-12,0
0,0,0,0.045139,0.010144,0,1,1,4.5,-10,2.24e-12,0
0,0,0,0.022455,-0.012691,0,1,1,4.6,-10,2.24e-12,0
0,0,0,0.051065,0.016066,0,1,1,4.7,-10,2.24e-12,0
0,0,0,0.031363,-0.003702,0,1,1,4.8,-10,2.24e-12,0
0,0,0,0.03268,-0.0023814,0,1,1,4.9,-10,2.24e-12,0
0,0,0,0.045154,0.01017,0,1,1,5,-10,2.24e-12,0
0,0,0,0.021265,-0.01386,0,1,1,5.1,-10,2.24e-12,0
0,0,0,0.045422,0.010398,0,1,1,5.2,-10,2.24e-12,0
0,0,0,0.033833,-0.0012504,0,1,1,5.3,-10,2.24e-12,0
0,0,0,0.030644,-0.0044638,0,1,1,5.4,-10,2.24e-12,0
0,0,0,0.04749,0.012462,0,1,1,5.5,-10,2.24e-12,0
0,0,0,0.029041,-0.006033,0,1,1,5.6,-10,2.24e-12,0
0,0,0,0.042209,0.007185,0,1,1,5.7,-10,2.24e-12,0
0,0,0,0.038107,0.0030651,0,1,1,5.8,-10,2.24e-12,0
0,0,0,0.026167,-0.0089584,0,1,1,5.9,-10,2.24e-12,0
0,0,0,0.046778,0.011719,0,1,1,6,-10,2.24e-12,0
0,0,0,0.024992,-0.010168,0,1,1,6.1,-10,2.24e-12,0
0,0,0,0.039753,0.0046722,0,1,1,6.2,-10,2.24e-12,0
0,0,0,0.038629,0.0035345,0,1,1,6.3,-10,2.24e-12,0
0,0,0,0.029297,-0.0058113,0,1,1,6.4,-10,2.24e-12,0
0,0,0,0.049853,0.014824,0,1,1,6.5,-10,2.24e-12,0
0,0,0,0.027784,-0.0073614,0,1,1,6.6,-10,2.24e-12,0
0,0,0,0.040648,0.0055873,0,1,1,6.7,-10,2.24e-12,0
0,0,0,0.03743,0.0022953,0,1,1,6.8,-10,2.24e-12,0
0,0,0,0.02855,-0.00659,0,1,1,6.9,-10,2.24e-12,0
0,0,0,0.04293,0.0078276,0,1,1,7,-10,2.24e-12,0
0,0,0,0.029217,-0.0059579,0,1,1,7.1,-10,2.24e-12,0
