"D_:0","D_:1","D_:2","F_D_:0","F_D_:1","F_D_:2","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,0.08322,0.0030774,0,6,1,0.1,-10,0.4,0
0,0,0,0.10111,-0.0041748,0,6,1,0.2,-10,0.4,0
0,0,0,0.0083377,-0.0024633,0,6,1,0.3,-10,0.4,0
0,0,0,0.14358,0.0082735,0,6,1,0.4,-10,0.4,0
0,0,0,0.020157,-0.014026,0,6,1,0.5,-10,0.4,0
0,0,0,0.0767,0.013822,0,6,1,0.6,-10,0.4,0
0,0,0,0.11468,-0.0058744,0,6,1,0.7,-10,0.4,0
0,0,0,-0.0003193,-0.0026938,0,6,1,0.8,-10,0.4,0
0,0,0,0.14402,0.019343,0,6,1,0.9,-10,0.4,0
0,0,0,0.032825,-0.022314,0,6,1,1,-10,0.4,0
0,0,0,0.065741,0.02116,0,6,1,1.1,-10,0.4,0
0,0,0,0.11615,-0.0084376,0,6,1,1.2,-10,0.4,0
0,0,0,0.01129,-0.0099356,0,6,1,1.3,-10,0.4,0
0,0,0,0.11408,0.02452,0,6,1,1.4,-10,0.4,0
0,0,0,0.065946,-0.029082,0,6,1,1.5,-10,0.4,0
0,0,0,0.037756,0.021825,0,6,1,1.6,-10,0.4,0
0,0,0,0.12429,-0.00058638,0,6,1,1.7,-10,0.4,0
0,0,0,0.027758,-0.017642,0,6,1,1.8,-10,0.4,0
0,0,0,0.091302,0.037777,0,6,1,1.9,-10,0.4,0
0,0,0,0.090513,-0.033004,0,6,1,2,-10,0.4,0
0,0,0,0.024555,0.015554,0,6,1,2.1,-10,0.4,0
0,0,0,0.12466,0.011467,0,6,1,2.2,-10,0.4,0
0,0,0,0.033454,-0.036568,0,6,1,2.3,-10,0.4,0
0,0,0,0.072464,0.044147,0,6,1,2.4,-10,0.4,0
0,0,0,0.1048,-0.031875,0,6,1,2.5,-10,0.4,0
0,0,0,0.018003,0.0054853,0,6,1,2.6,-10,0.4,0
0,0,0,0.12581,0.030451,0,6,1,2.7,-10,0.4,0
0,0,0,0.043827,-0.04622,0,6,1,2.8,-10,0.4,0
0,0,0,0.071399,0.050382,0,6,1,2.9,-10,0.4,0
0,0,0,0.09851,-0.026065,0,6,1,3,-10,0.4,0
0,0,0,0.032368,-0.010125,0,6,1,3.1,-10,0.4,0
0,0,0,0.08849,0.038853,0,6,1,3.2,-10,0.4,0
0,0,0,0.072763,-0.055027,0,6,1,3.3,-10,0.4,0
0,0,0,0.04776,0.044329,0,6,1,3.4,-10,0.4,0
0,0,0,0.11013,-0.0090748,0,6,1,3.5,-10,0.4,0
0,0,0,0.035011,-0.028433,0,6,1,3.6,-10,0.4,0
0,0,0,0.09549,0.060105,0,6,1,3.7,-10,0.4,0
0,0,0,0.076189,-0.054247,0,6,1,3.8,-10,0.4,0
0,0,0,0.049821,0.031645,0,6,1,3.9,-10,0.4,0
0,0,0,0.098068,0.0094073,0,6,1,4,-10,0.4,0
0,0,0,0.053537,-0.046309,0,6,1,4.1,-10,0.4,0
0,0,0,0.067374,0.059222,0,6,1,4.2,-10,0.4,0
0,0,0,0.087791,-0.048194,0,6,1,4.3,-10,0.4,0
0,0,0,0.04811,0.014347,0,6,1,4.4,-10,0.4,0
0,0,0,0.090625,0.029595,0,6,1,4.5,-10,0.4,0
0,0,0,0.063299,-0.054828,0,6,1,4.6,-10,0.4,0
