"D_:0","D_:1","D_:2","F_D_:0","F_D_:1","F_D_:2","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,0.084159,-0.00263,0,8,1,0.1,-10,0.6,0
0,0,0,0.10209,0.0050386,0,8,1,0.2,-10,0.6,0
0,0,0,0.0085273,0.0027437,0,8,1,0.3,-10,0.6,0
0,0,0,0.14502,-0.0067427,0,8,1,0.4,-10,0.6,0
0,0,0,0.020231,0.014921,0,8,1,0.5,-10,0.6,0
0,0,0,0.077655,-0.012542,0,8,1,0.6,-10,0.6,0
0,0,0,0.11569,0.0077475,0,8,1,0.7,-10,0.6,0
0,0,0,-6.1938e-05,0.0037988,0,8,1,0.8,-10,0.6,0
0,0,0,0.14566,-0.017241,0,8,1,0.9,-10,0.6,0
0,0,0,0.033058,0.023902,0,8,1,1,-10,0.6,0
0,0,0,0.066757,-0.019591,0,8,1,1.1,-10,0.6,0
0,0,0,0.11707,0.010536,0,8,1,1.2,-10,0.6,0
0,0,0,0.011401,0.011279,0,8,1,1.3,-10,0.6,0
0,0,0,0.11537,-0.022654,0,8,1,1.4,-10,0.6,0
0,0,0,0.06618,0.030991,0,8,1,1.5,-10,0.6,0
0,0,0,0.038527,-0.020361,0,8,1,1.6,-10,0.6,0
0,0,0,0.12541,0.0028863,0,8,1,1.7,-10,0.6,0
0,0,0,0.027936,0.019344,0,8,1,1.8,-10,0.6,0
0,0,0,0.092565,-0.036024,0,8,1,1.9,-10,0.6,0
0,0,0,0.090808,0.035128,0,8,1,2,-10,0.6,0
0,0,0,0.024982,-0.014237,0,8,1,2.1,-10,0.6,0
0,0,0,0.12569,-0.0094642,0,8,1,2.2,-10,0.6,0
0,0,0,0.033192,0.038222,0,8,1,2.3,-10,0.6,0
0,0,0,0.073577,-0.042681,0,8,1,2.4,-10,0.6,0
0,0,0,0.10504,0.033955,0,8,1,2.5,-10,0.6,0
0,0,0,0.018215,-0.0041619,0,8,1,2.6,-10,0.6,0
0,0,0,0.12703,-0.028597,0,8,1,2.7,-10,0.6,0
0,0,0,0.043452,0.047951,0,8,1,2.8,-10,0.6,0
0,0,0,0.0725,-0.049035,0,8,1,2.9,-10,0.6,0
0,0,0,0.098751,0.028041,0,8,1,3,-10,0.6,0
0,0,0,0.032366,0.011553,0,8,1,3.1,-10,0.6,0
0,0,0,0.089606,-0.037251,0,8,1,3.2,-10,0.6,0
0,0,0,0.072551,0.057107,0,8,1,3.3,-10,0.6,0
0,0,0,0.048679,-0.04304,0,8,1,3.4,-10,0.6,0
0,0,0,0.11078,0.011137,0,8,1,3.5,-10,0.6,0
0,0,0,0.034931,0.030153,0,8,1,3.6,-10,0.6,0
0,0,0,0.096918,-0.058551,0,8,1,3.7,-10,0.6,0
0,0,0,0.075984,0.056353,0,8,1,3.8,-10,0.6,0
0,0,0,0.0506,-0.030195,0,8,1,3.9,-10,0.6,0
0,0,0,0.098888,-0.0075039,0,8,1,4,-10,0.6,0
0,0,0,0.053379,0.048301,0,8,1,4.1,-10,0.6,0
0,0,0,0.068672,-0.057809,0,8,1,4.2,-10,0.6,0
0,0,0,0.087824,0.050427,0,8,1,4.3,-10,0.6,0
0,0,0,0.048698,-0.012738,0,8,1,4.4,-10,0.6,0
