"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.012259,145,1,0.5,19.282,7.1695,0
0.1,0.024519,145,1,1,19.282,7.1695,0
0.15,0.036778,145,1,1.5,19.282,7.1695,0
0.2,0.049036,145,1,2,19.282,7.1695,0
0.25,0.061294,145,1,2.5,19.282,7.1695,0
0.3,0.073548,145,1,3,19.282,7.1695,0
0.35,0.085795,145,1,3.5,19.282,7.1695,0
0.4,0.098033,145,1,4,19.282,7.1695,0
0.45,0.11026,145,1,4.5,19.282,7.1695,0
0.5,0.12247,145,1,5,19.282,7.1695,0
0.55,0.13467,145,1,5.5,19.282,7.1695,0
0.6,0.14686,145,1,6,19.282,7.1695,0
0.65,0.15905,145,1,6.5,19.282,7.1695,0
0.7,0.17123,145,1,7,19.282,7.1695,0
0.75,0.18339,145,1,7.5,19.282,7.1695,0
0.8,0.19554,145,1,8,19.282,7.1695,0
0.85,0.20768,145,1,8.5,19.282,7.1695,0
0.9,0.2198,145,1,9,19.282,7.1695,0
0.95,0.23192,145,1,9.5,19.282,7.1695,0
1,0.24403,145,1,10,19.282,7.1695,0
1.05,0.25613,145,1,10.5,19.282,7.1695,0
1.1,0.26821,145,1,11,19.282,7.1695,0
1.15,0.28026,145,1,11.5,19.282,7.1695,0
1.2,0.29227,145,1,12,19.282,7.1695,0
1.25,0.30423,145,1,12.5,19.282,7.1695,0
1.3,0.31615,145,1,13,19.282,7.1695,0
1.35,0.32802,145,1,13.5,19.282,7.1695,0
1.4,0.33985,145,1,14,19.282,7.1695,0
1.45,0.35164,145,1,14.5,19.282,7.1695,0
1.5,0.36339,145,1,15,19.282,7.1695,0
1.55,0.3751,145,1,15.5,19.282,7.1695,0
1.6,0.38678,145,1,16,19.282,7.1695,0
1.65,0.3984,145,1,16.5,19.282,7.1695,0
1.7,0.40997,145,1,17,19.282,7.1695,0
1.75,0.42146,145,1,17.5,19.282,7.1695,0
1.8,0.43287,145,1,18,19.282,7.1695,0
1.85,0.44418,145,1,18.5,19.282,7.1695,0
1.9,0.4554,145,1,19,19.282,7.1695,0
1.95,0.46651,145,1,19.5,19.282,7.1695,0
2,0.47751,145,1,20,19.282,7.1695,0
2.05,0.48837,145,1,20.5,19.282,7.1695,0
2.1,0.49909,145,1,21,19.282,7.1695,0
2.15,0.50967,145,1,21.5,19.282,7.1695,0
2.2,0.52012,145,1,22,19.282,7.1695,0
2.25,0.53047,145,1,22.5,19.282,7.1695,0
2.3,0.54073,145,1,23,19.282,7.1695,0
2.35,0.55092,145,1,23.5,19.282,7.1695,0
2.4,0.56108,145,1,24,19.282,7.1695,0
2.45,0.57126,145,1,24.5,19.282,7.1695,0
2.5,0.58153,145,1,25,19.282,7.1695,0
2.55,0.59196,145,1,25.5,19.282,7.1695,0
2.6,0.60256,145,1,26,19.282,7.1695,0
2.65,0.61334,145,1,26.5,19.282,7.1695,0
2.7,0.62427,145,1,27,19.282,7.1695,0
2.75,0.63529,145,1,27.5,19.282,7.1695,0
2.8,0.64637,145,1,28,19.282,7.1695,0
2.85,0.65748,145,1,28.5,19.282,7.1695,0
2.9,0.66866,145,1,29,19.282,7.1695,0
2.95,0.67992,145,1,29.5,19.282,7.1695,0
3,0.69126,145,1,30,19.282,7.1695,0
