"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.017964,271,1,0.5,-19.942,2.061,0
0.1,0.035925,271,1,1,-19.942,2.061,0
0.15,0.053874,271,1,1.5,-19.942,2.061,0
0.2,0.071796,271,1,2,-19.942,2.061,0
0.25,0.089681,271,1,2.5,-19.942,2.061,0
0.3,0.10753,271,1,3,-19.942,2.061,0
0.35,0.12535,271,1,3.5,-19.942,2.061,0
0.4,0.14315,271,1,4,-19.942,2.061,0
0.45,0.16091,271,1,4.5,-19.942,2.061,0
0.5,0.17862,271,1,5,-19.942,2.061,0
0.55,0.19625,271,1,5.5,-19.942,2.061,0
0.6,0.21381,271,1,6,-19.942,2.061,0
0.65,0.23128,271,1,6.5,-19.942,2.061,0
0.7,0.24866,271,1,7,-19.942,2.061,0
0.75,0.26594,271,1,7.5,-19.942,2.061,0
0.8,0.2831,271,1,8,-19.942,2.061,0
0.85,0.30013,271,1,8.5,-19.942,2.061,0
0.9,0.317,271,1,9,-19.942,2.061,0
0.95,0.3337,271,1,9.5,-19.942,2.061,0
1,0.35019,271,1,10,-19.942,2.061,0
1.05,0.36646,271,1,10.5,-19.942,2.061,0
1.1,0.38248,271,1,11,-19.942,2.061,0
1.15,0.39825,271,1,11.5,-19.942,2.061,0
1.2,0.41372,271,1,12,-19.942,2.061,0
1.25,0.42887,271,1,12.5,-19.942,2.061,0
1.3,0.44361,271,1,13,-19.942,2.061,0
1.35,0.45789,271,1,13.5,-19.942,2.061,0
1.4,0.47167,271,1,14,-19.942,2.061,0
1.45,0.4849,271,1,14.5,-19.942,2.061,0
1.5,0.49754,271,1,15,-19.942,2.061,0
1.55,0.5095,271,1,15.5,-19.942,2.061,0
1.6,0.52069,271,1,16,-19.942,2.061,0
1.65,0.53099,271,1,16.5,-19.942,2.061,0
1.7,0.5403,271,1,17,-19.942,2.061,0
1.75,0.54854,271,1,17.5,-19.942,2.061,0
1.8,0.55563,271,1,18,-19.942,2.061,0
1.85,0.56148,271,1,18.5,-19.942,2.061,0
1.9,0.566,271,1,19,-19.942,2.061,0
1.95,0.56912,271,1,19.5,-19.942,2.061,0
2,0.57082,271,1,20,-19.942,2.061,0
2.05,0.57112,271,1,20.5,-19.942,2.061,0
2.1,0.57014,271,1,21,-19.942,2.061,0
2.15,0.56805,271,1,21.5,-19.942,2.061,0
2.2,0.56511,271,1,22,-19.942,2.061,0
2.25,0.5616,271,1,22.5,-19.942,2.061,0
2.3,0.55784,271,1,23,-19.942,2.061,0
2.35,0.55409,271,1,23.5,-19.942,2.061,0
2.4,0.55052,271,1,24,-19.942,2.061,0
2.45,0.54724,271,1,24.5,-19.942,2.061,0
2.5,0.5443,271,1,25,-19.942,2.061,0
2.55,0.54177,271,1,25.5,-19.942,2.061,0
2.6,0.5397,271,1,26,-19.942,2.061,0
2.65,0.5381,271,1,26.5,-19.942,2.061,0
2.7,0.5369,271,1,27,-19.942,2.061,0
2.75,0.53597,271,1,27.5,-19.942,2.061,0
2.8,0.53525,271,1,28,-19.942,2.061,0
2.85,0.53473,271,1,28.5,-19.942,2.061,0
2.9,0.53442,271,1,29,-19.942,2.061,0
2.95,0.53428,271,1,29.5,-19.942,2.061,0
3,0.53423,271,1,30,-19.942,2.061,0
3.05,0.53425,271,1,30.5,-19.942,2.061,0
3.1,0.5344,271,1,31,-19.942,2.061,0
3.15,0.53472,271,1,31.5,-19.942,2.061,0
3.2,0.53531,271,1,32,-19.942,2.061,0
3.25,0.53634,271,1,32.5,-19.942,2.061,0
3.3,0.53797,271,1,33,-19.942,2.061,0
3.35,0.54025,271,1,33.5,-19.942,2.061,0
3.4,0.54319,271,1,34,-19.942,2.061,0
3.45,0.54676,271,1,34.5,-19.942,2.061,0
3.5,0.55083,271,1,35,-19.942,2.061,0
3.55,0.55514,271,1,35.5,-19.942,2.061,0
3.6,0.55937,271,1,36,-19.942,2.061,0
3.65,0.56334,271,1,36.5,-19.942,2.061,0
3.7,0.56699,271,1,37,-19.942,2.061,0
3.75,0.5704,271,1,37.5,-19.942,2.061,0
3.8,0.57383,271,1,38,-19.942,2.061,0
3.85,0.57765,271,1,38.5,-19.942,2.061,0
3.9,0.5823,271,1,39,-19.942,2.061,0
3.95,0.58803,271,1,39.5,-19.942,2.061,0
4,0.59473,271,1,40,-19.942,2.061,0
4.05,0.60194,271,1,40.5,-19.942,2.061,0
4.1,0.60918,271,1,41,-19.942,2.061,0
4.15,0.6161,271,1,41.5,-19.942,2.061,0
4.2,0.62254,271,1,42,-19.942,2.061,0
4.25,0.62857,271,1,42.5,-19.942,2.061,0
4.3,0.63456,271,1,43,-19.942,2.061,0
4.35,0.64095,271,1,43.5,-19.942,2.061,0
4.4,0.6478,271,1,44,-19.942,2.061,0
4.45,0.65488,271,1,44.5,-19.942,2.061,0
4.5,0.66231,271,1,45,-19.942,2.061,0
4.55,0.67045,271,1,45.5,-19.942,2.061,0
4.6,0.67914,271,1,46,-19.942,2.061,0
4.65,0.68808,271,1,46.5,-19.942,2.061,0
4.7,0.69772,271,1,47,-19.942,2.061,0
4.75,0.70808,271,1,47.5,-19.942,2.061,0
4.8,0.71852,271,1,48,-19.942,2.061,0
4.85,0.72903,271,1,48.5,-19.942,2.061,0
4.9,0.73966,271,1,49,-19.942,2.061,0
4.95,0.75026,271,1,49.5,-19.942,2.061,0
5,0.76095,271,1,50,-19.942,2.061,0
5.05,0.77195,271,1,50.5,-19.942,2.061,0
5.1,0.78424,271,1,51,-19.942,2.061,0
5.15,0.79774,271,1,51.5,-19.942,2.061,0
5.2,0.81202,271,1,52,-19.942,2.061,0
5.25,0.82755,271,1,52.5,-19.942,2.061,0
5.3,0.84399,271,1,53,-19.942,2.061,0
5.35,0.86129,271,1,53.5,-19.942,2.061,0
5.4,0.87904,271,1,54,-19.942,2.061,0
5.45,0.89727,271,1,54.5,-19.942,2.061,0
5.5,0.91422,271,1,55,-19.942,2.061,0
5.55,0.92954,271,1,55.5,-19.942,2.061,0
5.6,0.94297,271,1,56,-19.942,2.061,0
5.65,0.95425,271,1,56.5,-19.942,2.061,0
5.7,0.96522,271,1,57,-19.942,2.061,0
5.75,0.97893,271,1,57.5,-19.942,2.061,0
5.8,0.99876,271,1,58,-19.942,2.061,0
5.85,1.028,271,1,58.5,-19.942,2.061,0
5.9,1.0688,271,1,59,-19.942,2.061,0
5.95,1.1188,271,1,59.5,-19.942,2.061,0
6,1.1742,271,1,60,-19.942,2.061,0
6.05,1.2276,271,1,60.5,-19.942,2.061,0
6.1,1.2708,271,1,61,-19.942,2.061,0
6.15,1.2979,271,1,61.5,-19.942,2.061,0
6.2,1.3077,271,1,62,-19.942,2.061,0
6.25,1.3077,271,1,62.5,-19.942,2.061,0
6.3,1.3138,271,1,63,-19.942,2.061,0
6.35,1.3392,271,1,63.5,-19.942,2.061,0
6.4,1.3905,271,1,64,-19.942,2.061,0
6.45,1.4665,271,1,64.5,-19.942,2.061,0
6.5,1.5612,271,1,65,-19.942,2.061,0
6.55,1.667,271,1,65.5,-19.942,2.061,0
6.6,1.7694,271,1,66,-19.942,2.061,0
6.65,1.8612,271,1,66.5,-19.942,2.061,0
6.7,1.9343,271,1,67,-19.942,2.061,0
6.75,1.9772,271,1,67.5,-19.942,2.061,0
6.8,1.9911,271,1,68,-19.942,2.061,0
6.85,1.9906,271,1,68.5,-19.942,2.061,0
6.9,1.9966,271,1,69,-19.942,2.061,0
6.95,2.0041,271,1,69.5,-19.942,2.061,0
7,2.0406,271,1,70,-19.942,2.061,0
7.05,2.1035,271,1,70.5,-19.942,2.061,0
7.1,2.1827,271,1,71,-19.942,2.061,0
7.15,2.2194,271,1,71.5,-19.942,2.061,0
7.2,2.0957,271,1,72,-19.942,2.061,0
7.25,1.8299,271,1,72.5,-19.942,2.061,0
7.3,1.4733,271,1,73,-19.942,2.061,0
7.35,1.4307,271,1,73.5,-19.942,2.061,0
7.4,1.6288,271,1,74,-19.942,2.061,0
7.45,2.2971,271,1,74.5,-19.942,2.061,0
7.5,2.9045,271,1,75,-19.942,2.061,0
7.55,3.6862,271,1,75.5,-19.942,2.061,0
7.6,4.2519,271,1,76,-19.942,2.061,0
7.65,4.5249,271,1,76.5,-19.942,2.061,0
7.7,4.67,271,1,77,-19.942,2.061,0
7.75,5.4129,271,1,77.5,-19.942,2.061,0
7.8,5.2014,271,1,78,-19.942,2.061,0
7.85,4.856,271,1,78.5,-19.942,2.061,0
7.9,3.0392,271,1,79,-19.942,2.061,0
7.95,2.7269,271,1,79.5,-19.942,2.061,0
