"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.011581,185,1,0.5,8.7371,24.287,0
0.1,0.023162,185,1,1,8.7371,24.287,0
0.15,0.034744,185,1,1.5,8.7371,24.287,0
0.2,0.046325,185,1,2,8.7371,24.287,0
0.25,0.057906,185,1,2.5,8.7371,24.287,0
0.3,0.069488,185,1,3,8.7371,24.287,0
0.35,0.081069,185,1,3.5,8.7371,24.287,0
0.4,0.092651,185,1,4,8.7371,24.287,0
0.45,0.10423,185,1,4.5,8.7371,24.287,0
0.5,0.11581,185,1,5,8.7371,24.287,0
0.55,0.1274,185,1,5.5,8.7371,24.287,0
0.6,0.13898,185,1,6,8.7371,24.287,0
0.65,0.15056,185,1,6.5,8.7371,24.287,0
0.7,0.16214,185,1,7,8.7371,24.287,0
0.75,0.17373,185,1,7.5,8.7371,24.287,0
0.8,0.18531,185,1,8,8.7371,24.287,0
0.85,0.19689,185,1,8.5,8.7371,24.287,0
0.9,0.20847,185,1,9,8.7371,24.287,0
0.95,0.22005,185,1,9.5,8.7371,24.287,0
1,0.23163,185,1,10,8.7371,24.287,0
1.05,0.24321,185,1,10.5,8.7371,24.287,0
1.1,0.25479,185,1,11,8.7371,24.287,0
1.15,0.26637,185,1,11.5,8.7371,24.287,0
1.2,0.27794,185,1,12,8.7371,24.287,0
1.25,0.28951,185,1,12.5,8.7371,24.287,0
1.3,0.30108,185,1,13,8.7371,24.287,0
1.35,0.31265,185,1,13.5,8.7371,24.287,0
1.4,0.32421,185,1,14,8.7371,24.287,0
1.45,0.33578,185,1,14.5,8.7371,24.287,0
1.5,0.34734,185,1,15,8.7371,24.287,0
1.55,0.35891,185,1,15.5,8.7371,24.287,0
1.6,0.37048,185,1,16,8.7371,24.287,0
1.65,0.38205,185,1,16.5,8.7371,24.287,0
1.7,0.39363,185,1,17,8.7371,24.287,0
1.75,0.40521,185,1,17.5,8.7371,24.287,0
1.8,0.41679,185,1,18,8.7371,24.287,0
1.85,0.42838,185,1,18.5,8.7371,24.287,0
1.9,0.43996,185,1,19,8.7371,24.287,0
1.95,0.45155,185,1,19.5,8.7371,24.287,0
2,0.46314,185,1,20,8.7371,24.287,0
2.05,0.47473,185,1,20.5,8.7371,24.287,0
2.1,0.48631,185,1,21,8.7371,24.287,0
2.15,0.49789,185,1,21.5,8.7371,24.287,0
2.2,0.50945,185,1,22,8.7371,24.287,0
2.25,0.52101,185,1,22.5,8.7371,24.287,0
2.3,0.53255,185,1,23,8.7371,24.287,0
2.35,0.54408,185,1,23.5,8.7371,24.287,0
2.4,0.55559,185,1,24,8.7371,24.287,0
2.45,0.5671,185,1,24.5,8.7371,24.287,0
2.5,0.57861,185,1,25,8.7371,24.287,0
2.55,0.59011,185,1,25.5,8.7371,24.287,0
2.6,0.60162,185,1,26,8.7371,24.287,0
2.65,0.61314,185,1,26.5,8.7371,24.287,0
2.7,0.62466,185,1,27,8.7371,24.287,0
2.75,0.63618,185,1,27.5,8.7371,24.287,0
2.8,0.6477,185,1,28,8.7371,24.287,0
2.85,0.65923,185,1,28.5,8.7371,24.287,0
2.9,0.67076,185,1,29,8.7371,24.287,0
2.95,0.68231,185,1,29.5,8.7371,24.287,0
3,0.69386,185,1,30,8.7371,24.287,0
3.05,0.70542,185,1,30.5,8.7371,24.287,0
3.1,0.717,185,1,31,8.7371,24.287,0
3.15,0.7286,185,1,31.5,8.7371,24.287,0
3.2,0.74021,185,1,32,8.7371,24.287,0
3.25,0.75184,185,1,32.5,8.7371,24.287,0
3.3,0.76347,185,1,33,8.7371,24.287,0
3.35,0.77513,185,1,33.5,8.7371,24.287,0
3.4,0.7868,185,1,34,8.7371,24.287,0
3.45,0.79851,185,1,34.5,8.7371,24.287,0
3.5,0.81025,185,1,35,8.7371,24.287,0
3.55,0.82203,185,1,35.5,8.7371,24.287,0
3.6,0.83385,185,1,36,8.7371,24.287,0
3.65,0.8457,185,1,36.5,8.7371,24.287,0
3.7,0.85755,185,1,37,8.7371,24.287,0
3.75,0.86939,185,1,37.5,8.7371,24.287,0
3.8,0.88118,185,1,38,8.7371,24.287,0
3.85,0.89292,185,1,38.5,8.7371,24.287,0
3.9,0.90459,185,1,39,8.7371,24.287,0
3.95,0.91618,185,1,39.5,8.7371,24.287,0
4,0.92768,185,1,40,8.7371,24.287,0
4.05,0.9391,185,1,40.5,8.7371,24.287,0
4.1,0.95044,185,1,41,8.7371,24.287,0
4.15,0.96171,185,1,41.5,8.7371,24.287,0
4.2,0.97291,185,1,42,8.7371,24.287,0
4.25,0.98408,185,1,42.5,8.7371,24.287,0
4.3,0.99522,185,1,43,8.7371,24.287,0
4.35,1.0064,185,1,43.5,8.7371,24.287,0
4.4,1.0176,185,1,44,8.7371,24.287,0
4.45,1.029,185,1,44.5,8.7371,24.287,0
4.5,1.0405,185,1,45,8.7371,24.287,0
4.55,1.0521,185,1,45.5,8.7371,24.287,0
4.6,1.0639,185,1,46,8.7371,24.287,0
4.65,1.0757,185,1,46.5,8.7371,24.287,0
4.7,1.0876,185,1,47,8.7371,24.287,0
4.75,1.0995,185,1,47.5,8.7371,24.287,0
4.8,1.1113,185,1,48,8.7371,24.287,0
4.85,1.1229,185,1,48.5,8.7371,24.287,0
4.9,1.1342,185,1,49,8.7371,24.287,0
4.95,1.1451,185,1,49.5,8.7371,24.287,0
5,1.1555,185,1,50,8.7371,24.287,0
5.05,1.1651,185,1,50.5,8.7371,24.287,0
5.1,1.1736,185,1,51,8.7371,24.287,0
5.15,1.1806,185,1,51.5,8.7371,24.287,0
5.2,1.1854,185,1,52,8.7371,24.287,0
5.25,1.1866,185,1,52.5,8.7371,24.287,0
5.3,1.1826,185,1,53,8.7371,24.287,0
5.35,1.1704,185,1,53.5,8.7371,24.287,0
5.4,1.1454,185,1,54,8.7371,24.287,0
5.45,1.1006,185,1,54.5,8.7371,24.287,0
5.5,1.026,185,1,55,8.7371,24.287,0
5.55,0.90951,185,1,55.5,8.7371,24.287,0
5.6,0.74477,185,1,56,8.7371,24.287,0
5.65,0.55158,185,1,56.5,8.7371,24.287,0
5.7,0.39236,185,1,57,8.7371,24.287,0
5.75,0.3352,185,1,57.5,8.7371,24.287,0
5.8,0.40743,185,1,58,8.7371,24.287,0
5.85,0.58136,185,1,58.5,8.7371,24.287,0
5.9,0.77054,185,1,59,8.7371,24.287,0
5.95,0.89074,185,1,59.5,8.7371,24.287,0
6,0.90983,185,1,60,8.7371,24.287,0
6.05,0.85794,185,1,60.5,8.7371,24.287,0
6.1,0.78596,185,1,61,8.7371,24.287,0
6.15,0.6904,185,1,61.5,8.7371,24.287,0
6.2,0.60006,185,1,62,8.7371,24.287,0
6.25,0.62242,185,1,62.5,8.7371,24.287,0
6.3,0.77449,185,1,63,8.7371,24.287,0
6.35,0.95711,185,1,63.5,8.7371,24.287,0
6.4,1.0582,185,1,64,8.7371,24.287,0
6.45,1.0711,185,1,64.5,8.7371,24.287,0
6.5,1.1548,185,1,65,8.7371,24.287,0
6.55,1.1999,185,1,65.5,8.7371,24.287,0
6.6,1.7406,185,1,66,8.7371,24.287,0
6.65,1.7808,185,1,66.5,8.7371,24.287,0
6.7,2.0141,185,1,67,8.7371,24.287,0
6.75,2.0824,185,1,67.5,8.7371,24.287,0
6.8,2.2813,185,1,68,8.7371,24.287,0
6.85,2.4173,185,1,68.5,8.7371,24.287,0
6.9,2.244,185,1,69,8.7371,24.287,0
6.95,2.5182,185,1,69.5,8.7371,24.287,0
7,2.8148,185,1,70,8.7371,24.287,0
