"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.012058,241,1,0.5,-15.67,16.777,0
0.1,0.024116,241,1,1,-15.67,16.777,0
0.15,0.036175,241,1,1.5,-15.67,16.777,0
0.2,0.048233,241,1,2,-15.67,16.777,0
0.25,0.060291,241,1,2.5,-15.67,16.777,0
0.3,0.07235,241,1,3,-15.67,16.777,0
0.35,0.084408,241,1,3.5,-15.67,16.777,0
0.4,0.096467,241,1,4,-15.67,16.777,0
0.45,0.10853,241,1,4.5,-15.67,16.777,0
0.5,0.12058,241,1,5,-15.67,16.777,0
0.55,0.13264,241,1,5.5,-15.67,16.777,0
0.6,0.1447,241,1,6,-15.67,16.777,0
0.65,0.15676,241,1,6.5,-15.67,16.777,0
0.7,0.16881,241,1,7,-15.67,16.777,0
0.75,0.18086,241,1,7.5,-15.67,16.777,0
0.8,0.19291,241,1,8,-15.67,16.777,0
0.85,0.20495,241,1,8.5,-15.67,16.777,0
0.9,0.21699,241,1,9,-15.67,16.777,0
0.95,0.22902,241,1,9.5,-15.67,16.777,0
1,0.24105,241,1,10,-15.67,16.777,0
1.05,0.25307,241,1,10.5,-15.67,16.777,0
1.1,0.2651,241,1,11,-15.67,16.777,0
1.15,0.27713,241,1,11.5,-15.67,16.777,0
1.2,0.28915,241,1,12,-15.67,16.777,0
1.25,0.30118,241,1,12.5,-15.67,16.777,0
1.3,0.31321,241,1,13,-15.67,16.777,0
1.35,0.32524,241,1,13.5,-15.67,16.777,0
1.4,0.33727,241,1,14,-15.67,16.777,0
1.45,0.3493,241,1,14.5,-15.67,16.777,0
1.5,0.36133,241,1,15,-15.67,16.777,0
1.55,0.37336,241,1,15.5,-15.67,16.777,0
1.6,0.38539,241,1,16,-15.67,16.777,0
1.65,0.39741,241,1,16.5,-15.67,16.777,0
1.7,0.40942,241,1,17,-15.67,16.777,0
1.75,0.42142,241,1,17.5,-15.67,16.777,0
1.8,0.43339,241,1,18,-15.67,16.777,0
1.85,0.44533,241,1,18.5,-15.67,16.777,0
1.9,0.45726,241,1,19,-15.67,16.777,0
1.95,0.46917,241,1,19.5,-15.67,16.777,0
2,0.48106,241,1,20,-15.67,16.777,0
2.05,0.49295,241,1,20.5,-15.67,16.777,0
2.1,0.50484,241,1,21,-15.67,16.777,0
2.15,0.51673,241,1,21.5,-15.67,16.777,0
2.2,0.5286,241,1,22,-15.67,16.777,0
2.25,0.54045,241,1,22.5,-15.67,16.777,0
2.3,0.55227,241,1,23,-15.67,16.777,0
2.35,0.56408,241,1,23.5,-15.67,16.777,0
2.4,0.57587,241,1,24,-15.67,16.777,0
2.45,0.58766,241,1,24.5,-15.67,16.777,0
2.5,0.59945,241,1,25,-15.67,16.777,0
2.55,0.61125,241,1,25.5,-15.67,16.777,0
2.6,0.62305,241,1,26,-15.67,16.777,0
2.65,0.63487,241,1,26.5,-15.67,16.777,0
2.7,0.64668,241,1,27,-15.67,16.777,0
2.75,0.6585,241,1,27.5,-15.67,16.777,0
2.8,0.67032,241,1,28,-15.67,16.777,0
2.85,0.68215,241,1,28.5,-15.67,16.777,0
2.9,0.69402,241,1,29,-15.67,16.777,0
2.95,0.70595,241,1,29.5,-15.67,16.777,0
3,0.71798,241,1,30,-15.67,16.777,0
3.05,0.73014,241,1,30.5,-15.67,16.777,0
3.1,0.74245,241,1,31,-15.67,16.777,0
3.15,0.7549,241,1,31.5,-15.67,16.777,0
3.2,0.76745,241,1,32,-15.67,16.777,0
3.25,0.78005,241,1,32.5,-15.67,16.777,0
3.3,0.79264,241,1,33,-15.67,16.777,0
3.35,0.80516,241,1,33.5,-15.67,16.777,0
3.4,0.81758,241,1,34,-15.67,16.777,0
3.45,0.82988,241,1,34.5,-15.67,16.777,0
3.5,0.84206,241,1,35,-15.67,16.777,0
3.55,0.85414,241,1,35.5,-15.67,16.777,0
3.6,0.86612,241,1,36,-15.67,16.777,0
3.65,0.87802,241,1,36.5,-15.67,16.777,0
3.7,0.88983,241,1,37,-15.67,16.777,0
3.75,0.90156,241,1,37.5,-15.67,16.777,0
3.8,0.91323,241,1,38,-15.67,16.777,0
3.85,0.92486,241,1,38.5,-15.67,16.777,0
3.9,0.93647,241,1,39,-15.67,16.777,0
3.95,0.94815,241,1,39.5,-15.67,16.777,0
4,0.95997,241,1,40,-15.67,16.777,0
4.05,0.97202,241,1,40.5,-15.67,16.777,0
4.1,0.98438,241,1,41,-15.67,16.777,0
4.15,0.99706,241,1,41.5,-15.67,16.777,0
4.2,1.01,241,1,42,-15.67,16.777,0
4.25,1.0232,241,1,42.5,-15.67,16.777,0
4.3,1.0364,241,1,43,-15.67,16.777,0
4.35,1.0497,241,1,43.5,-15.67,16.777,0
4.4,1.0627,241,1,44,-15.67,16.777,0
4.45,1.0756,241,1,44.5,-15.67,16.777,0
4.5,1.0882,241,1,45,-15.67,16.777,0
4.55,1.1005,241,1,45.5,-15.67,16.777,0
4.6,1.1125,241,1,46,-15.67,16.777,0
4.65,1.1244,241,1,46.5,-15.67,16.777,0
4.7,1.1361,241,1,47,-15.67,16.777,0
4.75,1.1477,241,1,47.5,-15.67,16.777,0
4.8,1.159,241,1,48,-15.67,16.777,0
4.85,1.1701,241,1,48.5,-15.67,16.777,0
4.9,1.1805,241,1,49,-15.67,16.777,0
4.95,1.1902,241,1,49.5,-15.67,16.777,0
5,1.1989,241,1,50,-15.67,16.777,0
5.05,1.2061,241,1,50.5,-15.67,16.777,0
5.1,1.211,241,1,51,-15.67,16.777,0
5.15,1.2123,241,1,51.5,-15.67,16.777,0
5.2,1.207,241,1,52,-15.67,16.777,0
5.25,1.1905,241,1,52.5,-15.67,16.777,0
5.3,1.1548,241,1,53,-15.67,16.777,0
5.35,1.0868,241,1,53.5,-15.67,16.777,0
5.4,0.96792,241,1,54,-15.67,16.777,0
5.45,0.77854,241,1,54.5,-15.67,16.777,0
5.5,0.52131,241,1,55,-15.67,16.777,0
5.55,0.26356,241,1,55.5,-15.67,16.777,0
5.6,0.10767,241,1,56,-15.67,16.777,0
5.65,0.092523,241,1,56.5,-15.67,16.777,0
5.7,0.20761,241,1,57,-15.67,16.777,0
5.75,0.3439,241,1,57.5,-15.67,16.777,0
5.8,0.37564,241,1,58,-15.67,16.777,0
5.85,0.29238,241,1,58.5,-15.67,16.777,0
5.9,0.19829,241,1,59,-15.67,16.777,0
5.95,0.20166,241,1,59.5,-15.67,16.777,0
6,0.31096,241,1,60,-15.67,16.777,0
6.05,0.44964,241,1,60.5,-15.67,16.777,0
6.1,0.52138,241,1,61,-15.67,16.777,0
6.15,0.63417,241,1,61.5,-15.67,16.777,0
6.2,0.7909,241,1,62,-15.67,16.777,0
6.25,0.93764,241,1,62.5,-15.67,16.777,0
6.3,0.97085,241,1,63,-15.67,16.777,0
6.35,1.232,241,1,63.5,-15.67,16.777,0
6.4,1.5298,241,1,64,-15.67,16.777,0
6.45,2.8582,241,1,64.5,-15.67,16.777,0
6.5,2.5064,241,1,65,-15.67,16.777,0
6.55,3.593,241,1,65.5,-15.67,16.777,0
6.6,3.3876,241,1,66,-15.67,16.777,0
6.65,4.1321,241,1,66.5,-15.67,16.777,0
6.7,3.9824,241,1,67,-15.67,16.777,0
6.75,5.1749,241,1,67.5,-15.67,16.777,0
6.8,5.394,241,1,68,-15.67,16.777,0
6.85,4.9092,241,1,68.5,-15.67,16.777,0
6.9,4.1948,241,1,69,-15.67,16.777,0
6.95,4.2617,241,1,69.5,-15.67,16.777,0
7,4.7194,241,1,70,-15.67,16.777,0
7.05,3.5211,241,1,70.5,-15.67,16.777,0
7.1,3.5997,241,1,71,-15.67,16.777,0
7.15,2.8476,241,1,71.5,-15.67,16.777,0
7.2,3.636,241,1,72,-15.67,16.777,0
7.25,3.4908,241,1,72.5,-15.67,16.777,0
7.3,3.5297,241,1,73,-15.67,16.777,0
7.35,3.0776,241,1,73.5,-15.67,16.777,0
7.4,3.1605,241,1,74,-15.67,16.777,0
7.45,1.9806,241,1,74.5,-15.67,16.777,0
