"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.011478,187,1,0.5,7.8593,24.828,0
0.1,0.022956,187,1,1,7.8593,24.828,0
0.15,0.034435,187,1,1.5,7.8593,24.828,0
0.2,0.045913,187,1,2,7.8593,24.828,0
0.25,0.057391,187,1,2.5,7.8593,24.828,0
0.3,0.068869,187,1,3,7.8593,24.828,0
0.35,0.080348,187,1,3.5,7.8593,24.828,0
0.4,0.091826,187,1,4,7.8593,24.828,0
0.45,0.1033,187,1,4.5,7.8593,24.828,0
0.5,0.11478,187,1,5,7.8593,24.828,0
0.55,0.12626,187,1,5.5,7.8593,24.828,0
0.6,0.13774,187,1,6,7.8593,24.828,0
0.65,0.14922,187,1,6.5,7.8593,24.828,0
0.7,0.16069,187,1,7,7.8593,24.828,0
0.75,0.17217,187,1,7.5,7.8593,24.828,0
0.8,0.18365,187,1,8,7.8593,24.828,0
0.85,0.19512,187,1,8.5,7.8593,24.828,0
0.9,0.2066,187,1,9,7.8593,24.828,0
0.95,0.21807,187,1,9.5,7.8593,24.828,0
1,0.22955,187,1,10,7.8593,24.828,0
1.05,0.24102,187,1,10.5,7.8593,24.828,0
1.1,0.25249,187,1,11,7.8593,24.828,0
1.15,0.26396,187,1,11.5,7.8593,24.828,0
1.2,0.27543,187,1,12,7.8593,24.828,0
1.25,0.28689,187,1,12.5,7.8593,24.828,0
1.3,0.29835,187,1,13,7.8593,24.828,0
1.35,0.30981,187,1,13.5,7.8593,24.828,0
1.4,0.32127,187,1,14,7.8593,24.828,0
1.45,0.33273,187,1,14.5,7.8593,24.828,0
1.5,0.34418,187,1,15,7.8593,24.828,0
1.55,0.35563,187,1,15.5,7.8593,24.828,0
1.6,0.36709,187,1,16,7.8593,24.828,0
1.65,0.37855,187,1,16.5,7.8593,24.828,0
1.7,0.39001,187,1,17,7.8593,24.828,0
1.75,0.40147,187,1,17.5,7.8593,24.828,0
1.8,0.41293,187,1,18,7.8593,24.828,0
1.85,0.4244,187,1,18.5,7.8593,24.828,0
1.9,0.43587,187,1,19,7.8593,24.828,0
1.95,0.44734,187,1,19.5,7.8593,24.828,0
2,0.45881,187,1,20,7.8593,24.828,0
2.05,0.47028,187,1,20.5,7.8593,24.828,0
2.1,0.48174,187,1,21,7.8593,24.828,0
2.15,0.4932,187,1,21.5,7.8593,24.828,0
2.2,0.50466,187,1,22,7.8593,24.828,0
2.25,0.5161,187,1,22.5,7.8593,24.828,0
2.3,0.52753,187,1,23,7.8593,24.828,0
2.35,0.53895,187,1,23.5,7.8593,24.828,0
2.4,0.55035,187,1,24,7.8593,24.828,0
2.45,0.56174,187,1,24.5,7.8593,24.828,0
2.5,0.57313,187,1,25,7.8593,24.828,0
2.55,0.58451,187,1,25.5,7.8593,24.828,0
2.6,0.59589,187,1,26,7.8593,24.828,0
2.65,0.60727,187,1,26.5,7.8593,24.828,0
2.7,0.61866,187,1,27,7.8593,24.828,0
2.75,0.63004,187,1,27.5,7.8593,24.828,0
2.8,0.64144,187,1,28,7.8593,24.828,0
2.85,0.65283,187,1,28.5,7.8593,24.828,0
2.9,0.66422,187,1,29,7.8593,24.828,0
2.95,0.67562,187,1,29.5,7.8593,24.828,0
3,0.68702,187,1,30,7.8593,24.828,0
3.05,0.69843,187,1,30.5,7.8593,24.828,0
3.1,0.70985,187,1,31,7.8593,24.828,0
3.15,0.72129,187,1,31.5,7.8593,24.828,0
3.2,0.73274,187,1,32,7.8593,24.828,0
3.25,0.7442,187,1,32.5,7.8593,24.828,0
3.3,0.75569,187,1,33,7.8593,24.828,0
3.35,0.76718,187,1,33.5,7.8593,24.828,0
3.4,0.7787,187,1,34,7.8593,24.828,0
3.45,0.79023,187,1,34.5,7.8593,24.828,0
3.5,0.8018,187,1,35,7.8593,24.828,0
3.55,0.81339,187,1,35.5,7.8593,24.828,0
3.6,0.82502,187,1,36,7.8593,24.828,0
3.65,0.83668,187,1,36.5,7.8593,24.828,0
3.7,0.84835,187,1,37,7.8593,24.828,0
3.75,0.86002,187,1,37.5,7.8593,24.828,0
3.8,0.87168,187,1,38,7.8593,24.828,0
3.85,0.8833,187,1,38.5,7.8593,24.828,0
3.9,0.89486,187,1,39,7.8593,24.828,0
3.95,0.90636,187,1,39.5,7.8593,24.828,0
4,0.91778,187,1,40,7.8593,24.828,0
4.05,0.92911,187,1,40.5,7.8593,24.828,0
4.1,0.94036,187,1,41,7.8593,24.828,0
4.15,0.95153,187,1,41.5,7.8593,24.828,0
4.2,0.96262,187,1,42,7.8593,24.828,0
4.25,0.97366,187,1,42.5,7.8593,24.828,0
4.3,0.98467,187,1,43,7.8593,24.828,0
4.35,0.99568,187,1,43.5,7.8593,24.828,0
4.4,1.0067,187,1,44,7.8593,24.828,0
4.45,1.0179,187,1,44.5,7.8593,24.828,0
4.5,1.0292,187,1,45,7.8593,24.828,0
4.55,1.0406,187,1,45.5,7.8593,24.828,0
4.6,1.0523,187,1,46,7.8593,24.828,0
4.65,1.0642,187,1,46.5,7.8593,24.828,0
4.7,1.0763,187,1,47,7.8593,24.828,0
4.75,1.0886,187,1,47.5,7.8593,24.828,0
4.8,1.1011,187,1,48,7.8593,24.828,0
4.85,1.1138,187,1,48.5,7.8593,24.828,0
4.9,1.1267,187,1,49,7.8593,24.828,0
4.95,1.1398,187,1,49.5,7.8593,24.828,0
5,1.1534,187,1,50,7.8593,24.828,0
5.05,1.1674,187,1,50.5,7.8593,24.828,0
5.1,1.1824,187,1,51,7.8593,24.828,0
5.15,1.1988,187,1,51.5,7.8593,24.828,0
5.2,1.2175,187,1,52,7.8593,24.828,0
5.25,1.2397,187,1,52.5,7.8593,24.828,0
5.3,1.2677,187,1,53,7.8593,24.828,0
5.35,1.3051,187,1,53.5,7.8593,24.828,0
5.4,1.3578,187,1,54,7.8593,24.828,0
5.45,1.4358,187,1,54.5,7.8593,24.828,0
5.5,1.5552,187,1,55,7.8593,24.828,0
5.55,1.7401,187,1,55.5,7.8593,24.828,0
5.6,2.0156,187,1,56,7.8593,24.828,0
5.65,2.3748,187,1,56.5,7.8593,24.828,0
5.7,2.7241,187,1,57,7.8593,24.828,0
5.75,2.9155,187,1,57.5,7.8593,24.828,0
5.8,2.894,187,1,58,7.8593,24.828,0
5.85,2.797,187,1,58.5,7.8593,24.828,0
5.9,2.8569,187,1,59,7.8593,24.828,0
5.95,3.2022,187,1,59.5,7.8593,24.828,0
6,3.7911,187,1,60,7.8593,24.828,0
6.05,4.3501,187,1,60.5,7.8593,24.828,0
6.1,4.5127,187,1,61,7.8593,24.828,0
6.15,4.6489,187,1,61.5,7.8593,24.828,0
6.2,5.3989,187,1,62,7.8593,24.828,0
6.25,6.0344,187,1,62.5,7.8593,24.828,0
6.3,5.9857,187,1,63,7.8593,24.828,0
6.35,6.6962,187,1,63.5,7.8593,24.828,0
6.4,7.3366,187,1,64,7.8593,24.828,0
6.45,7.5499,187,1,64.5,7.8593,24.828,0
6.5,8.7058,187,1,65,7.8593,24.828,0
6.55,9.2259,187,1,65.5,7.8593,24.828,0
6.6,9.785,187,1,66,7.8593,24.828,0
6.65,9.8007,187,1,66.5,7.8593,24.828,0
6.7,10.713,187,1,67,7.8593,24.828,0
6.75,12.43,187,1,67.5,7.8593,24.828,0
6.8,13.44,187,1,68,7.8593,24.828,0
6.85,15.152,187,1,68.5,7.8593,24.828,0
6.9,14.588,187,1,69,7.8593,24.828,0
6.95,12.52,187,1,69.5,7.8593,24.828,0
7,11.857,187,1,70,7.8593,24.828,0
7.05,10.473,187,1,70.5,7.8593,24.828,0
7.1,9.2737,187,1,71,7.8593,24.828,0
7.15,7.5155,187,1,71.5,7.8593,24.828,0
7.2,6.8203,187,1,72,7.8593,24.828,0
7.25,7.371,187,1,72.5,7.8593,24.828,0
7.3,7.9095,187,1,73,7.8593,24.828,0
7.35,9.0641,187,1,73.5,7.8593,24.828,0
7.4,11.673,187,1,74,7.8593,24.828,0
7.45,10.823,187,1,74.5,7.8593,24.828,0
7.5,12.878,187,1,75,7.8593,24.828,0
7.55,12.343,187,1,75.5,7.8593,24.828,0
7.6,11.695,187,1,76,7.8593,24.828,0
7.65,11.688,187,1,76.5,7.8593,24.828,0
7.7,9.5085,187,1,77,7.8593,24.828,0
7.75,11.663,187,1,77.5,7.8593,24.828,0
7.8,11.791,187,1,78,7.8593,24.828,0
7.85,12.75,187,1,78.5,7.8593,24.828,0
7.9,13.391,187,1,79,7.8593,24.828,0
7.95,15.085,187,1,79.5,7.8593,24.828,0
8,11.065,187,1,80,7.8593,24.828,0
8.05,11.202,187,1,80.5,7.8593,24.828,0
8.1,13.28,187,1,81,7.8593,24.828,0
8.15,9.328,187,1,81.5,7.8593,24.828,0
8.2,8.9704,187,1,82,7.8593,24.828,0
8.25,10.064,187,1,82.5,7.8593,24.828,0
8.3,10.553,187,1,83,7.8593,24.828,0
8.35,12.289,187,1,83.5,7.8593,24.828,0
8.4,19.563,187,1,84,7.8593,24.828,0
8.45,12.918,187,1,84.5,7.8593,24.828,0
8.5,17.505,187,1,85,7.8593,24.828,0
8.55,8.5774,187,1,85.5,7.8593,24.828,0
8.6,14.241,187,1,86,7.8593,24.828,0
8.65,7.1788,187,1,86.5,7.8593,24.828,0
8.7,14.97,187,1,87,7.8593,24.828,0
8.75,9.124,187,1,87.5,7.8593,24.828,0
8.8,9.8402,187,1,88,7.8593,24.828,0
8.85,9.6295,187,1,88.5,7.8593,24.828,0
8.9,10.545,187,1,89,7.8593,24.828,0
8.95,12.279,187,1,89.5,7.8593,24.828,0
9,11.015,187,1,90,7.8593,24.828,0
9.05,15.22,187,1,90.5,7.8593,24.828,0
9.1,15.949,187,1,91,7.8593,24.828,0
9.15,12.81,187,1,91.5,7.8593,24.828,0
9.2,14.295,187,1,92,7.8593,24.828,0
