"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.011113,205,1,0.5,-1.0302,26.964,0
0.1,0.022226,205,1,1,-1.0302,26.964,0
0.15,0.033338,205,1,1.5,-1.0302,26.964,0
0.2,0.044451,205,1,2,-1.0302,26.964,0
0.25,0.055564,205,1,2.5,-1.0302,26.964,0
0.3,0.066676,205,1,3,-1.0302,26.964,0
0.35,0.077789,205,1,3.5,-1.0302,26.964,0
0.4,0.088901,205,1,4,-1.0302,26.964,0
0.45,0.10001,205,1,4.5,-1.0302,26.964,0
0.5,0.11112,205,1,5,-1.0302,26.964,0
0.55,0.12223,205,1,5.5,-1.0302,26.964,0
0.6,0.13334,205,1,6,-1.0302,26.964,0
0.65,0.14445,205,1,6.5,-1.0302,26.964,0
0.7,0.15556,205,1,7,-1.0302,26.964,0
0.75,0.16666,205,1,7.5,-1.0302,26.964,0
0.8,0.17777,205,1,8,-1.0302,26.964,0
0.85,0.18887,205,1,8.5,-1.0302,26.964,0
0.9,0.19997,205,1,9,-1.0302,26.964,0
0.95,0.21107,205,1,9.5,-1.0302,26.964,0
1,0.22217,205,1,10,-1.0302,26.964,0
1.05,0.23326,205,1,10.5,-1.0302,26.964,0
1.1,0.24436,205,1,11,-1.0302,26.964,0
1.15,0.25545,205,1,11.5,-1.0302,26.964,0
1.2,0.26654,205,1,12,-1.0302,26.964,0
1.25,0.27763,205,1,12.5,-1.0302,26.964,0
1.3,0.28871,205,1,13,-1.0302,26.964,0
1.35,0.29979,205,1,13.5,-1.0302,26.964,0
1.4,0.31087,205,1,14,-1.0302,26.964,0
1.45,0.32195,205,1,14.5,-1.0302,26.964,0
1.5,0.33303,205,1,15,-1.0302,26.964,0
1.55,0.3441,205,1,15.5,-1.0302,26.964,0
1.6,0.35516,205,1,16,-1.0302,26.964,0
1.65,0.36622,205,1,16.5,-1.0302,26.964,0
1.7,0.37728,205,1,17,-1.0302,26.964,0
1.75,0.38833,205,1,17.5,-1.0302,26.964,0
1.8,0.39938,205,1,18,-1.0302,26.964,0
1.85,0.41043,205,1,18.5,-1.0302,26.964,0
1.9,0.42148,205,1,19,-1.0302,26.964,0
1.95,0.43252,205,1,19.5,-1.0302,26.964,0
2,0.44357,205,1,20,-1.0302,26.964,0
2.05,0.45462,205,1,20.5,-1.0302,26.964,0
2.1,0.46567,205,1,21,-1.0302,26.964,0
2.15,0.47672,205,1,21.5,-1.0302,26.964,0
2.2,0.48777,205,1,22,-1.0302,26.964,0
2.25,0.49882,205,1,22.5,-1.0302,26.964,0
2.3,0.50987,205,1,23,-1.0302,26.964,0
2.35,0.52091,205,1,23.5,-1.0302,26.964,0
2.4,0.53195,205,1,24,-1.0302,26.964,0
2.45,0.54298,205,1,24.5,-1.0302,26.964,0
2.5,0.554,205,1,25,-1.0302,26.964,0
2.55,0.56501,205,1,25.5,-1.0302,26.964,0
2.6,0.57599,205,1,26,-1.0302,26.964,0
2.65,0.58696,205,1,26.5,-1.0302,26.964,0
2.7,0.5979,205,1,27,-1.0302,26.964,0
2.75,0.60882,205,1,27.5,-1.0302,26.964,0
2.8,0.61973,205,1,28,-1.0302,26.964,0
2.85,0.63061,205,1,28.5,-1.0302,26.964,0
2.9,0.64149,205,1,29,-1.0302,26.964,0
2.95,0.65235,205,1,29.5,-1.0302,26.964,0
3,0.66322,205,1,30,-1.0302,26.964,0
3.05,0.67409,205,1,30.5,-1.0302,26.964,0
3.1,0.68497,205,1,31,-1.0302,26.964,0
3.15,0.69586,205,1,31.5,-1.0302,26.964,0
3.2,0.70676,205,1,32,-1.0302,26.964,0
3.25,0.71768,205,1,32.5,-1.0302,26.964,0
3.3,0.72862,205,1,33,-1.0302,26.964,0
3.35,0.73958,205,1,33.5,-1.0302,26.964,0
3.4,0.75056,205,1,34,-1.0302,26.964,0
