"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.012105,161,1,0.5,16.648,14.962,0
0.1,0.024209,161,1,1,16.648,14.962,0
0.15,0.036314,161,1,1.5,16.648,14.962,0
0.2,0.048419,161,1,2,16.648,14.962,0
0.25,0.060523,161,1,2.5,16.648,14.962,0
0.3,0.072628,161,1,3,16.648,14.962,0
0.35,0.084733,161,1,3.5,16.648,14.962,0
0.4,0.096838,161,1,4,16.648,14.962,0
0.45,0.10894,161,1,4.5,16.648,14.962,0
0.5,0.12105,161,1,5,16.648,14.962,0
0.55,0.13315,161,1,5.5,16.648,14.962,0
0.6,0.14525,161,1,6,16.648,14.962,0
0.65,0.15735,161,1,6.5,16.648,14.962,0
0.7,0.16944,161,1,7,16.648,14.962,0
0.75,0.18153,161,1,7.5,16.648,14.962,0
0.8,0.19361,161,1,8,16.648,14.962,0
0.85,0.20569,161,1,8.5,16.648,14.962,0
0.9,0.21776,161,1,9,16.648,14.962,0
0.95,0.22982,161,1,9.5,16.648,14.962,0
1,0.24189,161,1,10,16.648,14.962,0
1.05,0.25395,161,1,10.5,16.648,14.962,0
1.1,0.26602,161,1,11,16.648,14.962,0
1.15,0.27808,161,1,11.5,16.648,14.962,0
1.2,0.29014,161,1,12,16.648,14.962,0
1.25,0.30221,161,1,12.5,16.648,14.962,0
1.3,0.31427,161,1,13,16.648,14.962,0
1.35,0.32633,161,1,13.5,16.648,14.962,0
1.4,0.33839,161,1,14,16.648,14.962,0
1.45,0.35044,161,1,14.5,16.648,14.962,0
1.5,0.3625,161,1,15,16.648,14.962,0
1.55,0.37455,161,1,15.5,16.648,14.962,0
1.6,0.38658,161,1,16,16.648,14.962,0
1.65,0.3986,161,1,16.5,16.648,14.962,0
1.7,0.41059,161,1,17,16.648,14.962,0
1.75,0.42256,161,1,17.5,16.648,14.962,0
1.8,0.43451,161,1,18,16.648,14.962,0
1.85,0.44644,161,1,18.5,16.648,14.962,0
1.9,0.45835,161,1,19,16.648,14.962,0
1.95,0.47025,161,1,19.5,16.648,14.962,0
2,0.48213,161,1,20,16.648,14.962,0
2.05,0.494,161,1,20.5,16.648,14.962,0
2.1,0.50585,161,1,21,16.648,14.962,0
2.15,0.51767,161,1,21.5,16.648,14.962,0
2.2,0.52946,161,1,22,16.648,14.962,0
2.25,0.54124,161,1,22.5,16.648,14.962,0
2.3,0.553,161,1,23,16.648,14.962,0
2.35,0.56475,161,1,23.5,16.648,14.962,0
2.4,0.57649,161,1,24,16.648,14.962,0
2.45,0.58823,161,1,24.5,16.648,14.962,0
2.5,0.59995,161,1,25,16.648,14.962,0
2.55,0.61164,161,1,25.5,16.648,14.962,0
2.6,0.62331,161,1,26,16.648,14.962,0
2.65,0.63495,161,1,26.5,16.648,14.962,0
2.7,0.6466,161,1,27,16.648,14.962,0
2.75,0.65828,161,1,27.5,16.648,14.962,0
2.8,0.67001,161,1,28,16.648,14.962,0
2.85,0.68185,161,1,28.5,16.648,14.962,0
2.9,0.69382,161,1,29,16.648,14.962,0
2.95,0.70595,161,1,29.5,16.648,14.962,0
3,0.71824,161,1,30,16.648,14.962,0
3.05,0.73068,161,1,30.5,16.648,14.962,0
3.1,0.74323,161,1,31,16.648,14.962,0
3.15,0.75585,161,1,31.5,16.648,14.962,0
3.2,0.76848,161,1,32,16.648,14.962,0
3.25,0.78107,161,1,32.5,16.648,14.962,0
3.3,0.79355,161,1,33,16.648,14.962,0
3.35,0.80591,161,1,33.5,16.648,14.962,0
3.4,0.81811,161,1,34,16.648,14.962,0
3.45,0.83017,161,1,34.5,16.648,14.962,0
3.5,0.84208,161,1,35,16.648,14.962,0
3.55,0.85388,161,1,35.5,16.648,14.962,0
3.6,0.86559,161,1,36,16.648,14.962,0
3.65,0.87722,161,1,36.5,16.648,14.962,0
3.7,0.88878,161,1,37,16.648,14.962,0
3.75,0.90029,161,1,37.5,16.648,14.962,0
3.8,0.91179,161,1,38,16.648,14.962,0
3.85,0.92337,161,1,38.5,16.648,14.962,0
3.9,0.93514,161,1,39,16.648,14.962,0
3.95,0.94722,161,1,39.5,16.648,14.962,0
4,0.95971,161,1,40,16.648,14.962,0
4.05,0.97263,161,1,40.5,16.648,14.962,0
4.1,0.98591,161,1,41,16.648,14.962,0
4.15,0.99942,161,1,41.5,16.648,14.962,0
4.2,1.0129,161,1,42,16.648,14.962,0
4.25,1.0263,161,1,42.5,16.648,14.962,0
4.3,1.0392,161,1,43,16.648,14.962,0
4.35,1.0517,161,1,43.5,16.648,14.962,0
4.4,1.0637,161,1,44,16.648,14.962,0
4.45,1.0755,161,1,44.5,16.648,14.962,0
4.5,1.0872,161,1,45,16.648,14.962,0
4.55,1.0992,161,1,45.5,16.648,14.962,0
4.6,1.1118,161,1,46,16.648,14.962,0
4.65,1.1252,161,1,46.5,16.648,14.962,0
4.7,1.1396,161,1,47,16.648,14.962,0
4.75,1.1548,161,1,47.5,16.648,14.962,0
4.8,1.1708,161,1,48,16.648,14.962,0
4.85,1.1875,161,1,48.5,16.648,14.962,0
4.9,1.2051,161,1,49,16.648,14.962,0
4.95,1.2243,161,1,49.5,16.648,14.962,0
5,1.2463,161,1,50,16.648,14.962,0
5.05,1.2732,161,1,50.5,16.648,14.962,0
5.1,1.3078,161,1,51,16.648,14.962,0
5.15,1.3547,161,1,51.5,16.648,14.962,0
5.2,1.4205,161,1,52,16.648,14.962,0
5.25,1.5137,161,1,52.5,16.648,14.962,0
5.3,1.6363,161,1,53,16.648,14.962,0
5.35,1.7758,161,1,53.5,16.648,14.962,0
5.4,1.909,161,1,54,16.648,14.962,0
5.45,2.012,161,1,54.5,16.648,14.962,0
5.5,2.0665,161,1,55,16.648,14.962,0
5.55,2.0752,161,1,55.5,16.648,14.962,0
5.6,2.0621,161,1,56,16.648,14.962,0
5.65,2.0279,161,1,56.5,16.648,14.962,0
5.7,1.9475,161,1,57,16.648,14.962,0
5.75,1.8124,161,1,57.5,16.648,14.962,0
5.8,1.6444,161,1,58,16.648,14.962,0
5.85,1.5131,161,1,58.5,16.648,14.962,0
5.9,1.4421,161,1,59,16.648,14.962,0
5.95,1.3368,161,1,59.5,16.648,14.962,0
6,1.1933,161,1,60,16.648,14.962,0
6.05,1.179,161,1,60.5,16.648,14.962,0
6.1,1.1773,161,1,61,16.648,14.962,0
6.15,1.2482,161,1,61.5,16.648,14.962,0
6.2,1.4097,161,1,62,16.648,14.962,0
6.25,1.6406,161,1,62.5,16.648,14.962,0
6.3,1.9356,161,1,63,16.648,14.962,0
6.35,2.528,161,1,63.5,16.648,14.962,0
6.4,3.5446,161,1,64,16.648,14.962,0
6.45,3.9452,161,1,64.5,16.648,14.962,0
6.5,4.164,161,1,65,16.648,14.962,0
6.55,4.4197,161,1,65.5,16.648,14.962,0
6.6,4.3875,161,1,66,16.648,14.962,0
6.65,4.3791,161,1,66.5,16.648,14.962,0
6.7,3.9415,161,1,67,16.648,14.962,0
6.75,3.1853,161,1,67.5,16.648,14.962,0
6.8,2.6507,161,1,68,16.648,14.962,0
6.85,2.3495,161,1,68.5,16.648,14.962,0
6.9,2.4028,161,1,69,16.648,14.962,0
6.95,2.6275,161,1,69.5,16.648,14.962,0
7,3.5552,161,1,70,16.648,14.962,0
7.05,3.4149,161,1,70.5,16.648,14.962,0
7.1,2.9299,161,1,71,16.648,14.962,0
7.15,3.2777,161,1,71.5,16.648,14.962,0
7.2,3.6381,161,1,72,16.648,14.962,0
7.25,3.7664,161,1,72.5,16.648,14.962,0
7.3,3.936,161,1,73,16.648,14.962,0
7.35,4.6396,161,1,73.5,16.648,14.962,0
7.4,4.9494,161,1,74,16.648,14.962,0
7.45,5.2014,161,1,74.5,16.648,14.962,0
7.5,5.2561,161,1,75,16.648,14.962,0
7.55,5.0557,161,1,75.5,16.648,14.962,0
7.6,5.4035,161,1,76,16.648,14.962,0
7.65,6.4213,161,1,76.5,16.648,14.962,0
7.7,7.0608,161,1,77,16.648,14.962,0
7.75,7.3685,161,1,77.5,16.648,14.962,0
7.8,6.5156,161,1,78,16.648,14.962,0
7.85,5.9416,161,1,78.5,16.648,14.962,0
7.9,7.7417,161,1,79,16.648,14.962,0
7.95,9.0439,161,1,79.5,16.648,14.962,0
8,6.3885,161,1,80,16.648,14.962,0
8.05,5.5783,161,1,80.5,16.648,14.962,0
8.1,5.4241,161,1,81,16.648,14.962,0
8.15,5.2054,161,1,81.5,16.648,14.962,0
8.2,4.882,161,1,82,16.648,14.962,0
8.25,7.1502,161,1,82.5,16.648,14.962,0
8.3,7.2426,161,1,83,16.648,14.962,0
8.35,5.4582,161,1,83.5,16.648,14.962,0
8.4,4.6892,161,1,84,16.648,14.962,0
8.45,4.5716,161,1,84.5,16.648,14.962,0
8.5,4.5536,161,1,85,16.648,14.962,0
8.55,6.8991,161,1,85.5,16.648,14.962,0
8.6,6.082,161,1,86,16.648,14.962,0
8.65,6.4706,161,1,86.5,16.648,14.962,0
8.7,7.4567,161,1,87,16.648,14.962,0
8.75,5.9619,161,1,87.5,16.648,14.962,0
8.8,8.3619,161,1,88,16.648,14.962,0
8.85,9.2134,161,1,88.5,16.648,14.962,0
8.9,8.4132,161,1,89,16.648,14.962,0
8.95,8.4147,161,1,89.5,16.648,14.962,0
9,6.4786,161,1,90,16.648,14.962,0
9.05,7.5524,161,1,90.5,16.648,14.962,0
9.1,7.8336,161,1,91,16.648,14.962,0
9.15,11.886,161,1,91.5,16.648,14.962,0
9.2,8.6301,161,1,92,16.648,14.962,0
