"Psi","F_Psi","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0.05,0.012654,141,1,0.5,19.635,5.138,0
0.1,0.025308,141,1,1,19.635,5.138,0
0.15,0.037962,141,1,1.5,19.635,5.138,0
0.2,0.050614,141,1,2,19.635,5.138,0
0.25,0.06326,141,1,2.5,19.635,5.138,0
0.3,0.075897,141,1,3,19.635,5.138,0
0.35,0.088521,141,1,3.5,19.635,5.138,0
0.4,0.10113,141,1,4,19.635,5.138,0
0.45,0.11373,141,1,4.5,19.635,5.138,0
0.5,0.12631,141,1,5,19.635,5.138,0
0.55,0.13888,141,1,5.5,19.635,5.138,0
0.6,0.15144,141,1,6,19.635,5.138,0
0.65,0.16399,141,1,6.5,19.635,5.138,0
0.7,0.17652,141,1,7,19.635,5.138,0
0.75,0.18904,141,1,7.5,19.635,5.138,0
0.8,0.20154,141,1,8,19.635,5.138,0
0.85,0.21403,141,1,8.5,19.635,5.138,0
0.9,0.22649,141,1,9,19.635,5.138,0
0.95,0.23893,141,1,9.5,19.635,5.138,0
1,0.25132,141,1,10,19.635,5.138,0
1.05,0.26368,141,1,10.5,19.635,5.138,0
1.1,0.27599,141,1,11,19.635,5.138,0
1.15,0.28826,141,1,11.5,19.635,5.138,0
1.2,0.30049,141,1,12,19.635,5.138,0
1.25,0.31265,141,1,12.5,19.635,5.138,0
1.3,0.32474,141,1,13,19.635,5.138,0
1.35,0.33678,141,1,13.5,19.635,5.138,0
1.4,0.34876,141,1,14,19.635,5.138,0
1.45,0.36069,141,1,14.5,19.635,5.138,0
1.5,0.37255,141,1,15,19.635,5.138,0
1.55,0.38431,141,1,15.5,19.635,5.138,0
1.6,0.39595,141,1,16,19.635,5.138,0
1.65,0.40747,141,1,16.5,19.635,5.138,0
1.7,0.41886,141,1,17,19.635,5.138,0
1.75,0.43013,141,1,17.5,19.635,5.138,0
1.8,0.44126,141,1,18,19.635,5.138,0
1.85,0.45219,141,1,18.5,19.635,5.138,0
1.9,0.46289,141,1,19,19.635,5.138,0
1.95,0.47332,141,1,19.5,19.635,5.138,0
2,0.48347,141,1,20,19.635,5.138,0
2.05,0.49334,141,1,20.5,19.635,5.138,0
2.1,0.5029,141,1,21,19.635,5.138,0
2.15,0.51212,141,1,21.5,19.635,5.138,0
2.2,0.52096,141,1,22,19.635,5.138,0
2.25,0.52938,141,1,22.5,19.635,5.138,0
2.3,0.5374,141,1,23,19.635,5.138,0
2.35,0.5451,141,1,23.5,19.635,5.138,0
2.4,0.55254,141,1,24,19.635,5.138,0
2.45,0.55981,141,1,24.5,19.635,5.138,0
2.5,0.56699,141,1,25,19.635,5.138,0
2.55,0.57414,141,1,25.5,19.635,5.138,0
2.6,0.58134,141,1,26,19.635,5.138,0
2.65,0.58865,141,1,26.5,19.635,5.138,0
2.7,0.59612,141,1,27,19.635,5.138,0
2.75,0.60374,141,1,27.5,19.635,5.138,0
2.8,0.61146,141,1,28,19.635,5.138,0
2.85,0.61918,141,1,28.5,19.635,5.138,0
2.9,0.62678,141,1,29,19.635,5.138,0
2.95,0.63415,141,1,29.5,19.635,5.138,0
3,0.64125,141,1,30,19.635,5.138,0
3.05,0.6481,141,1,30.5,19.635,5.138,0
3.1,0.65475,141,1,31,19.635,5.138,0
3.15,0.66124,141,1,31.5,19.635,5.138,0
3.2,0.66763,141,1,32,19.635,5.138,0
3.25,0.67397,141,1,32.5,19.635,5.138,0
3.3,0.68031,141,1,33,19.635,5.138,0
3.35,0.68673,141,1,33.5,19.635,5.138,0
3.4,0.6933,141,1,34,19.635,5.138,0
3.45,0.70014,141,1,34.5,19.635,5.138,0
3.5,0.70731,141,1,35,19.635,5.138,0
3.55,0.71483,141,1,35.5,19.635,5.138,0
3.6,0.72266,141,1,36,19.635,5.138,0
3.65,0.73069,141,1,36.5,19.635,5.138,0
3.7,0.73868,141,1,37,19.635,5.138,0
3.75,0.74638,141,1,37.5,19.635,5.138,0
3.8,0.75356,141,1,38,19.635,5.138,0
3.85,0.7601,141,1,38.5,19.635,5.138,0
3.9,0.76602,141,1,39,19.635,5.138,0
3.95,0.77154,141,1,39.5,19.635,5.138,0
4,0.77694,141,1,40,19.635,5.138,0
4.05,0.78258,141,1,40.5,19.635,5.138,0
4.1,0.78879,141,1,41,19.635,5.138,0
4.15,0.79562,141,1,41.5,19.635,5.138,0
4.2,0.80287,141,1,42,19.635,5.138,0
4.25,0.80997,141,1,42.5,19.635,5.138,0
4.3,0.81625,141,1,43,19.635,5.138,0
4.35,0.82129,141,1,43.5,19.635,5.138,0
4.4,0.8252,141,1,44,19.635,5.138,0
4.45,0.82878,141,1,44.5,19.635,5.138,0
4.5,0.83305,141,1,45,19.635,5.138,0
4.55,0.83869,141,1,45.5,19.635,5.138,0
4.6,0.84552,141,1,46,19.635,5.138,0
4.65,0.85246,141,1,46.5,19.635,5.138,0
4.7,0.85814,141,1,47,19.635,5.138,0
4.75,0.86176,141,1,47.5,19.635,5.138,0
4.8,0.86379,141,1,48,19.635,5.138,0
4.85,0.86586,141,1,48.5,19.635,5.138,0
4.9,0.86989,141,1,49,19.635,5.138,0
4.95,0.87695,141,1,49.5,19.635,5.138,0
5,0.88661,141,1,50,19.635,5.138,0
5.05,0.89706,141,1,50.5,19.635,5.138,0
5.1,0.90628,141,1,51,19.635,5.138,0
5.15,0.91345,141,1,51.5,19.635,5.138,0
5.2,0.92078,141,1,52,19.635,5.138,0
5.25,0.93338,141,1,52.5,19.635,5.138,0
5.3,0.95307,141,1,53,19.635,5.138,0
5.35,0.97116,141,1,53.5,19.635,5.138,0
5.4,0.97183,141,1,54,19.635,5.138,0
5.45,0.94395,141,1,54.5,19.635,5.138,0
5.5,0.89337,141,1,55,19.635,5.138,0
5.55,0.84504,141,1,55.5,19.635,5.138,0
5.6,0.82148,141,1,56,19.635,5.138,0
5.65,0.82728,141,1,56.5,19.635,5.138,0
5.7,0.85926,141,1,57,19.635,5.138,0
5.75,0.90604,141,1,57.5,19.635,5.138,0
5.8,0.93089,141,1,58,19.635,5.138,0
5.85,0.92923,141,1,58.5,19.635,5.138,0
5.9,0.93122,141,1,59,19.635,5.138,0
5.95,0.9531,141,1,59.5,19.635,5.138,0
6,0.98733,141,1,60,19.635,5.138,0
6.05,1.0407,141,1,60.5,19.635,5.138,0
6.1,1.0913,141,1,61,19.635,5.138,0
6.15,1.1302,141,1,61.5,19.635,5.138,0
6.2,1.1582,141,1,62,19.635,5.138,0
6.25,1.2137,141,1,62.5,19.635,5.138,0
6.3,1.3204,141,1,63,19.635,5.138,0
6.35,1.3959,141,1,63.5,19.635,5.138,0
6.4,1.3671,141,1,64,19.635,5.138,0
6.45,1.1992,141,1,64.5,19.635,5.138,0
6.5,0.9784,141,1,65,19.635,5.138,0
6.55,0.82754,141,1,65.5,19.635,5.138,0
6.6,0.81956,141,1,66,19.635,5.138,0
6.65,0.91367,141,1,66.5,19.635,5.138,0
6.7,1.104,141,1,67,19.635,5.138,0
6.75,1.3266,141,1,67.5,19.635,5.138,0
6.8,1.4666,141,1,68,19.635,5.138,0
6.85,1.4434,141,1,68.5,19.635,5.138,0
6.9,1.2381,141,1,69,19.635,5.138,0
6.95,0.96493,141,1,69.5,19.635,5.138,0
7,0.80216,141,1,70,19.635,5.138,0
7.05,0.77478,141,1,70.5,19.635,5.138,0
7.1,0.81122,141,1,71,19.635,5.138,0
7.15,0.8456,141,1,71.5,19.635,5.138,0
7.2,0.96286,141,1,72,19.635,5.138,0
7.25,1.1184,141,1,72.5,19.635,5.138,0
7.3,1.085,141,1,73,19.635,5.138,0
