0,0.12863,0,-0.32501,-0.14667,0.21478,-0.59365,-1.1192,-0.43452,-0.84939,0.94779,0,139,1,3.8,0,2.2,0
0,0.13843,0,-0.33069,-0.15645,0.22679,-0.61877,-1.1672,-0.44369,-0.8673,0.96781,0,139,1,3.9,0,2.2,0
0,0.14878,0,-0.33457,-0.16648,0.23896,-0.64475,-1.2174,-0.45257,-0.88463,0.98718,0,139,1,4,0,2.2,0
0,0.1597,0,-0.33639,-0.17669,0.25122,-0.67162,-1.2702,-0.46113,-0.90133,1.0059,0,139,1,4.1,0,2.2,0
0,0.17121,0,-0.33587,-0.18698,0.26348,-0.69938,-1.3257,-0.46934,-0.91736,1.0238,0,139,1,4.2,0,2.2,0
0,0.18335,0,-0.33269,-0.19722,0.2756,-0.72804,-1.3841,-0.47719,-0.93267,1.0409,0,139,1,4.3,0,2.2,0
0,0.19614,0,-0.32649,-0.20723,0.28742,-0.75758,-1.4456,-0.48465,-0.94721,1.0572,0,139,1,4.4,0,2.2,0
0,0.2096,0,-0.31686,-0.2168,0.29872,-0.78798,-1.5106,-0.49168,-0.96092,1.0725,0,139,1,4.5,0,2.2,0
0,0.22375,0,-0.30345,-0.22568,0.30928,-0.81921,-1.5793,-0.49825,-0.97375,1.0869,0,139,1,4.6,0,2.2,0
0,0.23861,0,-0.2859,-0.23356,0.31884,-0.8512,-1.6519,-0.50436,-0.98566,1.1002,0,139,1,4.7,0,2.2,0
0,0.2542,0,-0.26395,-0.24008,0.32719,-0.8839,-1.7286,-0.50998,-0.99662,1.1125,0,139,1,4.8,0,2.2,0
0,0.2705,0,-0.23742,-0.24489,0.33412,-0.91721,-1.8095,-0.51512,-1.0066,1.1237,0,139,1,4.9,0,2.2,0
0,0.28751,0,-0.20629,-0.24765,0.33952,-0.95104,-1.8947,-0.51981,-1.0158,1.1339,0,139,1,5,0,2.2,0
0,0.30522,0,-0.17064,-0.24804,0.34333,-0.98532,-1.9842,-0.52407,-1.0241,1.1432,0,139,1,5.1,0,2.2,0
0,0.32361,0,-0.13068,-0.24581,0.34558,-1.02,-2.078,-0.52795,-1.0317,1.1517,0,139,1,5.2,0,2.2,0
0,0.34266,0,-0.086687,-0.2408,0.3464,-1.0549,-2.176,-0.53153,-1.0387,1.1595,0,139,1,5.3,0,2.2,0
0,0.36235,0,-0.038953,-0.2329,0.34589,-1.0902,-2.278,-0.53485,-1.0452,1.1668,0,139,1,5.4,0,2.2,0
0,0.38269,0,0.01232,-0.222,0.34419,-1.1256,-2.3841,-0.53798,-1.0513,1.1736,0,139,1,5.5,0,2.2,0
0,0.40368,0,0.067019,-0.20795,0.34132,-1.1612,-2.4942,-0.54094,-1.0571,1.18,0,139,1,5.6,0,2.2,0
0,0.42533,0,0.12516,-0.19053,0.33718,-1.1969,-2.6084,-0.54375,-1.0627,1.1861,0,139,1,5.7,0,2.2,0
0,0.44766,0,0.18686,-0.16936,0.33159,-1.2325,-2.7269,-0.54641,-1.068,1.1919,0,139,1,5.8,0,2.2,0
0,0.4707,0,0.25229,-0.14398,0.32432,-1.2681,-2.8499,-0.54892,-1.073,1.1973,0,139,1,5.9,0,2.2,0
0,0.49448,0,0.32149,-0.11397,0.31524,-1.3036,-2.9774,-0.55128,-1.0777,1.2024,0,139,1,6,0,2.2,0
