0,0,0,-0.000061395,0.000061395,-8.4912E-013,7.6629E-011,-0.011081,7.6629E-011,-0.011081,0.011081,0.1,75,1,0.1,0,10,0
0,0,0,-0.00024565,0.00024551,-3.3964E-012,1.5326E-010,-0.022162,1.5326E-010,-0.022162,0.022162,0.2,75,1,0.2,0,10,0
0,0,0,-0.00059072,0.00051429,-7.6028E-012,2.2987E-010,-0.033243,2.2989E-010,-0.033243,0.033243,0.3,75,1,0.3,0,10,0
0,0,0,-0.0013075,0.00065629,-1.2923E-011,3.0595E-010,-0.044324,3.0653E-010,-0.044324,0.044324,0.4,75,1,0.4,0,10,0
0,0,0,-0.0023911,0.00067632,-1.8217E-011,3.7977E-010,-0.055406,3.8319E-010,-0.055406,0.055406,0.5,75,1,0.5,0,10,0
0,0,0,-0.0038449,0.00057087,-2.2251E-011,4.4843E-010,-0.066488,4.5988E-010,-0.066487,0.066487,0.6,75,1,0.6,0,10,0
0,0,0,-0.0056948,0.00031383,-2.3906E-011,5.0801E-010,-0.07757,5.3663E-010,-0.07757,0.07757,0.7,75,1,0.7,0,10,0
0,0,0,-0.0081024,-0.00025661,-2.3314E-011,5.5573E-010,-0.088653,6.1347E-010,-0.088653,0.088653,0.8,75,1,0.8,0,10,0
0,0,0,-0.011127,-0.0012002,-2.0911E-011,5.8899E-010,-0.099738,6.9045E-010,-0.099737,0.099737,0.9,75,1,0.9,0,10,0
0,0,0,-0.014679,-0.0024263,-1.569E-011,6.0364E-010,-0.11082,7.6756E-010,-0.11082,0.11082,1,75,1,1,0,10,0
0,0,0,-0.018725,-0.0039015,-7.6377E-012,5.9621E-010,-0.12191,8.4486E-010,-0.12191,0.12191,1.1,75,1,1.1,0,10,0
0,0,0,-0.023229,-0.0055898,2.8758E-012,5.6441E-010,-0.133,9.2234E-010,-0.133,0.133,1.2,75,1,1.2,0,10,0
0,0,0,-0.028097,-0.0073964,1.5573E-011,5.064E-010,-0.14409,0.000000001,-0.14409,0.14409,1.3,75,1,1.3,0,10,0
0,0,0,-0.033142,-0.0091342,3.0435E-011,4.1907E-010,-0.15519,1.078E-009,-0.15518,0.15518,1.4,75,1,1.4,0,10,0
